31 bihag pinaghiwa-hiwalay ng Sayyaf,T,7,layong mahirapan militar pinaghati-hatian lider bandidong abu sayyaf group asg bihag pang hawak kasalukuyan inihayag join task force sulu commander col cirilito sobejana nagsabing taktika kalaban mahirapan militar pagtugis pag-rescue paliwanag sobejana halos subleaders teroristang grupo aldin bagadi alhabsy misaya idang susukan senior leader radulan sahiron kanya-kayang hawak bihag sobejana kalkulado operasyon ikinakasa bandido upang madamay sibilyang bihag samantala sinabi sobejana nakalipas araw puro mapuputik bakawan mangrove area nakakasagupa asg bakawan napipilitan magtatago bandido matapos mabulabog mili tar dati pinagkukutaan bundok
NPA muling naghasik ng gulo,T,7,muling naghasik karahasan grupo rebeldeng new people army npa makaraang atakihin komunidad kitcharao agusan del sur kamakalawa panibagong paglabag naman comprehensive agreement respect human rights international humanitarian law kinakaharap npa kabila nilagdaang dokumento gobyerno national democratic front ndf army lt col glenn joy aynera commander th infantry battalion lumusob barangay hinimbangan guerilla front npa kumander otto lugar tropa nagsasagawa support security operations napag-alaman report pinuwersa umano npa guro kanselahin klase habas namaril residente roon lumikas municipal gymnasium wala namang nasaktang residente sundalo
"2 lider ng Bayan Muna, 1 sanggol patay sa military offensive",T,7,sapat sorry armed forces philippines afp maibsan hinagpis pagkamatay lider bagong alyansang makabayan bayan napagkamalang lider abu sayyaf supling taong gulang operasyon militar basilan cristina pala bay secretary general grupong karapatan managot afp pagkamatay sibilyan alinsunod international humanitarian law sorry cut soldiers western mindanao command westmincom involved killing -year old baby girl moro leader hadji billamin hassan nuruddin musaddul muhlis prosecuted punished ani palabay nangyari umano insidente noong march maglunsad operasyon cidg pnp afp hadji billamin hassan napagkamalang lider abu sayyaf grupong karapatan hassan coordinator bayan muna simula noong peace advocate nagtatrabaho bangsamoro development agency bda samantala taus-pusong pakikiramay humingi paumanhin sundalo matapos masawi bata operasyon abu sayyaf group tabuan lasa basilan noong march maj gen carlito galvez jr lubos ikinalulungkot pagkakaipit bata bakbakan labis silang humihingi paumanhin nangyari kinilala batang nadamay nasawi sina nurmida alha abbi ashab tawallah abuhaup bukod nakatatandang sina hadji billamin hassan nuruddin musaddul muhlis nasawi
Brgy official binihag ng NPA,T,7,binihag hinihinalang miyembro new people army npa opisyal barangay little baguio malita davao occidental kamakalawa gumagawa binuong crisis committee davao occidental mapakawalan kaagad rebeldeng grupo kagawad luis angos residente sitio paglidong nasabing lalawigan kinumpirma chief inspector samson kimayong malita police binihag angos makaraang pasukin bahay armadong kalalakihan sapilitan itong dinala naman matiyak awtoridad motibo pagbihag angos pinaniniwalaang suspek nagmula tinaguriang committee front pangunguna kumander cocoy matapos nasabing insidente agad nagsagawa pagpupulong lokal pamahalaan davao occidental agarang solusyon mabawi ligtas biktima nakaalerto rd infantry battalion philippine army davao occidental provincial police office lalo sunud-sunod ginagawang pag-atake rebelde kalapit probinsya nitong nakaraang araw
"2 lider ng Bayan Muna, 1 sanggol, patay sa opensiba ng AFP",T,7,sapat sorry armed forces philippines afp maibsan hinagpis pagkamatay lider bagong alyansang makabayan bayan napagkamalang lider abu sayyaf supling taong gulang operasyon militar basilan cristina palabay secretary general grupong karapatan managot afp pagkamatay sibilyan alinsunod international humanitarian law sorry cut soldiers western mindanao command westmincom involved killing -year old baby girl moro leader hadji billamin hassan nuruddin musaddul muhlis prosecuted punished ani palabay nangyari umano insidente noong march maglunsad operasyon cidg pnp afp hadji billamin hassan napagkamalang lider abu sayyaf grupong karapatan hassan coordinator bayan muna simula noong peace advocate nagtatrabaho bangsamoro development agency bda nagustuhan palabay kawalan sensitibong pakikiramay pinuno westmincom maj gen carlito galvez jr sorry reaksyon pagkakadamay sibilyan all-out offensive mindanao hassan bayan muna coordinator basilan member since abu sayyaf leader wrongly tagged afp name linked asg role exposing collusion asg afp kidnap-for-ransom operations paglilinaw palabay
Sayyaf leader bulagta sa Tawi-Tawi,T,7,napatay kahapon pinagsanib puwersa militar pulisya sub-leader abu sayyaf matapos magkasagupaan tawi-tawi lalawigan autonomous region muslim mindanao armm magsisilbi sana arrest warrant awtoridad buchoy hassan bayan sitangkai manlaban isinabit awtoridad -an yos rebelde alyas black bocoi november kidnapping taiwanese tourist chang wei pulau pom pom bayan semporna sabah napatay naturang kidnapping asawa nitong hsu li min napalaya naman chang sulu makaraan buwan matapos itong magbayad malaking halaga ransom sinabi nitong nabawi awtoridad automatic rifle hassan gayundin speedboats outboard engines ginagamit kidnappings sabah
11 BIFF todas sa air strike,T,7,tinatayang labing-isang miyembro bangsamoro islamic freedom fighters biff napaslang tuluy-tuloy air strike militar pinagkukutaan grupo datu salibo maguindanao ulat kahapon sinabi capt ervin encinas tagapagsa lita th infantry division philippine army partikular pinuntirya inilunsad opensiba grupo pinamumunuan kumander bungos kasama dayuhan umano eksperto bomba bukod umano nasawi miyembro biff malubhang nasugatan air strike nagsimula noong lunes hapon encinas umano pinagkukutaan grupo kumander bungos barangay andavit tee datu salibo resi denteng naninirahan naipit military offensive ipinasya force evacuation pahayag naman col diosdado carreon commander st infantry brigade senior member jemaah islamiyah umano kilalang bomb maker mohammad ali alyas muawiyah kabilang foreign terro rists kasama grupo kumander bungos
"Pampasaherong bus, sinunog ng NPA",T,7,sinunog hinihinalang miyembro rebeldeng new people army npa pampasaherong bus panibagong pag-atake makilala north cotabato kahapon umaga police supt roneo galgo tagapagsalita central mindanao police command pinigil umano armadong grupo yellow bus transit patungong davao city barangay vicente bayan makilala bandang alas- umaga labing-da lawang pasaherong sakay naturang bus kinumander suspek dalhin liblib lugar mabilis itong binuhusan gasolina sinindihan wala naman umanong nasaktan pasahero driver kundoktor pag-atake nabatid galgo grupong responsable insidente guerilla front kumikilos makilala bansalan davao del sur pag-atake isi nagawa rebelde kasunod pagkakapaslang pulis ambush kamakailan bansalan
"Daan-daang pamilya umeskapo sa upakang BIFF, military",T,7,pangambang madamay daan-daang pamilya lumikas patuloy pagsiklab matinding sagupaan militar armadong grupo kahapon madaling-araw maguindanao bandang alas- madaling-araw magka-engkuwentro militar matapos sunud-sunod sina lakay miyembro bangsa moro islamic freedom fighters biff posisyon militar datu salibo maguindanao th infantry division public affairs chief capt ervin encinas gumamit mm howitzers cannon sundalo pasabugan grupo kumander bungos biff tindi palitan putok magkabilang panig maraming sibilyan lumikas takot mai pit kaguluhan pagsapit alas-singko mada ling-araw tumulong dala wang fighter jet fa- mg- attack helicopters binomba biff nagtatago sitio andavit barangay balakanan datu salibo maguindanao pahayag sibilyan nakitang nasawi maraming nasugatan panig biff
"2 bata napatay ng joint ops ng PNP, AFP",T,7,bata umano kabilang napatay miyembro abu sayyaf group asg engkuwentro tapiantana island tabuan lasa basilan noong marso taliwas umano lumabas ulat philippine national police pnp armed forces philppines afp patungkol naganap sagupaan inaangkin save children armed conflict basilan non-government organization ngo batay pag-iimbestiga nabunyag bata kabilang sibilyang nasawi joint military police operations asg tapiantana island kinumpirma naman p sr supt nickson muksan hepe basilan police naturang ulat ngo dr arlyn jumao-as executive director save children humihingi hustisya magulang dala wang bata sina nurmida alha abbi ashab tawallah abuhaip sinabi jumao-as namatay abbi isinusugod ospital bunsod tama bala ulo nakilala sibilyan nasawi sina billamin hassan barangay official mangingisdang nurrudin musaddul ibinida ulat army capt jo-ann petinglay tagapagsalita western mindanao command wesmincom miyembro umano asg napaslang operasyon joint task force-sulu kabilang mataas lider kamag-anak isnilon hapilon
Davao ambush inako ng NPA,T,7,inako new people army ambush ikinamatay parak bayan bansalan davao del sur province ipinagmalaki rebeldeng grupo naturang atake parusa patuloy opensiba pulisya militar kontra komunis tang grupo mindanao sinabi rigoberto sanchez taga pagsalita npa ambush inilunsad miyembro mt apo subregional operations command nasamsam rebelde ibang armas nasawi atakeng naganap nitong marso barangay sibayan iginiit pulisya pawang miyembro soco scene crime officer nasawi kabilang babaeng parak patungo sana upang imbestigahan naganap pagpatay naturang lugar iginiit sanchez offensive operation npa napaslang humiliated face defeat supremacy guerrilla tactics enemy desperately attempted twist facts incident conceal bare-faced rottenness armed forces counter-insurgency plan pahayag sanchez abante sinabi nitong pinagtatakpan pulis ya militar naturang operasyon kontra npa katunayan sanchez kasama grupo napatay pulis malaking tropa pnp sumugod brgy sibayan pagkakapatay npa sundalo nagsagawa intelligence work
Kabaong na ‘made in jail’,T,7,nagbabadyang tumaas ulit demand kabaong pagbabalik tokhang oplan double barrel reloaded philippine national police pnp all-out offensive armed forces philippines afp abu sayyaf nagpapatuloy bakbakan militar pulis kontra new people army npa maliban arts handicrafts tinuturuan bureau jail management penology bjmp preso kabaong affordable coffers personalized touch program department interior local government dilg unang isinabak kabaong inmates manila city jail mcj lungsod maynila sinabi sueno siguradong papatok coffins made jail maraming parokyanong interesadong umorder kabaong coffin-making one things bjmp introduced lately inmates getting good money ani sueno manila city jail warden supt gerard bantag maglalaro presyo kabaong p p depende style elegante pagkakagawa pumapatok umano gawang kabaong disenyong camouflage frank sinatra hello kitty-inspired coffins
"Titser sa Sulu, tinangay",T,7,dinukot di kilalang armado gurong muslim bayan patikul sulu province patuloy naman opensiba militar rebeldeng grupo nakilala biktima ibrahim potong pauwi sana bayan maimbung sakay motorsiklo harangin armado tangayin mabatid motibo pagdukot guro abu sayyaf ba militar pahayag pamilya potong nagbigay impormasyon western mindanao command pagdukot naganap nitong biyernes libu-libong sundalo ipinadala sulu upang puksain abu sayyaf bihag mahigit dosenag asian sailors dinukot karagatan tawi-tawi basilan sabah malaysia
All-out offensive na vs Sayyaf,T,7,muling ipinag-utos kahapon militar tropa magulong lalawigan basilan pagtugis abu sayyaf matapos mapatay umano sundalo mi yembro rebeldeng grupo sinabi major ge neral carlito galvez hepe western minda nao command suportado diumano sibil yan pamahalaang lokal opensiba mi litar abu sayyaf all-out offensives conducted joint task force ba silan support coordination local government police civilians province abu sayyaf bandits responsible conduct bombings extortion activities kidnappings basilan pahayag galvez nagyabang heneral tatapusin abu sayyaf loob buwan entire command motiva ted go finish-off group within next six months less ani galvez
All-out offensive vs. Sayyaf,T,7,muling ipinag-utos western mindanao command armed forces philippine afp all-out offensive bandidong grupong abu sayyaf group asg lalawigan basilan tugon afp pagkakalagas sundalo napatay kamakailan pakikipagsagupa bandido westmincom chief major general carlito galvez suportado sibilyan local government units lgus ikinasang all-out offensive abu sayyaf katunayan ikakasa umano afp pagpulbos bandido target tapusin paghahasik asg loob buwan entire command motivated go finish-off group within next six months less ani galvez napatay sundalo nitong miyerkules ustadz mobin kulin alyas mulawin sinasabing pinsan abu sayyaf chieftain isnilon hapilon all-out offensive westmincom pinangungunahan joint task force basilan binubo lgus philippine national police pnp grupo sibilyan
ISIS dumale ng 30 sa military hospital,T,7,patay -katao matapos naganap pag-aatake hinihinalang teroristang grupong islamic state military hospital kabul afghanistan ulat sinabi interior ministry spokesman sediqqi pinasa bog muna suicide bomber bomba nakalagay sasakyan isinagawa habas pamamaril gamit ak- assault rifle sardar mohammad khan hospital maliban nasawi mahigit -katao sugatan itinakbo ibang pagamutan kabilang doktor hospital staff pasyente lumabas imbestigasyon nagkunwari muna suspek doktor nurse pasyente isinagawa pang-aatake napatay naman nagrespondeng sundalo miyembro taliban group pawang nakasuot damit ospital makalipas oras palitan putok
"Ambush sa Davao, 4 pulis todas",T,7,patay miyembro pulisya matapos silang tamba ngan kahapon rebeldeng new people army npa bayan bansalan davao del sur mindanao lulan police car parak paulanan bala rebelde barangay sibayan nabatid rumeresponde shooting incident parak ratratin rebelde sumalpok road marker sasak yan parak matapos silang pagbabarilin agad ding tumakas rebelde naiwan bangkay parak pulis sinasabing nakaligtas kamatayan sugatan pahayag pamahalaang duterte naturang ambush naganap nagpapatuloy negosasyon komunista upang buhayin peace talks itinigil pangulong duterte noong nakaraang buwan atake npa mindanao
"ASG leader Hapilon, nasapul sa bakbakan",T,7,sugatan umano matapos maka-engkuwentro militar itinuturing mataas lider abu sayyaf group asg isnilon hapilon poona bababyao lanao del sur sinabi col nixon fortes commander rd brigade philippine army partikular nasapul kanang binti hapilon makipagbakbakan grupo elemento st infantry battalion th division reconnaisance company magubat bahagi poona babayao kamakalawa nakumpirma kondisyon hapilon batay nakalap impormasyon residente intelligence community militar inihayag armed forces philippines afp nasu gatan hapilon air strike bayan butig tukoy balwarte maute group pinaniniwalaan afp nakipag-alyansa grupo hapilon maute samantala umano nagsisilbing bodyguard hapilon napatay labanan nagsimula alas-nuebe umaga nasamsam naman m- rifle m- rifle grenade launcher garand rifle propelled grenade improvised explosive device
"‘Utak’ ng rent-tangay, laya sa piyansa",T,7,pansamantalang nakalaya itinuturong mastermind rent-sangla scam ra faela anunciacion matapos siyang maglagak kahapon ha lagang p bail bureau jail nagement penology anunciacion nakulong noong huwebes matapos maaresto bahay sta rosa laguna inaresto bisa warrant arrest inisyu francisco pano regional trial court branch san pedro kasong estafa bailable offense operasyon grupo anunciacion kumikilos buong cala barzon central luzon metro manila kinasasangkutan sasakyan kotse suv narerekober highway patrol group operasyon noong january hpg-cala barzon kaso large scale syndicated estafa naisampa grupo kabilang anunciacion su balit lang umano lumalabas warrant
"9 ASG utas, 15 sugatan sa bakbakan sa Sulu",T,7,pumalo hinihinalang miyembro abu sayyaf group asg napatay tinatayang labing-lima sugatan sagupaan sulu kabilang umano napatay kapatid asg sub-leader jihad idang susukan kinilala pangalang anali za sinasabing kritikal naman tinamong sugat idang inihayag western mindanao command westmincom commander major gen carlito galvez jr nangyari magkakasunod engkuwentro pinangunahan tropa th marine company marine special ope rations group munisipalidad maimbung talipao narekober militar bangkay bandido nasamsam armas kabilang rifle grenade launcher kasama bala kahapon kinumpirma col cirilito sobejana commander joint task force sulu pang napatay panig bandidong grupo subalit nabitbit asg pagtakas
"LASCAÑAS: DUTERTE, IPINAG-UTOS ANG PAGPAPASABOG SA MUSLIM MOSQUE (UPDATE)",T,7,tahasang ibinulgar retired spo arthur lasca pangulong rodrigo duterte nag-utos atakihin pasabugin mosque davao city noong abril noong mayor lungsod lasca pahayag muling pagsalang nagpapatuloy senate hearing ngayong araw lasca sellf-confessed hitman notorious vigilante group davao death squad dds sinasabing pangulong duterte binabanggit insidente nangyari noong april muslim mosque magkakasunod binomba davao city hinagisan granada mosque tibungco pinagbabaril suspek minuto sinundan pagsabog home-made bomb mosque bgy toril isinunod pinsabog mosque roxas boulevard ikinasugat muslim scholars labing-anim namatay pagsabog sugatan itinuro pagpapasabog kagagawan teroristang grupo nangyari pagpapasabog noong panahon liderato dating pangulong grloria macapagal-arroyo kaalyado pangulong duterte present kasaluyang pagdinig senado senador panfilo lacson chairman committee public order dangerous drugs senators antonio trillanes grace poe jv ejercito alan peter cayetano risa hontiveros tito sotto joel villanueva manny pacquiao senador bam aquino
"20 Abu Sayyaf, patay sa 3-araw na operasyon ng AFP",T,7,nalagas hanay abu sayyaf group asg araw opensiba militar sulu pamunuan western mindanao command armed forces philippines afp tagapagsalita wesmin command capt joan petinglay katawan bandido narekober operasyon tropa th marine company barangay lumipad talipao maimbung sulu itong umaga linggo nagpapatuloy operasyon afp sulu mabawi hawak pang bihag bandidong grupo kinabibilangan dayuhan filipino aminado wesmin command nahihirapan silang masukol kuta bandido patuloy isinasagawang operasyon matunton bihag hanay militar sugatan nagpapatuloy bakbakan lugar seryoso tama
20 Sayyaf todas sa Sulu,T,7,patay mahigit miyembro abu sayyaf group asg kasunod engkuwentro militar bayan maimbung sulu kahapon col cirilito sobejana commander joint task force sulu nagdispatsa elite forces th marine company matapos makatanggap impormasyon patungkol presensya bandido brgy lumipad talipao bayan tumagal minuto sagupaang nagsimula alas- madaling-araw tumakas bandido direksyong tinutunton militar narekober tropa marines bangkay miyembro asg gayundin malalakas kalibre baril kabilang m- rifle m- grenade launcher magugunitang pina lakas armed forces philippines afp pagtutugis miyembro asg alinsunod utos ngulong rodrigo duterte
2 bagets sapul sa Samar twin blast,T,7,magkahiwalay insidente pagsabog naganap catbalogan city samar nitong biyernes umaga ikinasugat bata unang pinuntirya matukoy suspek bahay barangay chairperson elfa de jesus improvised explosive device ied ginamit pasabugin bakod sugatan naturang insidente -anyos faith rosales nahagip shrapnel nakatayo nag-aantay masasakyan patungo barangay catbalogan city kasalukuyan namang isinasailim obserbasyon ospital -taong gulang bj bernabe tinamaan mahimbing natutulog ta hanan malapit pinangyarihan insidente makalipas minuto sumambulat granada gate bahay lucio bacarra pacle barangay silanga pacle municipal administrator hinabangan samar police supt edwin barbosa hepe catbalogan city police station iisa personalidad umano pagpapasabog bahay de jesus pacle kilometro layo
10 Sayyaf bulagta sa bakbakan,T,7,aabot bandidong miyembro kabilang umano apo lider abu sayyaf group asg nasawi sundalo naman nasugatan panibagong bakbakan nangyari sulu kamakalawa maj gen carlito galvez commander western mindanao command ikalawang engkwentrong naganap bandidong grupo puwersa militar simula pinugutan abu sayyaf banyagang bihag jurgen kantner noong linggo nangyari ikala wang engkwentro brgy kanagi bayan patikul jolo island kabilang umano napatay miyembro asg apo li der radulan sahiron nakasagupa miyembro joint task force sulu jtf-sulu tinatayang bandido barangay igasan bayan tumagal oras bakbakan nagdulot aabot sundalong sugatan wala namang malubha hanay sugatan panig militar colonel benjie hao tagapagsalita philippine army namataan sibilyan sahiron lugar sagupaan nagpapatuloy pagtutugis militar tumakas bandido gamit air support pang asset
"Iloilo, naka-heighten alert dahil sa banta ng NPA",T,7,nakaalerto buong pwersa armed forces philippines afp philippine national police pnp probinsya iloilo seryosong banta opensiba rebeldeng new people army npa iloilo police provincial office ppo natanggap silang intelligence report oras aatake rebelde sinabi tagapagsalita iloilo ppo c insp aron palom validated nakuhang intelligence report target rebelde malalaking korporasyon universal robina corporation bayan san enrique salcon power corporation matatagpuan naman bayan dingle inalerto tauhan pnp bayan passi target paglusob npa munisipyo passi gayundin tanggapan central azucarera de antonio bahagi augmentation paghahanda pagsalakay pinostehan pnp afp checkpoints posibleng pasukan labasan rebelde
14 sundalo nadale sa Sayyaf clash,T,7,labing-apat sundalo nasugatan kasunod pakikipag-engkuwentro abu sayyaf group asg patikul sulu kahapon umaga pinamumunuan umano asg leader radullan sahiron sub-leader sina sawadjaan almuher yadah pakikipaglaban sundalo kan udong barangay igasan bayan sinabi army spokesperson col benjamin hao natukoy nasawi nasugatan panig bandidong grupo noong miyerkules aabot labing-isang sundalo nd scout ranger battalion nasugatan bakbakan asg bayan indanan patuloy naman opensiba militar pang bahagi minda nao pinaniniwalaang balwarte asg
"Rice importers, humirit sa NFA",T,7,mariing nanawagan grupo rice importers national food authority nfa payagan mag-angkat bigas marso kasalukuyang taon edwin paraluman chairman philippine farmers advisory board pfab naman patas ibang grupo rice importer umaangkat pakistan india pinayagan mag-angkat bigas marso samantalang ipinatigil magtapos pebrero sinabi paraluman umaasa organisasyon babaguhin nfa administrator jason aquino desisyon umaasa group papaburan aquino pagpabor ibang grupo rice importer banggit paraluman aniya grupo kaaway pamahalaan kundi naka tutulong malaki upang matiyak magkaroon supisiyenteng dami bigas bansa idiniin grupo p bil yon ikinalugi ipatigil importasyon grupo
14 sundalo sugatan sa engkwentro ng Army at Abu Sayyaf sa Sulu,T,7,labing-apat sundalo sugatan sagupaan nd infantry battalion philippine army abu sayyaf group patikul sulu kanina ulat army spokesperson col benjamin hao nagsasagawa routine patrol tropa sundalo makasagupa mahigit abu sayyaf dakong alas- umaga kan udong barangay igasan hao nakasagupa bandido grupo radullan sahiron almuher yadah umano crossfire encounter bandido sugatan nagsasagawa mopping operation philippine army masukol kuta bandidong grupo basilan sulu tawi-tawi lugar mindanao bandidong abu sayyaf responsable pagpaslang pagpugot german national juergen kantner noong february
15 patay sa suicide bomber,T,7,aabot -katao nasawi sugatan matapos atake afghan taliban militants kabul kabilang nagpasabog ulat interior ministry terorista pumasok gusali police headquarters suot bomba katawan biglang pinasabog kasunod pang terorista namaril sibilyan pulis kabilang agad nasawi sibilyan pulis samantalang -katao naman sugatan kabilang kababaihan kabataan agad nagpalabas pahayag taliban nagbanta uulitin nasabing atake
China aatakihin ng ISIS,T,7,binantaan islamic state iraq syria isis kauna-unahang pagkakataon bansang china magiging target pag-atake base video inilabas nasabing tero ristang grupo nakuha site intelligence group makikita grupo armadong miyembro isis kabilang uighur ethnic minority isinasalang execution umano informant uighur grupo ethnic minority naninirahan western xinjiang province nagsasanay islam armadong isis lumilitaw pawang menor-de edad direktang binantaan isis members china sinabing babalik naturang bansa upang maghasik terorismo nagbanta bing grupo padadanakin dugo tinubuang lupa ipaghihiganti inaapi eksperto kauna-unahang pagkakataon direktang target pagbabanta isis china
"5 ASG patay, 11 sundalo sugatan sa sagupaan",T,7,patay miyembro bandidong grupong abu sayyaf labing-isang sundalo naman ini-ulat nasugatan pinakahu ling sagupaan indanan sulu kamakalawa army capt jo-ann petinglay chief public information officer western mindanao command wesmincom madugong engkuwentro naganap noong miyerkules umaga bundok brgy bud taran indanan inilunsad pinaigting opensiba rescue operations joint task force-sulu partikular tinukoy wesmincom tropa nd scout ranger battalion tumutugis naka-engkuwentro asg hawak mahigit bihag pilit isinasalba pamahalaan samantala muna pinangalanan nasugatang sundalo inilikas kuta heneral teodulfo bautista hospital agad nilapatan lunas joint task force sulu continues intensify conduct offensives abu sayyaf neutralize bandits ensure safe rescue remaining hostages measures undertaken accordance rules engagement support local government populace paha yag major general carlito g galvez jr commander western minda nao command sinabi galvez pakikipagtulu ngan local government unit moro national liberation front mnlf moro islamic li beration front milf tradional leaders tuluyang masugpo terorismo sulu dala abu say yaf pang kalapit lugar zamboanga jg tumbado al jacinto betchai julian
Muslim solons naubusan na ng pasensya,T,7,tuluyan naubos pasensya muslim congressmen patuloy paghahasik terorismo abu sayyaf group asg mindanao nanawagan muslim magkaisa terorista press conference mam babatas autonomous region muslim mindanao armm nagkaisa pagkondena asg matapos pugutan german national jurgen kantner noong araw muslim representatives congress including officials autonomous region muslim min danao condemn beheading terrorist group jurgen kantner -year old german national cotabato city rep bai sandra sinsuat-sema naman anak mindanao party-list rep sitti djalia tubarin-hataman dayuhan kristiyano apektado paghahasik terorismo abu say yaf group kundi kapwa-muslim inihalimbawa kaso -anyos muslim runner abu sayyaf group subalit iniligtas military bumalik eskuwela pinuntahan umano terorista eskuwelahan pinatay
"Monumento sa SBMA, sinalbahe",T,7,ipapatawag pamunuan subic bay metropolitan authority sbma magulang kabataan umano nag-vandalise tourist spot monument matapos pagkatuwaan nagpapakuha larawan boardwalk nasabing freeport kamakalawa gabi panayam abante sbma administrator atty wilma eisma naka-blotter umano law enforcement division led insidente pinaniniwalaang sinalbahe kabataan pawang menor de edad naturang banda lismo nagpakilala sinasabing grupo kabataan g east infinity umano nakasulat hinihinalang ngalan kabataang posibleng miyembro naturang grupo
"Bihag ng Sayyaf, 32 pa",T,7,kinumpirma pamunuan afp pang bihag hawak teroristang abu sayyaf group press briefing camp aguinaldo sinabi afp public affairs office chief col edgard arevalo bihag rito pinoy dayuhan kasama rito pinugutan noong linggo jeurgen kantner tuluy-tuloy operasyon militar asg mapulbos mailigtas hawak pang bihag nanindigan arevalo sapat sundalo nakatutok asg samantala inihayag arevalo febuary matapos bawiin ngulong rodrigo duterte ceasefire npa umaabot napapatay rebelde operasyon militar
Pinagtangkaan akong likidahin — Bato,T,7,pinagtangkaan akong likidahin maute group ibinunyag kahapon philippine national police chief director general ronald dela rosa nagsabing tangkang assassination plot maute group pagbisita mindanao noong nakaraang buwan talumpati dela rosa pagdalo rd anniversary national police college tinukoy nagtangka paglikida naarestong miyembro terrorist group narekober ied improvised explosive device intended visit mindanao state university makuha ied maute members a-assasinate loob gym wika dela rosa big time pala di ba bigtime lang ina-assasinate nakangiting pahayag dela rosa sinabi chief pnp naunsyami plano presensya miyembro msu community
2 NPA patay sa labanan,T,7,miyembro rebeldeng new people army npa napatay engkwentro militar sityo bakayan brgy lumaniag lian batangas kahapon mada ling-araw batay report southern luzon command solcom nagpapatrolya elemento th combat group philippine air force makasagupa armadong npa pansamantalang kampo mahawi putukan katawan rebelde narekober militar nakakumpiska mahabang baril bala pampasabog tumakas npa
"Pugot sa German, kinukumpirma pa",T,7,bineberipika armed forces philippines afp ulat umano pinugutan teroristang abu sayyaf group asg bihag aleman jurgen gustav kantner matapos lugit noong linggo alas-tres hapon press briefing kahapon sinabi afp spokesperson col edgar arevalo wala pang pagpapatunay indikasyon napugutan kantner patuloy kinukumpirma imbestigasyon insidente pinabubulaanan arevalo lumabas ulat pahayagan tinuluyan kantner -minuto lumipas makaraan alas-tres hapon oras ibinigay palugit imporma syon umano silang natatanggap kaugnay subalit ayaw umano mag- conclude hangga nakukumpirma dna labi makukuha biktima arevalo hangga wala pang kumpirmasyon nanana tili aniyang pag-asa pang mailigtas naturang hostage victim pang natitirang bihag tigil opensiba bandidong grupo
"Sayyaf deadline sa pugot-German, napaso",T,7,tiniyak armed forces philippines afp upang sagipin german national juergen kantner bantang pupugutan grupong abu sayyaf group matapos mapaso deadline pagbabayad ransom kahapon alas-tres hapon afp spokesperson brig general restituto padilla lalo pang pinaigting ope rasyon asg kasalukuyang hawak bihag kasam aleman kantner focused military ope rations continuing unrelenting manner pause put premium lives danger armed forces pursue enemy dictate terms way around operations aimed rescuing hostages also significantly degrade enemy capabilities saad padilla panig naman western mindanao command wesmincom chief major general carlito galvez naka-focus silang mabuti military operations masagip bihag bandidong grupo deadline man wala banta buhay buong pwersa umano wesmincom patuloy tutugis miyembro abu sayyaf rescue effort bihag nagbanta bandido pupugutin ulo aleman kahapon araw linggo alas-tres hapon kinidnap asg sabah kantner nitong buwan nobyembre nakaraang taon malaki paniniwala galvez maliit pinagtataguang lugar asg madali silang matunton puksain
2 Maute jihadist natodas,T,7,napatay militar pulisya mi yembro maute jihadist group nadakip matapos magsagupaan iligan city mindanao kinumpirma kahapon western min danao command sinabi tagapagsalita capt jo-ann petinglay iniimbestigahan pulisya nadakip eyeman alonto netibo marawi city lanao del sur bahagi magulong autonomous region muslim mindanao armm nabatid naganap sagupaan nitong biyernes matapos hara ngin tangayin armado pickup truck iligan city pag-aari negosyanteng othelo adiong kasama truck -anyos ina elvira asawang esthephanie anak naman sinaktan agad pinababa truck tinangay pang getaway car bumuntot truck naharang naman road block militar pulisya nanlaban napatay sina azzam ampua tahir wowie adiong naman naka-porma nadakip nabawi grupo automatic rifle magazines gayun bala -caliber pistol
Bulacan binubulabog ng NPA,T,7,nakaalerto puwersa gobyerno bulacan partikular hilagang-silangang bahagi lalawigan kasunod kumpirmadong presensya armadong miyembro new people army npa bayan remedios trinidad drt kabundukan umiray aurora malapit bayan norzagaray bulacan report p senior supt romeo caramat jr acting bulacan police director gov willy alvarado vice-gov daniel fernando unang namataan rebeldeng npa barangay kabayunan drt noong nakaraang pebrero nagpapatunay muling lumakas puwersa rebelde probinsya kinumpirma th infantry battalion philippine army pamumuno lt col ramil anoyo positibo intelligence reports hinggil paggalaw muling pagpapakita puwersa npa komunistang gerilya misyon upang kumalap suplay
5 rebelde sumuko sa buhay-bundok,T,7,miyembro rebeldeng grupong new people army npa sumuko pamahalaan matapos mahigpit opensibang philippine army makakaliwang grupo kamaka lawa hapon bayan milagros masbate maj virgilio perez tagapagsalita southern luzon command solcom bitbit rebelde kani-kanilang matataas kalibre baril armalite sumuko nd infantry battalion brgy bacolod nabatid bayan dakong ala- hapon nakiusap naman muna rebel returnees munang ihayag publiko pagkakakilanlan pangambang balikan pamilya dating kasamahan base salaysay hirap patago-tago kabundukan dagdag wala silang makain sobrang paghihirap nakikita mahal buhay nagpasya silang magbalik loob gobyerno kustodiya muna sundalo sumukong rebelde nakatakda silang bumalik mahal buhay kalipas eksaminasyon kalagayan
