title,category,content,,
"COLOMBIA, KONTROBERSYAL! SOBRANG MA-PR!",E,"Muntik nang hindi matuloy noong Sabado ang meet and greet ng PLDT Home para sa mga kandidata ng 65th Miss Universe dahil sa busy schedule ng mga contestant.,Kinansela noong Biyernes ng umaga ang imbitasyon para sa nasabing event pero kinagabihan, nagdesisyon ang mga organizer na ituloy ang meet and greet pero mahigpit ang bilin nila na makakausap lamang ang mga kandidata mula 11:35 am hanggang 12:25 pm sa isang function room ng SMX Convention Center.,Mahigpit ang mga miyembro ng Philippine National Police dahil hindi nila basta pinapapasok ang mga bisita na walang ID, maliban na lang kung personal na susunduin ng event organizer.,Kung mahigpit ang PNP members na hindi masisisi dahil ginagawa lamang nila ang kanilang mga tungkulin, over acting naman ang mga Pinoy security ng mga kandidata dahil panay ang awat nila sa mga miyembro ng media na ihinto ang interbyu dahil kakain pa ang mga contestant.,Mema o may masa­bi lamang ang mga Pinoy security personnel na mga nagpapanggap na busy at ginagawa ang kanilang mga responsibilidad dahil una, tapos nang kumain ang mga kandidata (natawa kami sa isang umaawat na Pinoy security dahil siya pala ang nagugutom.,Habang sinasaway niya ang mga reporter, pasimple siya na pumunta sa buffet table at kumuha ng pagkain pero tuloy ang kanyang pagsasalita na pakainin muna ang mga contestant).,Pangalawa, ang mga contestant ang kusang lumalapit sa mga miyembro ng media at nakikipagkuwentuhan tulad ni Miss Universe Colombia Andrea Tovar na nag-uumapaw ang PR, kahit naging biktima ng bashing dahil sa mga komento niya tungkol sa mga natanggap na welcome gift nang duma­ting siya sa Pilipinas.,“I’m just being myself!” ang sagot ni Tovar nang sabihin namin na isa siya sa mga kontrobersyal na kandidata ng 65th Miss Universe.,Isyu ang diumano’y pagkakaroon ni Tovar ng attitude pero sa PLDT meet and greet, siya ang kandidata na pinaka-accommodating at pinakamaraming kuwento.,Hindi nawawalan ng activities ang mga Miss Universe contestant pero wala sa mga itsura nila na pagod na pagod na sila. Nababalitaan na lang natin na nahihimatay ang ilan sa kanila dahil sa over fatigue.",,
"ANSABEEEH???: YAKAPAN, AKBAYAN, LAMBINGAN, NINA SARAH AT MATTEO, HULING-HULI SA KAMERA!",E,"Hindi na ­kailangang magpaliwanag ni Matteo Guidi­celli o kahit ni Sarah ­Geronimo man at hindi na rin dapat mag-alala ang mga fans ng dalawa kung nagkakaroon nga ng selosan o tampuhan dahil sa bagong movie ni Matteo na ang kapareha niya ay ang ex-girlfriend.,Lumabas sa social media ang video at pictures ng pagdi-date nina Sarah at Matteo na sweet-sweetan ­talaga. Dahil sa social media, halos lahat talaga, ­puwede ng maging paparazzi.,Sinundan halos sina Matteo at Sarah habang ­naglalakad ang mga ito at nandiyang magka-­holding-hands o magka-akbay or ‘yung mga kamay nila ay ­parang nakayakap sa mga likuran nila.,Siyempre, kilig na kilig sa dalawa ang mga nakakita sa kanila.,Sa isang banda, napakalaki na nga ng in-improve ni Sarah sa relasyon niya ngayon kay Matteo. Mas naipapakita na niya ang kalayaan na makipag-date sa boyfriend at sa publiko.,Bago para sa Kapuso Primetime King na si ­Dingdong Dantes ang gagawin niyang ­programa sa GMA 7, ang Case Solved ­kunsaan, siya ang magiging host nito.,Tuwing Sabado ng gabi ito mapapanood at ang balita namin, ­simula na sa February 11 ang airing.,Base sa title pa lang ng show, may ideya na agad na tungkol ito sa mga krimen at kung paano ­siguro ­masosolusyonan.,Sanay ang viewers na napapanood si Dingdong na host ng mga ­reality o variety shows, pero ngayon lang siya gagawa ng ganitong klase ng programa na at first, akala namin ay sa News and Public Affairs, pero ang may hawak daw pala ay Entertainment talaga.,Eh, on-going pa rin ang consistent top-ra­ting primetime series niya na Alyas Ro­bin Hood at ­posibleng ­mapapanood pa rin ito sa buong ­February kaya posibleng hanggang weekend, mapapanood nga si Dingdong ­tuwing gabi.",,
"PAISTARAN: ISABELLE, SINAPIAN NI GLORIA!",E,"Sa unang tingin, hahanga ka talaga sa photo na pinost ni Isabelle Daza sa Instagram account niya, dahil tila naalagaan nang husto o feeling mo, na-preserba talaga ang kagandahan ng photo ng mommy niyang si Miss Gloria Diaz, ang 1969 Miss Universe.,Sobrang linaw ng picture. Isang fami­liar na photo, na paulit-ulit ngang ipinapakita sa TV, kapag napag-uusapan ang kauna-unahang Miss Universe ng Pilipinas.,Pero, kapag binasa mo ang caption ni Isabelle sa photo na ‘yon, magugulat ka. Uulit-ulitin mo ang pagbasa, dahil baka nagkamali ka lang ng pagkaintindi sa caption ni Isabelle.,Eh kasi nga, hindi pala si Gloria ‘yon, kundi si Isabelle mismo. At oo, parang sumapi sa pagkatao ni Isabelle ang nanay niya. Ang pagkatao ng nanay niya nu’ng 1969.,Kuha ang mga photos ni Isabelle na viral na ngayon sa social media sa birthday party ni Tim Yap. Anyway, heto ang post ni Isabelle:,“@isabelledaza: When your mom is iconic enough to be a costume. Thanks for the crown. And thanks to my awesome team @nanteywest @antheabueno @lizzzuy @stylizedstudio @danaevernisse @thepatrickperez @stevencoralde,” sabi lang ni Isabelle, na kuhang-kuha talaga pati ang pagbuka ng bibig ng nanay niya, ayos ng buhok at ang mga pilik-mata, ha!,At kahit ang mga kapwa niya artista, o mga kaibigan niya sa showbiz, tila nalinlang sa simula, sa post na ‘yon ni Isabelle.,“@ryan_agoncillo: May nanalo na! Uwian na. #nailedit @isabelledaza!”,“@senorita_jessy: OMG!”,“@wynmarquez: Omg akala ko mom mo talaga! Galing!!”,“@anakarylle: Zomg! Fun!”,“@lizzzuy: KWEEN!”,***,Heto naman ang reaksiyon ng mga netizens sa nakakalokang pango­ngopya ni Isabelle sa mukha ng kanyang nanay…,“@dhanedreyes: Nice at first glance I thought it was Ms. Gloria D, naks pwede na ate @isabelledaza.”,“@iamissj: Wow akala ko mom mo miss @isabelledaza!”,“@mommymikki: Akala ko throwback pic of your mom.. wow grabe..”,“@_kagara_: Magnifique!”,“@jbbendix: Wow!!!”,“@_ericaaquino: NAILED IT!!!!”,“@asncnjyvi: Wow! I thought your mom. Hahaha!”,“@lexi_gancayco: I love this so much!”,“@ladyvem: Wow! I tot it’s Miss Universe 1969. You’re really like ur Mom!”,“@banisadel: I thought it was a throwback photo of your mom!”,“@reginaisabel_diaz: Omg! You look like your mom. This is cool :)”,“@donnadonnadonna: I was lost for a min! Tot it was a picture of ur mom! Hahaha!”,“@ohhanaismyname: You nailed it!”,“@joemmontero: Omg hahahahah kala ko old pic!”,“@iambobbybryan: I had to read the comments! Hahaha Belle!”,“@brianne_highfashion: Beautiful!”",,
"DAYANARA AT SUSHMITA, BET NA BET NANG BUMALIK SA ‘PINAS!",E,"Kung may mga excited na sa nalalapit na Miss Universe dito sa Pilipinas, ‘yun ay ang dalawang beauty queens na naging bahagi ng Miss Universe nu’ng 1994 na dito nga rin sa atin ginawa.,Si Dayanara Torres ng Puerto Rico ang Miss Universe 1993 at nagpunta siya sa Pilipinas nu’ng 1994 para magkorona sa susunod na reyna.,Si Sushmita Sen ng India ang nanalong Miss Universe 1994, kaya itinuring niyang second home ang Pilipinas.,Si Dayanara ay tumira nang matagal na panahon sa Pilipinas, at nagkaroon nga ng career dito bilang TV host, artista.,Anyway, nag-post na nga si Sushmita ng photo niya sa Instagram at mensahe na rin sa pagbabalik niya sa Pilipinas. Heto ang post ni Miss U 1994:,“@sushmitasen47: Getting ready with a dancing heart!!!!! 💃🏻😍👏❤️😀I am soooooooo excited, emotional and ­looking forward to returning home to the #Philippines after #23years 😇💃🏻✈️❤ it’s where it all began #manila1994 #missuniverse1994 😍👏💃🏻life comes a full circle, from winning Miss Universe, to having owned its Indian Franchise to now… returning back to #Manila this time as a #judge at the 65th Miss Universe pageant! 😊❤😇💃🏻💃🏻💃🏻 to all my #Filipino friends who have been graciously asking…I can now confirm…yesssssss!!!! I am coming!!!😄❤️💃🏻😍✈️🎵 Mahal Kita Philippines 👏👏👏❤️💃🏻see u sooooooon!!!!!🌹❤️😍@!”,Sa Instagram naman ni Dayanara Torres, heto ang post niya:,“@dayanarapr: I may not be there yet, But I’m closer than I was Yesterday✨,***,Quizás no he llegado a donde quiero llegar, pero hoy estoy más cerca que ayer🌸,***,Maaaring wala pa ako doon, pero malapit na. 🇵🇭,***,#ThisIsIt #2017 #NewDay #Loved #Blessed #ThankYou for your #support #Following #PuertoRico #Philippines#Latinos”.",,
"KYLIE, PAPATAYIN SA ENCANTADIA?",E,"Mega-protesta ang fans ng Encantadia sa pinost ni Direk Mark Reyes na…,“@direkmark: Sino kaya sa kanila ang magpapaalam na? #andthentherewere3 #encantadia #darknessishere.”,Meaning, may papatayin sa karakter nina Kylie Padilla, Gabbi Garcia, Sanya Lopez at Glaiza de Castro!,At feeling ng iba, baka si Glaiza, na kontrabida sa lahat ng Sang’gres, ‘di ba? Pero, kahit ganun, ayaw na ayaw ng mga fans na mawala si Pirena (Glaiza). Feeling nila, mamamatay din ang show kapag nawala si Glaiza.,Heto pa ang protesta ng fans:,“@maggielicious7: Waaah kaya pala short hair na ulit c Glaiza baka c Pirena nga. Noooooo ‘di na ako manunuod pag c Pirena ang mawawala!”,“@cris_manansala: Please huwag si Pirena…need nyang i-redeem ‘yung sarili nya pero please dapat mkbalik pa rin sya!”,“@noahaya1324: Anu po may mawawala sa kanila? Pwede po bang wala? Lahat po cla ay mahalaga sa lireo kya po pls wla po sanang mamatay sa kanila…”,Well, hanggang hindi lumalabas ang episode na `yon, wala talagang makapagsasabi kung sino sa kanila ang papatayin. Puwede nga ring si Kylie, o Gabbi o si Sanya, di ba?,Pero, may narinig din ako na baka si Kylie ang patayin?,“@ishy_got13: Feel ko si Amihan (Kylie) kasi ibubuwis nya ‘yung buhay nya para lang sa Lireo and meron akong nakitang seen nasa Enca2005 na parang may retreng dumating para kunin si Amihan.”,“@saint69sinner: I really think it’s Amihan (Kylie) Kasi sa original si Amihan ‘yung namatay at bumalik pero nawala ‘yung guhit sa palad nya dahil sinumpa nya ‘yung sarili nya na manatiling buhay para sa Lireo at anak nya!”,Meanwhile, ika-23rd birthday ni Kylie sa January 25, pero last week pa lang ay marami na siyang pinaligayang kabataan. Isa nga si Kylie sa nag-participate sa #RiceponsibleAko.,“@kylienicolepadilla: ‪Today’s #RiceponsibleAko celebration and donation was so wonderful! So happy I got to share my birthday and share the benefits of brown rice to everyone there. I would just like to thank everyone who sang Mikael and I happy birthday! Remember health comes first, #gobrown4good!” sey ni Kylie sa post niya.",,
"Jerene Tan, winner ang kaartehan!",E,"Sobrang kaaliw ang 20 years old na dalaga na si Jerene Tan, na alaga ng JAMS Artist Prod. nina Angel at Jojo Flores. Eh kasi naman, introduce yourself pa lang ang sabi sa kanya, naikuwento na niya ang lahat ng pangyayari sa buhay niya, mula sa pagiging pulitiko niya (SK) sa barangay nila, hanggang sa pagpasok niya sa showbiz.,Si Jerene ay napapanood sa Trops ng GMA 7 bilang si Janet. At bongga rin ang role niya sa Across The Crescent Moon bilang si Chrissy, na pelikula ni Matteo Guidicelli.,Tsika ni Jerene, bata pa lang siya, tila papunta na sa showbiz ang landas niya. Nagsimula siyang dan­cer, na nakipag-compete sa ibang bansa, bilang kinatawan ng Pi­lipinas.,Ginusto rin niyang maging newscaster, kaya nag-audition siya sa Monster Radio’s Junior Jocks. Sumali rin siya sa Miss Chinatown at nanalo siyang Miss Photogenic at Best in Talent.,Pero, ang Facebook ang maituturing niyang nagbigay ng suwerte sa kanya. Dahil sa isang post na naghahanap ng bagong artista para sa pelikula ni Matteo at dahil sa ‘ta­lent fee’ na aminado siyang hinangad niya, hindi siya nag-atubiling mag-audition.,Eh, role ng isang kikay na maarte ang papel na pinapa-audition. At isang sabihan pa lang niya ng… ‘Ewwww…’ wagi agad siya at tanggap nga agad siya.,Sa totoo lang, kaaliw talaga siya, na ang arte-arteng dalaga, pero bagay na bagay sa kanya.,Kuwento pa niya, ang akala niya, mahihirapan siyang umiyak sa shooting nila. Pero, gulat na gulat daw siya sa sarili niya, na nu’ng sinabing kailangan niyang umiyak, biglang tumulo ang mga luha niya.,“Wow! Sobrang nagulat ako! Nakakaiyak pala ako! Ang galing!” tuwang-tuwang tsika pa niya.,Isa pa sa maipagmamalaking alaga ng JAMS ay si Rodrich Rebollos, na taga-Zamboanga at nag-aaral nga­yon sa UST. Nagpunta nga siya ng Manila mula Zamboanga para mag-aral at sa UST mismo, agad siyang sumali sa ‘thea­tre organization’ at doon nga raw niya naramdaman na gusto pala niyang maging artista.,Nakasama siya sa theatre play na Pendulum, kung saan gumanap siya bilang bading, na in love sa bestfriend niya. Nahirapan daw siya sa role na ‘yon, dahil hindi nga siya bading at malabong magkagusto siya sa kapwa lalake.,Kasunod na play na ginawa niya ay ang Game Over, na kung saan ay gumanap siyang si Super Mario Maurer.,Naniniwala si Rodrich na kung paghihirapan at pagsusumikapan, mararating niya ang tagumpay. At willing nga raw siyang mag-aral nang husto sa pag-arte, makuha lang ang pangarap niya.,Marami ang nagsasabi na medyo hawig sila ni Alden Richards. Pareho silang matangkad, maputi at makinis.,Sa ngayon, mapapanood siya sa A Love to Last bilang classmate ni Julia Barretto.,Anyway, magpu-produce nga pala ng pelikula ang JAMS Artist Prod. at siyempre, bida agad si Rodrich, ha!",,
"ANDREA, MAAALAGA SA ALINDOG NIYA!",E,"Kung may award na dapat ibigay sa mga artistang grabe kung alagaan ang kanilang kalusugan, kaseksihan, winner na diyan si Andrea Torres. Amazed kami sa disiplina na binibigay ng seksing aktres sa katawan niya.,Say ni Andrea na sinisimulan niya ang araw sa pag-e-exercise, tulad na lamang ng isang photo na nasa Instagram page niya. Nakakatuwa kasi hindi mo makikitang pabaya sa kanyang katawan ang dalaga.,Ito kaya ang reason bakit minahal ni Pepe (Dingdong Dantes) ang karakter niya sa Alyas Robin Hood na si Venus dahil pinapakita nito na independent siya?,Pero magawa pa kaya niyang malaman ito kung binabalot na siya ng galit dahil inakala niyang inagaw na ni Sarri (Megan Young) si Pepe kanya?,Samantala, nagplano naman sina Ekay at Lola Huleng ng surprise dinner para kay Jekjek.,Sila tuloy ang na-surprise dahil kasama ni Jekjek si Pepe. Ngayon lang nila nakitang buhay nga si Pepe!,Agad na magagalit si Venus sa presence ni Sarri. Una, sinabi ni Venus na ayaw niyang makita ang mang-aagaw na si Sarri.,When Sarri says na hindi niya inagaw si Pepe, si Frida pala ang tinutukoy ni Venus. Touched tuloy si Frida dahil nalaman niyang importanteng tao pala ang tingin sa kanya ng among si Venus.,Gulung-gulo na tuloy si Sarri. Dean keeps telling her his fake stories, pero puro image ni Pepe ang lumalabas sa isipan niya.,Meanwhile, Frida confirms to Pepe na naging biktima rin nga si Sarri ng mind control dahil kay Llama. Lalo tuloy kinabahan si Pepe.,He felt the need to save Sarri from being controlled.,Nakipag-usap si Pepe kay Frida to take care of Venus, as he will be the one to save Sarri.",,
BENJAMIN BAWAL PA SA KAMA NI JULIE ANNE!,E,"Laging nakikita sa bahay ni Julie Anne San Jose si Benjamin Alves dahil tanggap na nga siya ng mga magulang ni Julie. Naipakilala na ni Julie si Benjamin sa buong pamilya niya noong nakaraang taon kaya welcome itong puntahan si Julie parati.,Kuwento ni Julie, mas gusto raw niyang sa ­bahay lang sila ni Benjamin parati dahil pareho silang ­mahilig sa tahimik na lugar.,“We go out on dates, pero mas madalas sa ­bahay lang kami. Umiiwas din kami sa maraming tao. Ayaw naming makaagaw ng atensyon masyado.,“At least sa bahay, may privacy — nakakapag-usap kami ng maayos,” ngiti ni Julie.,Allowed lang daw si Benjamin sa common ­areas ng bahay nina Julie. Puwede siya sa living room, ­dining room at kitchen. Off limits pa ito sa bedroom ni Julie.,“Opo naman, hindi siya puwede sa room ko. Ano naman ang gagawin niya sa room ko? Ha! Ha! Ha! Ha!” malakas na tawa pa ni Julie.,“Hindi naman appropriate po na papasukin ko si Benj sa kuwarto ko. Magagalit sila mommy at daddy., “Ngayon kasi he’s building a trust between him and my parents. Kaya doon lang siya sa mga lugar sa bahay na puwede siya.”,Excited naman si Julie sa araw na makikilala rin niya ang parents ni Benjamin.,“They are based in Guam kasi. But Benj ­promised na isu-surprise na lang niya ang parents niya sa pag-meet sa akin.,“Pero kilala ko na sila over Skype. I still need to meet them in person.,“Noong nakaraang Christmas, may ­pinadala akong gift sa kanila noong magbakasyon doon si Benj.”,Dahil malapit nang ipalabas ang teleserye nila na Pinulot Ka Lang Sa Lupa, kaya malalaman na kung may laban pa ang team up nina Julie at Benj sa mga loveteams ngayon sa TV.",,
OH LABAN KA?!: “BREAK NA KAMI!” — BELA PADILLA,E,"Dahil sa isang simpleng tanong tungkol sa ‘future’, nabuko na break na pala sina Bela Padilla at film producer na si Neil Arce. Hindi sisingaw ang hiwalayan kung hindi nag-alinlangan si Bela na sagutin ang tanong tungkol sa future nito na ma­ging mister si Neil at magkaron ng mga anak.,Tumakbo ang mga unang tanong sa posibilidad ng pagkakaroon na ng pamilya ni Bela lalo at matagal na rin ang relasyon nila ni Neil. Hindi nagawang magsinungaling ni Bela nu’ng bulungan niya kami at sinabing…,“BREAK NA KAMI!”,Ang pag-amin ng aktres ay naganap sa interview namin at ng iba pang media sa kanya matapos ang presscon proper ng My Dear Heart, na bagong seryeng pagbibidahan ng pinakabagong child star ng Kapamilya Network na si Nayomi Ramos, kasama sina Zanjoe Marudo, Ms. Connie Reyes at si Bela nga, sa direksyon ni Jerome Pobocan.,Hindi alam ni Bela kung paano sasagutin ang mga tanong na umiikot sa future nila ni Neil, kaya nagsabi na lang ng totoo ang aktres na hiwalay na sila ng boyfriend.,Panay ang sabi ni Bela na hindi pa niya nakikita ang sariling magkakaroon ng baby dahil may mga iba pa siyang priorities. Mas gusto raw niyang ma­ging ate kesa maging nanay sa tunay na buhay.,Pero nu’ng mabanggit namin na matagal na ang relasyon nila ni Neil, doon bumulong sa amin ang aktres at nagsabi ng totoo sa estado ng lovelife niya.,Nu’ng mga sandaling ‘yun, nakasalang din sa TV interview si Bela at hindi pa siya handang i-broadcast ang kaganapan sa personal niyang buhay.,So, magiging malungkot ang Valentine’s Day ni Bela, ha?,“Ahm, may taping po ako. Kahit walang taping ipu-push ko para magkaroon ng taping, Taping po tayo bukas,” tsika niya.,Dito na rin nagsimulang sagutin ni Bela ang lahat ng may kaugnayan sa kanila ni Neil at sa kung paano tatakbo ang mga projects nila na magkasama.,“Ngayon nagsu-shooting po ako. Okey naman kami pag-shooting.,“Oo, iba (professional, sa trabaho). I think when it comes to artistic/creative side. I value his opinions more than anybody else’s kasi magka-jibe kami, ‘yung utak namin pagdating sa trabaho, ‘pag nag-iisip ng concept.,“In fact, nagsu-shoot ako ng movie with Dan Villegas, ‘yung Love At First Sight with Jericho Rosales,” tuloy na tsika pa rin ni Bela.,Paano sila nag-uusap na hindi naapektuhan ang professional side ng buhay nila?,“Parang hindi naman kailangang pag-usapan dahil parehas naman kaming mature na tao,” sagot niya.,Sa truth lang, ang laki ng pinagbago ni Bela sa paraan ng pagsagot niya tungkol sa personal life gaya ng break-up nila ni Neil. Sa pagturing niya sa trabaho, bilang producer ng mga projects niya si Neil.,“Thank you. Hindi ba ako mature dati? Hahahaha! I would like to think na sa age ko I’m quite mature. That’s why we were able to come up with a compromise na parang when it work, its work.,“Ayun, magkasama kami nung isang araw, okey naman, walang problema.,“Four years ko na siyang kasama, hindi na ako maiilang sa kanya,” sambit pa rin ni Bela.,Hindi pa raw tumatalab sa sistema ni Bela ang break up nila ng boyfriend kaya wala pa siyang na­raramdamang anxiety.,“Honestly, hindi pa nagsi-sink in sa akin. Hindi pa right now, baka dahil masyado akong busy sa trabaho. Nagte-taping kami MWF (Mondays, Wednesdays at Fridays). Nagsu-shooting ako TTHS (Tues, Thurs at Sat.). Nag-aaral ako ‘pag Sunday. So, wala talagang time para mag-isip.,“Baka after nitong presscon magisip-isip ako, doon sa kotse,” pabiro pa niyang sey.,Itinanggi ni Bela na naramdaman niyang magbi-break sila ni Neil at napaghandaan niya ito, kaya parang hindi pa siya nasasaktan ngayon.,“Hindi naman. Kasi siyempre, ‘pag ganitong pagkakataon, hindi naman ako nandito para sa sarili naming issues. Nandito ako para sa show.,“Kailangan masaya ako para kay Heart (Nayomi) para sa show at para sa lahat ng cast. Parang I take things one moment at a time and I’m here for My Dear Heart and not for myself,” sabi pa ng mahusay na aktres.,So, hindi ba talaga puwedeng pagsabayin ang career at relasyon?,“Hindi naman! Hindi naman ganu’n ang problema eh….”,Biglang natigilan ang aktres at napaisip na nagsisimula na niyang buksan ng buong-buo ang breaking up nila ng boyfriend.,Kaya sambit nito, “Nalaglag ako sa trap. Ano ba? Siguro, timing for everything. Baka maybe this is not the right time for me.”,Sa tanong kung may tsansa na magkabalikan sila, nag-isip muna si Bela at saka nagsabing…, “Nag-usap na kami. Actually, ako ang humingi na makipag-usap. So, ang dami ko na ngang nasabi. Hahahaha!”,Nakiusap si Bela sa akin at sa mga kaharap na press na maging mabait kami kay Neil, sa panulat tungkol sa break up issue.,“Guys, please be nice to him. Ako na lang ang siraan ninyo, huwag na lang si…” saad pa niya., Sinabi naman namin kay Bela na walang intensyon na saktan o siraan si Neil sa interview dahil mabait naman ito sa mga kaibigan sa entertainment press.,“Ayaw ko lang may mabasa siya or ma-feel bad pa siya. Kasi siyempre, wala siyang control dito at ako lang ‘yung nakapag-presscon. So, side ko lang ang naririnig ninyo.”,Giit pa ni Bela, wala raw bad blood sa hiwala­yan nila ni Neil.,“Honestly ha, I can see us being friends pa after this. And ‘yun nga magkatrabaho namin kami at marami pa kaming concepts na ginagawa together. After this movie, hindi pa rin ‘yun ang last. Makakatrabaho ko pa rin siya in the future.,“Meron pa rin kaming on-going na parang pa-start na next concept. So, I’m gonna see him the whole year.”,Samantala, malaki ang pasasalamat ni Bella Padilla sa Dreamscape Production sa pagbibigay sa kanya ng bagong project, ang My Dear Heart, na mapapanood simula sa Lunes (Jan. 23). Galing si Bela sa Ang Probinsyano na pinagbibidahan ni Coco Martin.,“Salamat sa Dreamscape kasi hindi ko ini-expect na ganun kabilis ‘yung dating agad ng project kasi parang sakto lahat ng timing. Kasi siyempre, ginawa ko muna ‘yung Camp Sawi, tapos nagsu-shoot ako ngayon ng movie. Parang pinagtiyagaan nila na, ‘Oh, sige, ayusin natin ‘yung schedule.”,Ikalawang mother role na ito ni Bela pero hindi raw niya nakikitang mata-type cast na siya sa ganitong role.,“Hindi naman kasi feeling ko pag artista at seryoso ka sa trabaho mo kahit anong role, acceptable, kasi pini-play mo lang ang character. Hindi naman ibig sabihin na nanay ako rito, gano’n ako sa tunay na buhay o malilinya ako sa ganito.,“‘Yun nga ang mas challenging, nagpi-play ka ng character na different from yourself,” sabi na lang ni Bela.",,
"AKTOR, MAGBABAGO ANG BUHAY DAHIL SA INSIDENTE!",E,"Hindi na malilimutan ng isang aktor ang 2017 dahil umpisa pa ­lamang ng taon, marami nang pagbabago ang mangyayari sa showbiz career niya at sa kanyang personal na buhay.,Matagal nang hinihintay ng aktor ang 2017 dahil umaasa siya na magkakaroon ng malaking development sa takbo ng kanyang career pero tila makakasagabal sa magagandang balak niya ang isang insidente na hindi sinasadya.,Hindi namin pangu­ngunahan ang aktor kaya hintayin na lamang natin ang pagsasa­lita nila ng isang tao na malaki ang kinala­man sa pagbabago ng kanyang  mga plano at priority.,Postponed ang dapat sana ay meet-and-greet ngayon (January 21) ng PLDT para kay Miss Universe 2015 Pia Wurtzbach at sa ­official candidates ng 65th Miss Universe.,Ang SMX Convention Center ang venue ng PLDT event para sa Miss Universe beauties.,Supportive kay Pia ang PLDT, kahit noong hindi pa siya ang Miss Universe. Si Pia ang PLDT ­Ambassador at inikot niya ang mga remote area sa Mindanao para ­i-promote ang PLDT Home DSL, bago siya sumali sa Miss Universe noong 2015.,So, sa mga gustong maki-meet and greet, abang-abang na lang kayo next week.",,
"SUNSHINE, RAMDAM PA RIN ANG SAKIT SA HIWALAYAN KAY TIM!",E,"Walang-duda kung gaano mas lalong lumalabas ang husay ni Sunshine Dizon bilang isang aktres sa afternoon prime niyang Ika-6 Na Utos. Although, sabi nga niya, she’s just acting the role of Emma, aminado naman si Sunshine na may nahuhugot talaga siya sa totoong pinagdaanan sa ilang eksena nila na hindi raw talaga maiiwasan.,Kahit na nakakapag-move-on na at inurong na nga niya ang kaso sa asawa, inamin ni Sunshine na ‘yung pain, nandoon pa rin.,“Well, it’s always going to be there. Nandiyan lang ‘yan. Pamilya ko ang nasira, hindi mo na maibabalik ‘yun.,“I’m still hopeful, as long as my kids are okay, I’m okay. Importante na lang sa akin ang kapa­kanan ng mga anak ko,” sabi niya.,‘Yung naging desis­yon niya na iurong ang kaso ay napakahirap daw talaga sa part niya.,“It was a very hard decision to make. Mahirap for me na ibaba ‘yung kaso. Masakit sa akin na hindi ko na kayang ibigay sa mga anak ko na bumalik sa dati, ang kaya ko na lang, ‘wag masira ang relasyon nila sa kanilang ama.”,Nilinaw naman ni Sunshine na walang katotohanan ang luma­labas at iniisip ng iba na kaya niya inurong ang lahat ng kaso niya kay Timothy ay dahil pumayag siya na maki­pag-settlement.,Sabi ni Sunshine, wala siyang natanggap kahit na ano at walang monetary settlement na naganap.,“That’s not true. Kahit tanungin niyo ang lawyer ko. Kahit ‘yung bahay na tinitirhan namin, hindi binigay, that’s under my father-in-law. It’s not under my name. Technically, we just live there.,“I did not get anything, not even a single centavo.”,Inurong man ni Sunshine ang kaso sa asawa, pero sinabi niyang may iba pa silang planong ginagawa.,Aniya, “My fight doesn’t end there. Parang remedy kung anuman ang nagawa sa akin.”,Hindi lang daw ma-discuss ni Sunshine dahil may nakasampa pa siyang kaso.,Parang sa serye naman nila, nang makausap nga namin si Sunshine, nabanggit nito na abangan na lang daw dahil malapit-lapit na rin siyang makitang payat na talaga at siya naman ang maghihiganti.,***,Panoorin ngayong gabi ang masasaya at makulit na segments ng Goin’ Bulilit. Ang Rekolilit wherein kids act out ‘classic’ jokes. Katulong Gags, depict comic situations at home between house helpers and home owners.,Ang ‘pag-i-spoof kay Korina Sanchez sa RA­TED KKK with Sharlene San Pedro as Korina at si Igi Boy bilang ang lalaking mahilig kumontra!,Ang Noon at Ngayon naman ay collection ng mga comic situations depicting how life has changed through the passage of time. Habang ang Pilosopo Tasyo features Miles and Igi addressing the concern of their letter sender asking for signs to determine if your daughter has a boyfriend.,At ang one-liner segment Ako Gusto ko. Ngayong gabi rin ang pagkakataon na mapanood muli ang mga graduates na sa Goin’ Bulilit.,Patuloy pa rin ngang namamayagpag ang mga comedy shows ng ABS-CBN. Ang Home Sweetie Home nina John Lloyd Cruz at Toni Gonzaga tuwing Sabado ng gabi at siyempre ang Sunday afternoon habit na Banana Sundae.",,
