title,category,content,,
2 Tokhang surenderee itinumba sa Kyusi,,"PATAY ang dalawang hinihinalang tulak na nauna nang sumuko sa Oplan Tokhang ng Quezon City Police District (QCPD), makaraan pagbabarilin sa magkahiwalay na lugar sa nasabing lungsod.,Sa ulat ng QCPD Batasan Police Station 6, dakong10 pm nang pagbabarilin ng dalawang lalaking sakay ng motorsiklo si Jobert Lozada, habang naglalakad sa Molave St., Brgy. Payatas,Habang si Igmidio Fernandez, 44, barker, naglalakad dakong 4:30 am sa IBP Road, Brgy. Batasan Hills nang pagbabarili ng dalawang hindi nakilalang mga suspek.,( ALMAR DANGUILAN )",,
Lawin signal no. 5,,"NADAGDAGAN pa ang mga lugar na nasa ilalim ng tropical cyclone signal no. 5 dahil sa supertyphoon Lawin.,Kabilang sa mga nasa signal no. 5 ang Cagayan, Isabela, Kalinga at Apayao.,Habang signal no. 4 sa Ilocos Norte, Abra, Ilocos Sur, Mt. Province, Ifugao at Calayan Group of Islands.,At signal no. 3 sa La Union, Benguet, Nueva Vizcaya, Quirino at Northern Aurora.,Nasa signal no. 2 pa rin ang Batanes Group of Islands, Pangasinan, natitirang bahagi ng Aurora, Tarlac, Nueva Ecija, Northern Zambales at Northern Quezon kasama na ang Polillo Islands.,Habang signal no. 1 sa natitirang bahagi ng Zambales, Bulacan, Bataan, Pampanga, Rizal, ibang parte ng Quezon, Cavite, Laguna, Batangas, Camarines Norte, Camarines Sur, Catanduanes, Albay at Metro Manila.,Huling namataan ang sentro ng bagyo sa layong 275 km silangan timog silangan ng Tuguegarao City, Cagayan.,Taglay nito ang lakas ng hangin na 225 kph at may pagbugsong 315 kph.,Kumikilos ang bagyo nang pakanluran hilagang kanluran sa bilis na 25 kph.,UMAPELA ang PAGASA sa mga residente sa mga lugar na  tatamaan ng supertyphoon Lawin, na habang may oras ay kumilos na.,Inilarawan ng PAGASA forecaster na si Rene Paciente na “super strong” at “destructive” si Lawin.,Pinayuhan niya ang mga residente na huwag isipin ang tatamaan ng sentro ng bagyo na Isabela at Cagayan area.,Mahalaga aniya na ang iba pang mga lugar ay maghanda rin dahil malaki o malawak ang dayametro ng bagyo.,Umapela siya sa mga residente sa coastal areas o dalampasigan ng Isabela, Cagayan, Ilocos region at Calayan na lumikas na.,Ang nasabing lugar aniya ay mayroong “history” na may nangyaring storm surge. Sigurado aniyang  makararanas ng daluyong ang naturang mga lugar.,Sinabi ni Paciente, masyadong mapaminsala ang supertyphoon Lawin dahil bukod sa dala nitong napakalakas na hangin, bitbit din nito ang malakas na ulan.,MULING nagbabala ang PAGASA at NDRRMC sa banta ng storm surge sa mga lugar na maaapektohan ng bagyong Lawin.,Sa kanilang latest weather bulletin, tinatayang aabot sa 4 meters hanggang 14 meters ang daluyong sa Cagayan, Isabela, Northern Aurora, Qurino at iba pang lugar na nasa signal number 2.,Hanggang apat na metro ang mga alon na-monitor sa Bicol region, Quezon province at ibang bahagi ng Aurora.,Giit ng PAGASA, hindi dapat balewalain habang papalapit ang sentro ng bagyo sa lupa.,“Estimated rainfall amount is from moderate to heavy within the 700 km diameter of the typhoon.  It is expected to intensify further before making landfall,” paalala pa ng Pagasa. “Sea travel is risky over the eastern seaboard of Southern Luzon and the northern and eastern seaboards of Samar.”,TINIYAK ni National Disaster Risk Reduction Management Council (NDRRMC) Exec. Dir. Usec. Ricardo Jalad, naka-preposition na ang kakailanganing relief goods sa sandaling manalasa ang supertyphoon Lawin.,Bukod sa relief goods, naka-preposition na rin ang satellite phones sa mga lugar na direktang tatamaan ng bagyo.,Aniya, hawak na ng local Disaster Risk Reduction and Management Council (DRRMC) ang ipinadalang satellite phones.,Ayon kay Jalad, sakaling maubos ang ipamamahaging relief goods ay may standby goods sa itinalagang warehouse.,Tiniyak din niya na ang gagamiting evacuation centers ay gawa sa matitibay na istruktura.,INATASAN ni AFP chief of staff Gen. Ricardo Visaya ang lahat ng AFP units na maging alerto partikular sa Central at Northern Luzon na tutumbukin ng supertyphoon Lawin.,Bukod sa mga personnel, naka-standby na rin ang rescue teams ng AFP maging ang kanilang rescue equipments.,Tiniyak ni Visaya, nakahanda NA ang puwersa ng militar para agad magresponde at magsagawa ng rescue operation kung kinakailangan.,Sinabi ni Visaya, mahigpit ang ginagawang koordinasyon ng AFP personnel sa local disaster risk reduction management council.,NAKAHANDA na ang Philippine National Police (PNP) sa paghagupit ng bagyong Lawin.,Ayon kay PNP spokesperson, Senior Supt. Dionardo Carlos, may ugnayan na ang local disaster risk reduction and management council at PNP para sa ano mang ayuda na maibibigay ng Pambansang Pulisya.,Naka-deploy na aniya ang search and rescue teams ng PNP sa mga lugar na maaapektohan ng bagyo.,Dagdag ni Carlos, tutulong ang PNP sa local Disaster Risk Reduction and Management (DRRM) sa paglilikas sa mga residente sa lugar na daraanan ng bagyo.",,
Obrero pinatay sa harap ng katagay,,"CANDELARIA, Quezon – Patay ang isang obrero makaraan pagbabarilin ng hindi nakilalang suspek sa harap ng kanyang mga kainoman kamakalawa sa Brgy. Masin Norte ng bayang ito.,Sa report kay Quezon PNP provincial director, Senior Supt. Antonio C. Yarra, kinilala ang biktimang si Reynate Dimaunahan Bayta, 40-anyos.,Ayon sa ulat, dakong 10:30 pm, sa hindi malamang dahilan, biglang sumulpot ang hindi nakilalang suspek at pinagbabaril ang biktima sa harap ng kanyang mga kainoman.,( RAFFY SARNATE )",,
Resbak ng ‘ninja cops’ (Violent dispersal sa US Embassy),,"INIIMBESTIGAHAN ng Palasyo ang anggulong buwelta ng sindikato ng ‘ninja cops’ ang madugong pagbuwag ng mga pulis sa kilos-protesta ng mga Moro at katutubo sa harap ng US Embassy kahapon na ikinasugat ng mahigit sa 120 rallyista at maraming iba ang nadakip.,Isang source sa intelligence community, bineberipika nila ang impormasyon na sinasabotahe ng sindikato ng ninja cops ang administrasyong Duterte dahil nabulabog ang hanapbuhay nilang pagre-recycle ng nakompiskang shabu sa drug war na isinusulong ni Pangulong Rodrigo Duterte.,Itinaon aniya ng ‘ninja cops’ ang pagresbak kay Duterte habang nasa ibang bansa ang Pangulo at naging collateral damage pa ang mga katutubo na ipinaglalaban ang pagmamay-ari sa lupang tinubuan.,Kamakailan ay nag-alok si Pangulong Duterte ng P2M sa bawat ninja cop na mahuhuli ng mga pulis.,Anang Pangulo, maituturing na treason o pagtataksil sa bayan ang pagre-recycle at pinagkakakitaan ng mga pulis ang mga nakokompiska nilang illegal drugs.,Magugunitang, inatasan ng Pangulo ang mga pulis sa Region 9 na kumuha ng kopya ng listahan ng mga ninja cops para hulihin.,Paalala niya sa mga pulis, huwag magkompiyansa sa operasyon dahil maaaring sila ang mapaslang ng mga aarestohing ninja cop na armado rin ng baril.,Nauna rito’y pinaimbestigahan at pinasampahan ng kaso ng Pangulo ang mga tinawag niyang narco-generals na sina Joel Pagdilao, Edgardo Tinio, Bernardo Diaz, retired police general Vicente Loot na ngayo’y alkalde ng Daanbantayan, Cebu,at retired police general Marcelo Garbo.,Batay sa ulat, ang nag-utos nang marahas na pagpisak sa rally ay si Col. Marcelino Pedrozo ng Manila Police District (MPD).,( ROSE NOVENARIO )",,
PH-China defense ties ‘di matatalakay,,"BEIJING, China – Nilinaw ni Foreign Affairs Sec. Perfecto Yasay, walang pag-uusapang isyung pangdepensa o military alliance sa pagitan ng Filipinas at China sa State Visit ni Pangulong Rodrigo Duterte.,Sa panayam ng Philippine media delegation sa Beijing, sinabi ni Sec. Yasay, sesentro lamang sa trade and economic issues ang agenda ng State Visit ni Pangulong Duterte.,Ayon kay Yasay, sasamantalahin ng Pangulong Duterte na buksan ang pintuan ng Filipinas sa maraming business opportunities mula sa Chinese investors.,Nilinaw din ni Yasay, wala pang napag-uusapan kaugnay sa lumabas na report na payag o bukas ang Chinese government na payagang makapangisda ang mga Filipino fishermen sa Scarborough o Panatag Shoal ngunit may kondisyon.,“We are not expecting any alliances in terms of anything that others may have suggested, no we’re just treating our friends in an equal manner in carrying out an independent for foreign policy,” ani Sec. Yasay.",,
Lawin tinatayang magiging supertyphoon (NDRRMC todo-handa sa pagpasok ni Lawin),,"PINAGHAHANDA ang lahat sa pagpasok ng bagong bagyo na tatawaging “Lawin” dahil mas malakas ito kompara sa bagyong Karen.,Inaasahang magiging supertyphoon ang naturang bagyo na papasok sa Philippine area of responsibility (PAR) dakong hapon nitong Lunes kung hindi magbabago ang direksyon at bilis nito.,Base sa weather update ng Pagasa, namataan ang sama ng panahon sa 1,265 kilometro sa silangan ng Visayas.,Taglay nito ang lakas ng hangin na aabot sa 150 kilometro kada oras malapit sa gitna at may pagbugso na hanggang 185 kilometro kada oras.,Patuloy ang pagtahak nito sa direksyong kanluran hilagang kanluran sa bilis na 22 kilometro kada oras.,
,HINDI pa man natatapos ang assestment ng National Disaster Risk Reduction and Management Council (NDRRMC) sa pagtama ng bagyong Karen, todo na ang paghahanda ng ahensiya sa paparating na bagyong may international name na Haima o tatawaging bagyong Lawin pagpasok sa teritoryo ng Filipinas.,Ayon kay NDRRMC spokesperson Mina Marasigan, kahapon o ngayong araw ay magsasagawa sila ng pre-disaster risk assestment meeting para sa papasok na bagyo.,Sinabi ni Marasigan, posibleng tamaan ulit ng bagong bagyo ang mga probinsiya sa northern Luzon na tinamaan ng bagyong Karen.,Dahil dito, kailangan nilang abisohan ang local government units (LGUs) sa naturang mga probinsiya para maiwasan ang ano mang trahedya.",,
"120 raliyista duguan at sugatan, 30 arestado; 10 pulis nasaktan (Madugong dispersal sa US Embassy)",,"UMABOT sa 120 raliyista ang duguan at grabeng nasaktan mula sa hanay ng mga militante at indigenous people dahil sa marahas na pagbuwag ng mga kagawad ng Manila Police District Ermita Station (PS5) sa tapat ng US Embassy sa Roxas Blvd., kahapon ng umaga.,Habang iniulat ng pulisya na 10 pulis ang nasugatan sa kanila at 30 katao ang arestado.,Sumiklab ang kaguluhan sa pagitan ng mga tauhan ng Manila Police District (MPD) at militanteng grupo nang makalapit sa harap ng US Embassy sa Roxas Blvd., ang tinatatayang 1,000 raliyista pasado 12:00 pm kahapon.,Ayon kay Supt. Marcelino Pedroso, hepe ng MPD-Public Safety Battalion, nagulat sila sa laki ng bilang ng raliyista.,Ani Pedrozo, out numbered ang puwersa ng pulisya sa lugar sa laki ng bilang ng mga militanteng sumugod sa US Embassy para ipanawagan ang pag-alis ng puwersa ng mga Amerikano sa Mindanao.,Sa ulat, dakong 11:00 am nang magsimula ang kilos-protesta, na kinabibilangan ng indigenous people mula sa T.M. Kalaw St., habang ang iba pang  militanteng grupo ay mula sa Padre Faura St.,“Hindi namin ini-expect na ganoon sila karami, mga 100 lang kaming pulis na nasa lugar, ang ginawa nila hiwa-hiwalay sila pagdating malapit sa US Embassy bigla silang nagsama-sama, ang dami nila mga 1,000, iyong iba galing sa mga eskinita tapos may mga jeep pa sila, naikahon nila ang Roxas Boulevard, umulan ng mga mineral water na may laman tapos namumulot pa sila ng bato,” ayon kay PO1 Reyes.,Nagawang hagisan ng mga militante ng pinturang pula ang harapan ng US Embassy at maging ang mga pulis ay napuno ng pulang pintura ang mga uniporme.,Bilang ganti, dalawang beses naghagis ng tear gas ang pulis ngunit naagaw ng ralyista ang hose ng bombero kaya muling nagparesponde ng panibagong bombero.,Ngunit ayon sa grupo ng militante, hindi sa kanila nagsimula ang pandarahas.,Sa pahayag ng Sandugo, sinabi ni Amirah Lidasan, nakita niya nang iutos ni Pedrozo sa kanyang tauhan na sagasaan ang mga raliyista.,“Nasa harapan po kami, matatapos na ang rally nang iutos ni Pedrozo na sagasaan kami,” ani Lidasan, secretary-general ng Moro-Christian People’s Alliance.,Dinala sa MPD-General Assignment and Investigation Section (MPD-GAIS) ang mga inarestong indigenous people at mga militante para sa kaukulang pagsasampa ng kaso.,ni LEONARD BASILIO",,
Kamara maglalabas ng reward money vs Ronnie Dayan,,"PLANO ng Kamara na maglabas ng reward money upang agad  maaresto ang nagtatago na dating driver ni Sen. Leila de Lima na si Ronnie Dayan.,Ayon ito kay House justice committee chairman, Rep. Reynaldo Umali at sinabing kanya itong idudulog kay House Speaker Pantaleon Alvarez.,Ngunit hindi sinabi ni Umali kung magkano ang itatakda nilang halaga bilang reward sa pagdakip kay Dayan.,Aniya, mabuting dagdagan ang ibibigay ng Volunteers Against Crime and Corruption (VACC) na P100,000 sa sino mang makapagtuturo ng kinaroroonan ni Dayan.",,
Sindikato sa judiciary binalaan ni Digong,,"BILANG na ang araw ng judiciary fixer at bentahan ng kaso sa panahon ng administrasyong Duterte.,Sinabi ni Pangulong Rodrigo Duterte sa panayam ng Al-Jazeera, naniniwala siya sa judicial system dahil ginagarantiya niya na masusunod ang mga batas habang siya ang nakaupo sa Palasyo.,“Right now, I still believe in the system because I will guarantee this time that the law is obeyed,” aniya.,Upang bigyan-diin ang korupsiyon sa hudikatura, inihalimbawa ng Pangulo sa mahigit 1,000 kasong may kaugnayan sa illegal drugs na nakasampa sa mga hukuman sa Maynila, ni isang akusado ay walang nahatulan.,“There are judges here in Manila, more than 1000 cases, no conviction at all of a drug case,” dagdag niya.,Paliwanag ng Pangulo, ang laro ng sindikato sa hudikatura para maging kuwarta o maareglo ang kaso at hindi na umusad ay mala-lagareng Hapon na magkabila ang talim, parehong panig, ang akusado at complainant ay tatakutin.,Ito aniya ang naging sanhi kaya naging miserable ang problema sa illegal drugs sa bansa.,“That is where banned if closed, uh uh, maybe savagery, threatening people on both sides. That is how it is played here, that is why we are this miserable thing about the drug problem now,” ayon sa Pangulo.,Nauna nang ibinulgar ni Pangulong Duterte sa kanyang pagbisita sa Camp Manuel T. Yan Sr. sa Compostela Valley noong Setyembre 20 na natuklasan niya na kaya lumakas ang operasyon ng illegal drugs noong nakaraang administrasyon ay bunsod nang pagkampi sa kanila ng mismong Department of Justice (DOJ).,Tinawag ng Pangulo na “San Beda scandal” ang pag-aktong padrino sa illegal drugs ng ilang brother niya sa fraternity sa San Beda College na nagtapos din si De Lima.,( ROSE NOVENARIO )",,
Isyung EJKs demolisyon ng ‘dilawan’ vs Digong (Tumining na),,"PAKANA ng ‘dilawan’ ang pagdawit kay Pangulong Rodrigo Duterte sa extrajudicial killings sa bansa na sinakyan ng US, Eupropen Union at United Nations bilang ganti sa pangungulelat noong nakalipas na eleksiyon.,Sinabi ni Pangulong Rodrigo Duterte na inumpisahan ng mga ‘dilawan’ ang demolition campaign laban sa kanya nang tumaas nang todo ang kanyang ratings noong nakalipas na presidential elections na itinuloy hanggang magwagi at maluklok siya sa Palasyo.,Sinakyan aniya ng Amerika, European Union (EU) at United Nations Special Rapporteur ang paninira sa kanya ng mga ‘dilawan.’,Giit ng Pangulo, hindi labag sa batas ang mga pahayag niya na nagbabanta sa mga kriminal na papatayin niya.,“Saka.. itong mga Amerikano na… ayan, may istorya, sabihin nila na I am threatening. Doon sa EU ang ginamit nila, ‘This politician is threatening the criminals with death.’ There is nothing wrong in threatening criminals to death. By that statement alone, maski ikaw masabi mo, ‘Kayong mga kriminal, patayin ko, huwag kayong manggulo.’ It is a perfect statement,” ayon sa Pangulo.,Parte rin aniya ng pakana ng mga ‘dilawan’ laban sa kanya ang ‘basurang’ bintang ni Sen. Antonio Trillanes laban sa kanya na may daan-daang milyong pisong deposito siya sa isang banko sa Pasig City.,Natawa ang Pangulo sa akusasyon ni Trillanes sa kanya dahil kung totoo aniya ito ay hindi na sana siya tumakbo sa pagka-Pangulo at namasyal na lang.,“Ngayon, gusto nilang hilahin doon for that statement. If it is not a crime in my country, why would you just… kaya ako sa galit ko, minumura ako. Why? Kasi noong umpisa iyan ng yellow – yellow talaga iyan e, yellow iyan – sinakyan na. Remember that it was not an issue against me; it was only after I was hitting the ratings na lumabas na iyong mga basura nila Trillanes, iyong aking mga deposito… (laughs) susmaryosep. Kung mayroon ako, ganoon karaming pera, hindi mo ako makita rito. Sa edad kong 71 years old, mamasyal na ako maski saan,” aniya.,Tinalo ni Duterte sa presidential elections ang kandidato ng Liberal Party o mga ‘dilawan’ na si Mar Roxas ngunit ang nagwagi sa pagka-bise presidente ang kandidato nilang si Leni Robredo.,Mula rin sa hanay ng ‘dilawan’ si Sen. Leila de Lima na tinukoy ni Pangulong Rodrigo Duterte na pinakamataas na narco-politician sa Filipinas.,( ROSE NOVENARIO ),BRUNEI – Binigyang-diin ni Pangulong Rodrigo Duterte sa harap ng Filipino community sa Brunei, magpapatuloy ang kanyang maigting na kampanya laban sa ilegal na droga sa Filipinas.,Ginawa ni Pangulong Duterte ang pahayag sa Indoor Stadium Hassanal Bolkiah National Sports Complex sa harap ng 6,000 Filipino.,Sinabi ni Pangulong Duterte, hindi siya papatinag o papipigil sa tinatanggap na mga batikos maging mula sa international groups at ilang world leaders.,Ayon kay Pangulong Duterte, alam niya kung gaano kalala ang problema na maaaring makasira sa susunod na henerasyon ng mga Filipino.,“Why am I here? I am here because I love my country and I love the Filipino people. Do not destroy the youth of the land and deprive us of a brighter tomorrow for next generation,” ani Pangulong Duterte.,Bukod sa ilegal na droga, tiniyak din ng Pangulo ang paglaban sa katiwalian sa bansa.,
,BILANG na ang araw ng judiciary fixer at bentahan ng kaso sa panahon ng administrasyong Duterte.,Sinabi ni Pangulong Rodrigo Duterte sa panayam ng Al-Jazeera, naniniwala siya sa judicial system dahil ginagarantiya niya na masusunod ang mga batas habang siya ang nakaupo sa Palasyo.,“Right now, I still believe in the system because I will guarantee this time that the law is obeyed,” aniya.,Upang bigyan-diin ang korupsiyon sa hudikatura, inihalimbawa ng Pangulo sa mahigit 1,000 kasong may kaugnayan sa illegal drugs na nakasampa sa mga hukuman sa Maynila, ni isang akusado ay walang nahatulan.,“There are judges here in Manila, more than 1000 cases, no conviction at all of a drug case,” dagdag niya.,Paliwanag ng Pangulo, ang laro ng sindikato sa hudikatura para maging kuwarta o maareglo ang kaso at hindi na umusad ay mala-lagareng Hapon na magkabila ang talim, parehong panig, ang akusado at complainant ay tatakutin.,Ito aniya ang naging sanhi kaya naging miserable ang problema sa illegal drugs sa bansa.,“That is where banned if closed, uh uh, maybe savagery, threatening people on both sides. That is how it is played here, that is why we are this miserable thing about the drug problem now,” ayon sa Pangulo.,Nauna nang ibinulgar ni Pangulong Duterte sa kanyang pagbisita sa Camp Manuel T. Yan Sr. sa Compostela Valley noong Setyembre 20 na natuklasan niya na kaya lumakas ang operasyon ng illegal drugs noong nakaraang administrasyon ay bunsod nang pagkampi sa kanila ng mismong Department of Justice (DOJ).,Tinawag ng Pangulo na “San Beda scandal” ang pag-aktong padrino sa illegal drugs ng ilang brother niya sa fraternity sa San Beda College na nagtapos din si De Lima.,( ROSE NOVENARIO )",,
4.3 kgs cocaine nasabat sa Venezuelan (Sa NAIA Terminal 3),,"NASAKOTE ng mga tauhan ng Bureau of Customs (BOC) at Philippine Drug Enforcement Agency (PDEA) ang isang Venezuelan national na kinilalang si Genesis Lorena Pineda Salazar, 20-anyos, dumating sa NAIA Terminal 3 lulan ng Emirates Air flight EK 332 mula Sao Paolo, Brazil via Dubai, sa tangkang pagpuslit sa bansa ng 4.3 kilo ng high-grade cocaine na nakatago sa loob ng sachets ng hair coloring solution. Sina NAIA Customs District Collector Ed Macabeo at X-ray Inspection Project (XIP) ang nag-imbestiga sa dayuhang suspek bago pormal na sampahan ng kaso sa piskalya. (JSY),ARESTADO ng mga tauhan ng Bureau of Customs (BOC) at Philippine Drug Enforcement Agency (PDEA) sa pamamagitan ng tulong ng US-DEA, ang isang Venezuelan national sa pagpuslit sa bansa ng 4.3 kilo ng high-grade cocaine na nakatago sa loob ng sachets ng hair coloring solution.,Kinilala ng NAIA customs authorities sa pamumuno ni District Collector Ed Macabeo at X-ray Inspection Project (XIP) ang Venezuelan national na si Genesis Lorena Pineda Salazar, 20-anyos, dumating sa NAIA Terminal 3 lulan ng Emirates Air flight EK 332 mula Sao Paolo, Brazil via Dubai.,Inalerto ng Customs operatives at PDEA ang kanilang personnel makaraan makatanggap ng tip mula sa US-DEA na isang babaeng Venezuelan national ang darating via Dubai na may dalang hindi pa batid na dami ng illegal drugs.,Dumating ang Emi-rates Air mula Dubai sa Ninoy Aquino International Airport (NAIA) Terminal 3 dakong 4:30 pm.,Natagpuan ang cocaine sa loob ng sachets ng hair coloring solution na nakalagay sa check-in luggage ni Salazar, upang hindi makita ng X-ray inspectors.,Dinala na si Salazar sa NAIA para sa paghahain ng kaukulang kaso.,( JSY )",,
"Unity rally, prayer vigil inilunsad ng Kailian marchers sa SC (FEM sa Libingan ng mga Bayani)",,"UNITY rally at prayer vigil ang isinagawa ng Kailian marchers na pinangunahan ni Ilocos Gov. Imee Marcos sa harap ng Supreme Court sa Padre Faura St., Ermita, Maynila, habang hinihintay ang desisyon ng Supreme Court, ngayon araw, para sa pagpapalibing kay dating Pangulong Ferdinand Marcos sa Libingan ng mga Bayani. (BONG SON),UNITY rally at prayer vigil ang inilunsad ng Kailian marchers bilang  pagtatapos ng kanilang lakbayan, sa harap Supreme Court (SC) hanggang ilabas ang pinal na desisyon kaugnay sa paglilibing kay dating Pangulong Ferdinand E. Marcos (FEM) sa Libingan ng mga Bayani (LNMB).,Hindi magkamayaw ang mga tagasuporta ng dating Pangulo sa pagsigaw ng katagang “Marcos pa rin! Marcos idi, Marcos ita, Marcos latta!” (Marcos noon, Marcos ngayon, Marcos pa rin!) sa pagsisimula ng rali.,Nagpasalamat si Ilocos Norte Governor Imee R. Marcos, panganay na anak ng yumaong dating Pangulo, sa ngalan ng pamilya ang mga sumuporta sa Kailian march.,Aniya, “Nais kong ipahiwatig ang damdamin ng aking pamilya mula sa puso ng aking nanay, si Congresswoman Imelda Romualdez-Marcos, si Apo Ferdinand “BongBong” Marcos, Irene Marcos-Araneta, lahat ng pamilya ko, nagpapasalamat kami sa lahat na nakikiramay, nakikisama, at nakikisigaw dito sa Supreme Court.”,Pinasalamatan din niya ang mga taong nakibahagi at nagtaguyod sa #IlibingNa signature campaign na nakapangalap ng 1.6 milyon lagda, gayondin si Pangulong Rodrigo R. Duterte, na naging vocal sa kanyang pagnanais na mailibing si FEM sa LNMB simula noong presidential campaign period, at nagtungo sa Ilocos Norte para sa paglulunsad ng Kailian March.,Nagsimula ang martsa sa pamamagitan ng pagsasagawa ng unity masses sa San Agustin Church sa Paoay at St. John the Baptist Parish Church sa Badoc.,Dumating sila sa San Fernando City, La Union dakong 2:30 am kinabukasan, at nagsagawa ng misa saTomb of the Unknown Solder bilang pagbibigay-galang sa mga sundalo ng Second World War na ang mga labi ay hindi pa nakikilala o natatagpuan.,Kabilang sa nasabing mga sundalo Si Mariano R. Marcos, ama ng yumaong pangulo.,Pagdating sa lalawigan ng Pangasinan, marami pang Marcos supporters ang lumahok sa convoy.,Pansamantalang huminto sa bayan Villasis para magsagawa ng misa at candle-lighting ceremony.,Ayon kay Philip Terry, “nandito kami para ipakita ang suporta sa nalalapit na paghihimlay kay President Ferdinand E. Marcos sa Libingan ng mga Bayani, at bilang pagkilala sa kanyang dakilang kontribuyson sa mga taga- Pangasinan.”,Si Terry ay coordinator ng Bayanihan Bayan Movers Pangasinan Organization of Genuine Inhabitants (BBM-POGI).,Naging mahigpit ang seguridad at military escorts sa kanilang pagdating sa boundary ng Pangasinan at Tarlac, kaya ang grupo ay dumiretso sa Clark, Pampanga, upang iwasan ang Hacienda Luisita, na sinabing may ilang puwersang naghihintay para guluhin ang Kailian marchers.,Ikinansela ang misa sa Pampanga at Bulacan bunsod nang malakas na buhos ng ulan at hangin dulot ng bagyong Karen para sa kaligtasan ng mga residenteng nais dumalo sa nasabing aktibidad.,Dumating ang convoy sa Metro Manila dakong 5:00 pm kahapon.,“Kaunting volunteers lang ang nag-umpisa ng Kailian March hanggang ito’y dumami nang dumami,” ibinahagi ni Mr. Domingo Ambrocio, pangulo ng Philippine Councilors League”Ilocos Norte Chapter.,Ayon kay Neil Joaz Lagundino ng Sirib Ilokano Kabataan Association (SIKA) sa kanyang programa kahapon, “Sa haba ng aming paglalakbay, sana sa pamamagitan ng aming hirap at pagdarasal ay maipagkaloob na ang kapayapaan sa ating bansa.”,Muling binanggit ni Governor Marcos, ang hiling na pagkakaisa ng pro-libing citizens, “Nagmamakaawa tayo sa ating Supreme Court na sana buksan ang kalooban at kaisipan sa katotohanan na ito ay isang pagkakataon upang mapawi ang hidwaan, alitan, at away-away sa ating lipunan.”,“Magkaisa bilang bago at lumang Filipino. Iisa lamang ang ating bansa. Iisa lamang ang ating paninindigan, kasama ang lahat ng mga sundalong nasawi, kasama ang lahat ng mga dating presidente, kasama ang lahat ng mga binigyan ng medalya at honor sa giyera. Ilibing na ang dating presidente Ferdinand Marcos.”",,
Kerwin Espinosa arestado sa Abu Dhabi,,"INIHAYAG ni Philippine National Police (PNP) chief, Director General Ronald “Bato” dela Rosa kahapon ang pagkaaresto sa hinihinalang drug lord na si Kerwin Espinosa sa Abu Dhabi.,Ayon kay Dela Rosa, si Espinosa ay naaresto dakong 2:00 am kahapon.,“With the help of Abu Dhabi police, just this morning 2:00 am our team arrested Kerwin Espinosa,” ayon kay Dela Rosa.,Sinabi ni Dela Rosa, nahuli si Espinosa bunga ng impormasyon mula sa overseas Filipino workers (OFWs) sa Abu Dhabi.,Si Kerwin ay anak ni Albuera, Leyte Mayor Rolando Espinosa, na inaresto ng pulisya kamakailan.,Sinabi ni Dela Rosa, nagpadala ang PNP ng anti-illegal drugs team sa pangunguna ni Senior Superintendent Albert Ferro para makipag-coordinate sa Abu Dhabi police sa operasyon laban sa nakababatang Espinosa.,“Hindi sila puwedeng makasali sa actual arrest kaya nag-monitor lang sila. Ang humuli talaga Abu Dhabi police,” dagdag ni Dela Rosa.,Nakipagtulungan din umano sa paghuli kay Espinosa ang interpol.,Aniya, ang team ni Ferro ay kasalukuyan pang nasa Abu Dhabi para iproseso ang mga dokumento para sa extradition kay Espinosa.,“Kung ma-process ang documents niya baka bukas puwede na siyang ibiyahe,” pahayag ng PNP chief.,Naniniwala si Dela Rosa na si Espinosa ay lumipad patungo sa Abu Dhabi mula sa Malaysia.,
,CEBU CITY – Malilinawan na ang mga alegasyon laban sa mga pulis na sangkot sa ilegal na droga kasunod nang pagkakadakip sa bigtime drug lord sa Eastern Visayas na si Kerwin Espinosa.,Ito ang sinabi ni Police Regional Office Director 7 Chief Supt. Noli Taliño makaraan lumabas ang balita na nadakip na si Kerwin sa Abu Dhabi.,Ayon kay Taliño, mabibigyang-linaw ang mga listahan ng mga sangkot sa ilegal na droga na ibinigay ng ama ni Kerwin na si Albuera, Leyte Mayor Rolando Espinosa.,Una nang sinabi ni Taliño bago pa man nahuli si Kerwin Espinosa, mayroong mga pulis sa Central Visayas ang na-link sa illegal drug trade at ang pagkadakip sa hinihinalang drug lord ay makatutulong sa case build-up laban sa narco-cops sa rehiyon.,HATAW News Team",,
2 salvage victims natagpuan sa Navotas,,"NATAGPUAN ang dalawang bangkay ng hindi nakilalang lalaking hinihinalang biktima ng extrajudicial killings sa madilim na bahagi ng kalsada sa Navotas city kahapon ng madaling araw.,Ayon kay Navotas Police deputy chief for operation, Supt. Bernabe Embile, dakong 1:30 ng madaling araw nang matagpuan ang mga biktima ng nagpapatrolyang mga barangay tanod sa Santillan Street, Brgy. San Jose.,Sa imbestigasyon ni PO3 Philip Edgar Valera, kapwa nakabalot ng kumot ang mga biktima at may marka sa leeg na palantandaang binigti sila at pagkaraan ay itinapon sa naturang lugar.,( ROMMEL SALES )",,
