title,category,content,,
"Malacañang, nabulaga sa UN rapporteur",,"Halatang nabulaga ang Palasyo ng Malacañang sa biglang pagsulpot sa bansa ng UN Special Rapporteur para imbestigahan ang mga kaso ng extrajudicial killings at pagdami ng mga napapatay sa ilalim ng kampanyang war on drugs ng Duterte administration.,Nagpahayag ng labis na pagkadismaya si Presidential Spokesman Ernesto Abella sa hindi pag-abiso sa gobyerno ni UN Special Rapporteur Agnes Callamard na narito ngayon sa bansa.,Sinabi ni Abella na malinaw na hindi interesado si Callamard makuha ang totoong datos o “objective perspective” sa mga isyung pokus ng kanyang trabaho.,“We are aware that Dr. Callamard is currently in the Philippines and we are disappointed that, in not contacting our government in advance of this visit, she has sent a clear signal that she is not interested in getting an objective perspective on the issues that are the focus of her responsibility,” ani Abella.,Giit ni Abella, noon pang September 26, 2016 nagpadala ang gobyerno ng imbitasyon kay Callamard para sa imbestigasyon hinggil sa drug war ngi Pangulong Rodrigo Duterte, subalit tumanggi ito sa imbitasyon ng  Malacañang .,Sa kabila umano ng ipinakitang respeto kay Callamard bilang isang propesyunal, binalewala pa rin nito ang mga protocols lalo na ang koordinasyon at abiso sa gobyerno sa kanyang pagdating.,“We are aware that Dr. Callamard is currently in the Philippines and we are disappointed that, in not contacting our government in advance of this visit, she has sent a clear signal that she is not interested in getting an objective perspective on the issues that are the focus of her responsibility,” komento ni Abella.,“That assessment has been reinforced by the fact that Dr. Callamard has arrived in the Philippines in a manner that circumvents all recognized United Nations protocols for such visits and, more importantly, at the very time our government has a senior-level delegation traveling to Geneva to meet with officials of the Office of the United Nations High Commission for Human Rights as part of the 3rd Cycle of the Universal Period Review of the Philippines and the issue of human rights,” dagdag pa ng tagapagsalita.",,
DFA umangal din sa biglang sulpot ng UN Rapporteur,,"Inalmahan din ng Department of Foreign Affairs (DFA) ang biglang sulpot ng UN Rapporteur sa bansa na wala man lang abiso sa kanila o sa Palasyo ng Malacañang.,Kinuwestiyon ni DFA spokesperson Robespierre Bolivar ang motibo at sinseridad ng pagbisita ni United Nations Rapporteur Agnes Callamard sa Pilipinas na itinaon sa Universal Periodic Review (UPR) ng bansa sa Geneva, Switzerland.,Ayon kay Bolivar, hiniling pa umano ng Philippine team na pinangungunahan nina Deputy Executive Secretary Menardo Guevarra at Senador Alan Peter Cayetano na magkaroon sila ng meeting kay Callamard sa sidelines ng UPR.,Ang bansa ay sasailalim sa UPR review sa mga susunod na araw at ang mga human rights officials ay nasa Geneva na sa ngayon upang magong resource person sa pagpupulong.,Wala na umanong tiyansa na makipagkita ang delegasyon ng bansa kay Callamard dahil nandito na ito sa Pilipinas.,Dating inimbitahan ni Pangulong Rodrigo Duterte si Callamard na bumisita sa bansa noong 2016para mag-imbestiga sa umano’y mga insidente ng extrajudicial killings, subalit tinanggihan ito.,Sinabi ng DFA na kuwestiyonable ang timing ng pagbisita ni Callamard sa bansa gayong nasa Geneva ang delegasyon para sa ikatlong UPR.",,
Paaralan nilimas,," Sinaman­ta­la ang panahon ng bakasyon at nilimas ng mga kawatan ang mga mamahaling gamit ng San Ma­riano National High School noong Martes ng gabi.,Sa ulat na nakarating sa tanggapan ni Mayor Arvin Salonga, dakong alas-nue­be ng umaga noong Miyerkules nang matuklasa­n ng duty guard na si Mark Mallare Crisostomo, 35, LGU employee bilang watchman, ang panloloob sa second floor ng paaralan.,Tinanggal umano ang mga jalousie sa bintana ng silid para sa Senior High School at natangay ang may pitong unit ng desk top computer at projector na lahat ay nagkakahalaga ng Php 275,000.00.,Agarang ipinag-utos ni Mayor Salonga ang follow-up investigation at inatasan si P/Chief Inspector Marlon Cudal na makipagkoordinasyon sa mga barangay officials para paigtingin ang seguridad sa mga na­kabakasyong paaralan.",,
Sekyu nabagsakan ng glass panel,,"Isang sekyu ang patay habang sugatan ang walo pa nitong kasamahan nang mabagsakan ng glass panels sa Barangay Mansilingan sa Bacolod City, kamakalawa ng umaga.,Si Victor Lascanas, residente ng Barangay Granda, ay namatay matapos tumusok sa kanyang dibdib ang mga bubog mula sa nabasag na mga glass panels.,Sa kuwento naman ni Roderick Jaculinas, isa sa walong kasamahan ni Lascanas na nasugatan, hindi sila lahat makakilos nang mabagsakan ng glass panels dahil nakatusok sa iba’t ibang parte ng kanyang katawan ang mga basag na salamin habang nakadagan pa.,Napag- alaman na patapos na silang magbuhat ng mga crate na may lamang glass panels nang biglang nahulog ang iba pang glass panels na nasa container van.,Tumagal ng halos limang oras bago tuluyang naialis sa mga biktima ang mga basag na glass panels dahil ingat na ingat ang mga rescuers dahil masakit ang mga nakatusok na salamin.",,
"NPA patay, 2 sumuko sa labanan",," Napatay ng mga sundalo ang isang rebeldeng New People’s Army sa labanang naganap sa Pagadian City sa lalawigan ng Zamboanga del Sur.,Dalawang rebelde rin ang sumuko sa katabing lalawigan ng Zamboanga del Norte, ayon sa militar.,Sinabi kahapon ni Lt. Col. Jo-Ar Herrera, ang spokesman ng 1st Infant­ry Division, na nabawi ng mga tropa ng 53rd Infantry Battalion ang bangkay ng rebelde na nakilalang si Diego Becsala sa Sitio Sirawag sa Lisson Valley.,Nakuha rin ng mga sundalo ang isang granada at bandila ng NPA mula sa napaslang na rebelde. Walang inulat na sugatan sa panig ng militar.,Ayon pa kay Herrera, sumuko rin ang dalawang rebelde na sina Christopher Saplid at Joliber Candao sa 44th Infantry Battalion sa bayan ng Sindangan sa Zamboanga del Norte at kasalukuyang iniim­bestigahan ang mga ito.",,
"6 months na pangako ni Duterte, inextend ng 3 years",,"Dahil sablay ang anim na buwang pangako noon ni Pangulong Rodrigo Duterte para sugpuin ang kriminalidad at droga sa bansa – muling humirit ito ng dagdag na palugit – tatlong taon aniya ang kakailanganin bago mailagay sa ayos ang buhay ng sambayanang Filipino.,Sa talumpati ng Pangulo sa dinaluhang 27th Philippine Orthopedic Association Mid-Year Convention sa Davao City nitong Huwebes, binigyang-diin nito na pagkatapos ng tatlong taon ay tinitiyak na masusugpo ang problema sa korapsyon, kriminalidad at iligal na droga sa bansa.,“In the fullness of God’s time. You give me three years and I will be able to stabilize the country. By that time, medyo on deck na tayo for a new phase of our national lives,”  pahayag ng Pangulo.,“At this time, it’s quite convoluted itong mga problema natin. But I’m trying to manage somehow to navigate the waters of governance so that I can deliver,”dagdag pa nito.,Binigyang-diin din ni Duterte na ginagawa niya ang lahat para matuldukan ang korapsyon sa bansa.,Katunayan aniya, marami na siyang sinibak na mga opisyal ng gobyerno na sangkot sa katiwalian kahit kilalang kaalyado o kadikit niya sa pulitika.,Sinabi rin ng Pangulo na bagama’t kumikilos ang kanyang administrasyon para tapusin ang katiwalian, malaki ang responsibilidad ng taumbayan para matuldukan ang pagmamalabis at korpasyon sa gobyerno.,“Kayo lang ang tao eh. It is only the Filipino who can stop corruption. It is not me,” pagdidiin ni Duterte.",,
"Pinoy citizenship, nabawi ng war veteran",,"Matapos ang mahabang panahon ay nabawi ng isang 100-taong gulang na war veteran ang pagiging Filipino nito matapos ang matagal na paninirahan sa Honolulu, Hawaii.,Ayon sa ipinadalang impormasyon ng Philippine Consulate General sa Department of Foreign Affairs (DFA), masayang tinanggap ni Matias Flores Dumo, residente ng Hawaii, kasama ang 20 iba pang aplikante na magkaroon ng dual citizenship, na nanumpa para mabawi ang kanilang Filipino citizenship.,Si Dumo na kilala ring Tata Matias, na isinilang sa Bauang, La Union noong Abril 1, 1917, ay kabilang sa mga World War II veteran na nag-migrate sa Hawaii noong 1993 at naging naturalized bilang Ame­rican citizen.,Sinabi pa ng Philippine Consulate General na makakatanggap din si Tata Matias ng P100,000 cash incentive na ibinibigay ng Philippine government na naaayon sa Republic Act 10868 o ang Centenarian Act of 2016 na nilagdaan ni Pangulong Rodrigo R. Duterte noong Setyembre 2016.",,
DOT nag-iwan ng tambak na basura sa Laboracay,,"Matapos mag-iwan ng sangkaterbang basura ang mga turistang nakisaya sa ‘Laboracay’, noong nakaraang Labor Day weekend event sa isla ng Boracay, kinalampag kahapon ng isang senador ang Department of Tourism (DOT) na gumawa ng kaukulang hakbang upang hindi na maulit ang pambababoy sa pang­unahing tourist destination sa bansa.,Ito’y matapos makarating sa kaalaman ni Sen. Nancy Binay, chair ng Senate committee on tourism, na maraming resi­dente at environmental advocates ang nagreklamo sa basurang iniwan ng partygoers ng Laboracay.,Ayon kay Binay, mandato ng DOT na panga­lagaan at panatilihin ang natural na kagandahan ng isla at patawan ng kaparusahan ang mga sumisira sa ating kalikasan,“The Department of Tourism and its attached agencies should not only be concerned with the promotion of the country’s tourist spots but also their protection. Commercialization of nature coupled with unethi­cal practices and irresponsible tourism are ingredients to ‘ecocide’ that have an exploitative impact on the environment and communities,” giit ng senadora.,Aniya, kailangang magsagawa ng information drive ang DOT upang magkaroon ng kamalayan ang mga turista hinggil sa perhuwisyong iniiwan ng pagdaraos ng mega-events sa tourist destinations na katulad ng Boracay.,Ang Boracay Island ang top tourist destination sa bansa at kabilang sa Asia’s 2017 Top Islands ng TripAdvisor’s 2017 Traveler’s Choice Awards. Noong 2016, sumirit sa 1,725,483 ang turistang bumisita sa Boracay kumpara sa 1,560,106 noong 2015.,Ngunit dahil sa kawalan ng disiplina ng mga turista, lalo na sa nakaraang Laboracay, ang 4 kilometrong dalampasigan na nakilala bilang white beach, ay nakitang pinagtapunan ng food wrappers, upos ng sigarilyo, plastic bags, at botelya.",,
Tokhang surrenderee tinaniman ng bala,,"Patay ang isang drug surrenderee sa Oplan Tokhang matapos na ito’y pagbabarilin ng dalawang kalalakihan sa Barangay Parian, Calamba City, Lagu­na kamakalawa.,Kinilala ang napatay na si Elmer Nevalga Santos, 41-anyos.,Batay sa imbestigasyon ng Calamba Police, nagkaroon nang mainitang pagtatalo ang biktima at ang mga suspek na sina Arthur Plaza at isang kasama nito.,Sa kainitan ng pagtatalo bumunot umano ng baril si Plaza at sunud-sunod na pinaputukan ang biktima na namatay agad sa pinangyarihan.",,
Binatilyo timbog sa marijuana,,"Hindi na naitanggi ng 17-anyos na binatang suspek ang pagtutulak ng ilegal na droga, matapos maaktuhan at maaresto sa isang buy-bust opera­tion ng Imus Component Police Station, dakong alas-11:00 ng gabi kamakalawa.,Itinago sa pangalang “Mel” ang nadakip na suspek, na ayon sa pulisy­a ay nagbenta umano ng halagang P300 marijuana sa poseur buyer, sa ikinasang buy-bust ops sa Barangay Bayan Luma 1, Imus City, Cavite.,Narekober rin sa menor-de-edad na suspek ang isa pang heat sealed transparent plastic sachet ng dried marijuana seed at isang bloke ng nakarolyong marijuana na tumitimbang ng halos isang kilo.,Kasama rin sa nakum­piska ang dalawang glass tube at iba’t ibang drug paraphernalia.,Pansamantalang nasa pangangalaga ng City Social Welfare and Deve­lopment ang nahuling suspek, habang inihahanda ang kaukulang asunto na maaaring isampa laban rito.",,
Lindol pa rin!,,"Niyanig ng magnitude 3.4 na lindol ang probinsya ng Surigao del Norte at Eastern Samar kahapon ng umaga.,Ayon sa Philippine Institute of Volcanology and Seismology (Phivolcs), tumama ang nasabing lindol ganap na 8:46 ng umaga sa layong 10 kilometro sa silangan ng bayan ng Hernani sa Eastern Samar.,May lalim na 4 na kilometro ang lindol na naramdaman sa lakas na Intensity 1 sa Borongan.,Alas-9:56 ng umaga naman nang yanigin ng magnitude 3.8 na lindol ang Surigao del Norte. Naitala ang sentro ng lindol sa bayan ng Socorro kung saan naramdaman ito sa Intensity 1.,May lalim na 7 kilometro ang lindol at kapwa tectonic ang origin.,Hindi naman inaasa­han na magdudulot ng anumang pinsala sa dalawang probinsya kaugnay ng pagyanig ng lupa.",,
Pamangkin pumatay sa mag-asawang guro,," Mga sariling pamangkin ang lumilitaw na salarin sa nangyaring pagnanakaw at pagpatay sa dalawang retiradong guro noong nakaraan­g Abril 26 ng gabi sa Puro­k 6, Brgy San Roque sa bayang ito.,Nabatid ng Abante mula kay P/Sr. Supt. Antonio Yarra, NE police director, na kaukulang kaso ng obs­truction of justice ang inihain kontra sa mag-asa­wang Marcelo at Jasmin Villafuerte, at iginagayak na rin ang mga kasong robbery with double homicide kontra sa mga ito.,Ang mag-asawa ang itinuturong nasa likod ng pagnanakaw at pagpaslang kina Eusebio Beley Matias, 69, at asawang si Sobrina Santiago Matias, 65, na kapwa nagtamo ng maraming saksak sa kanilang mga katawan.,Dakong alas-4:30 ng madaling-araw ng Abril 27 noong matagpuan ang mga nakahandusay na mga bangkay at sa lugar ng krimen ay nakarekober ng limang patalim.,Ang mag-asawan­g Villafuerte umano ay nagsagawa ng pagpunas ng mga bahid ng dugo sa tarangkahan para iligaw ang mga imbestigador.,Nagtamo ng sugat sa kamay si Marcelo at isa siya sa unang nakita sa lugar na nagkunwaring walang alam sa krimen. Tiyahing buo nito si Sobrina.,Lumilitaw umano na may malaking utang sa negosyo nina Matias na pagbebenta ng alahas ang mag-asawang Villafuerte na kasalukuyang hina­hanting ng mga otoridad.",,
"Tulak na may granada, utas sa buy-bust",,"Isang drug pusher na kabilang sa listahan ng Barangay Anti-Drug Abuse Council (BADAC­) ang napatay makaraang magtangkang hagisan ng granada ang operatiba ng Malolos City PNP habang inaaresto, matapos ang buy-bust operation sa Barangay Bulihan, Malolos City, Bulacan kahapon ng madaling araw.,Kinilala ng pulisya ang napatay na tulak na si Edward Amor alias ‘Kulog’, nasa hustong gulang at nasa BADAC list ng Barangay Sumapang Matanda, Malolos City na nagtamo ng tama ng bala sa kanyang katawan. Nakuha sa kanyang pag-iingat ang ilang pakete ng shabu at isang granada na tinangkang ihagis sa awtoridad.,Bandang alas-2:30 ng madaling araw nang ipasailalim sa buy-bust o­peration ng pulisya ang kanilang target na si Amor sa liblib na bahagi ng Barangay Bulihan, Malolos City at matapos nitong tanggapin ang marked money at aarestuhin na ng awtoridad ay bigla nitong dinukot ang kanyang nakatagong granada at nasa akmang ihahagis ito sa pulis kaya binaril ito at namatay.",,
‘Hot cellphones’ naharang sa Intsik,,"Nasabat ng Bureau of Customs (BoC) ang ilang piraso ng mga mobile phones at chargers na tinangkang ilusot ng isang dayuhan papasok sa Ninoy Aquino International Airport (NAIA).,Kinilala ni Deputy Commissioner Ariel Nepomuceno, pinuno ng Enforcement Group ng BoC, ang inarestong dayuhan na si Haibi, isang Chinese national, na dumating sa bansa mula sa Guangzhou, China sakay ng Philippine Airlines flight na nakumpiskahan ng 100 piraso ng Nokia 3310 cell phones at chargers na nagkakahalaga ng P400,000.,Sinasabing walang maipakitang import permit ang naturang dayuhan para magdala ng nasabing cell phones kung kaya’t pinigilan sa NAIA Terminal 1.,“The suspect failed to declare his importation and the required documents such as an import permit from the National Telecommunications Commission (NTC) which led to the seizure of the shipment,” sabi ni Nepomuceno.,Ayon kay Maj. Jaybee Raul Cometa, pinuno ng Customs X-ray Inspection Project, inirekomenda nito ang pagpapalabas ng Warrant Seizure and Detention (WSD) sa nasabing kargamento dahil sa paglabag sa NTC Memorandum Circular at ng Customs Modernization and Tariff Act.,Nakasaad sa probis­yon ng NTC na walang sinuman ang maaa­ring magdala at magbenta ng mobile phones at mga accessories nito nang walang valid Mobile Phone Dealer (MPD)/Mobile Phone Retailer/Reseller (MPRR) Registration Certificate.,Kasalukuyang nasa kustodiya ng BoC ang nasabing kargamento habang inaalaman kung ano ang gagawin dito.",,
PRESO PATAY SA INIT,,"Nasawi ang isang preso ng Manila Police District (MPD) Station 9 matapos atakihin dahil sa hindi maka­yanang matinding init sa loob ng siksikang bilangguan, kahapon sa Malate, Maynila.,Nadala pa sa Ospital ng Maynila ngunit nasawi rin ang biktimang si John David Gagalangin, 31, residente ng Unit J8, Tower 1, Legaspi Village, Legaspi Street, Makati City.,Nalaman na si Gagalangin ay inaresto noong nakaraang buwan dahil sa kasong estafa with physical injuries.,Ayon kay SPO1 Bernard Cayabyab, ng MPD- Crimes Against Persons Investigation Section (CAPIS), nabatid na dakong 7:37 ng umaga nang ideklarang patay ni Dr. Marlon Arcegono ang biktima.,Dumaing umano nang pananakit ng dibdib at hirap sa paghinga ang biktima kaya’t isinugod ito sa pagamutan ni PO1 Mark Edwin Orongan dakong 2:30 ng madaling-araw.,Kaagad naman itong nilapatan ng lunas ng mga doktor ngunit binawian rin ng buhay.,Posible umanong hindi nakayanan ng biktima ang matinding init ng panahon dahil siksikan na sila sa bilangguan sanhi upang bawian ito ng buhay.,Kapansin-pansin rin ang mga pigsa nito sa katawan, na karaniwang sakit ng mga bilanggo.",,
Public off’ls dapat matuto kay Sotto — solon,,"Umaasa ang isang mambabatas ng Mababang Kapulungan ng Kongreso na may natutunan ang lahat ng public officials kay Sen. Vicente ‘Tito’ Sotto III na kinuyog ng netizens matapos hindi matanggap ang kanyang “biro” kay Department of Social Welfare and Development (DSWD) Sec. Judy Taguiwalo.,Sa press briefing ng Makabayan bloc sa Kamara kahapon, sinabi ni ACT Teacher partylist Rep. Antonio Tinio na hindi nito masisisi ang reaksyon ng publiko dahil nakakadismaya ang hindi pagrespeto ni Sotto, hindi lamang kay Taguiwalo kundi sa mga solo parents.,“Malinaw naman ang public condemnation dun sa mga salita at behavior ni Sen. Sotto. Let’s hope everyone else learn lesson from this,” pahayag ni Tinio.,Ayon sa mambabatas, umaasa ang publiko ng mas mataas na ‘behavior standard’ ng mga public servant lalo na ang mga higher officials tulad ni Sotto kaya hindi masisisi ang “bayolenteng reaksyon” ng netizens dahil mismong mga kabaro ni Sotto sa showbiz industry ay hindi nasikmura ang kanyang “na-ano” joke.,Sa Senado, pinalagan din ni Sen. Risa Hontiveros ang pagtawag ni Sotto sa mga ‘single’ na nagkaroon ng anak na, “na-ano lang”.,“There’s nothing na-ano or shameful about being a solo mother. Am a proud solo mom myself. We make many decisions inside and outside the home, and we take responsibility for them,” ayon pa kay Hontiveros kasabay ng pagsasabing, “I am offended. The remarks should be taken seriously because we solo mothers take our parenting and our work outside the home very seriously.”,Hindi rin nito tinanggap ang para sa kanya ay pagso-sorry ni Sotto na tila ‘hilaw’ rin umano.",,
Pobre lalong mababaon sa tax reform,,"Lalong makukuba sa kahirapan ang mga mahihirap na sektor ng lipunan sa sandaling maisabatas ang Comprehensive Tax Reform Package na ipinasa na sa committee level ng Mababang Kapulungan ng Kongreso.,Ganito inilarawan ni ACT party-list Rep. Antonio Tinio ang magiging epekto ng panukala na kanyang tinawag na “anti-poor” tulad ng kampanya laban sa ilegal na droga kung saan tanging mga mahihirap lamang ang tinatamaan ng krisis.,“Anti-poor ang panukalang ito dahil ang mga mahihirap ang tatamaan at pipigain pa ng gobyerno,” ani Tinio sa press briefing sa Kamara kaugnay ng pagpapatibay sa nasabing panukala sa botong 17 yes, 4 no at 3 abstention.,Ayon sa mambabatas, ang pakinabang ng panukala ay nasa mga mayayaman kasama ang middle class dahil mababawasan ang kanilang personal income tax.,“Pero yung mga mahihirap walang pakinabang dito (pagbabawas ng income tax) pero sila ang mapipiga dito,” ayon pa kay Tinio na isa sa mga tumutol sa panukala.,Direktang tatamaan umano ang mga mahihirap dahil papatawan na ng excise tax ang diesel, LPG at kerosene, dahilan para hindi na maawat ang taas ng singil sa pasahe at taas ng singil sa mga kalakal dahil tataas ang gastos sa transportasyon.,Indikasyon aniya ito na pursigido ang Duterte administration na pigain ng husto ang mga mahihirap para makalikom ang pamahalaan ng sapat na pondo na gagamitin sa kanilang mga ambisyon sa imprastraktura.",,
"Pangulong Duterte, tinabangan na sa emergency power",,"Tila nawawalan na ng gana si Pangulong Rodrigo Duterte na magdekalra ng emergency powers para maresolba ang trapik sa Metro Manila.,Ito ang isiniwalat ni Sen. Grace Poe matapos ang pag-uusap nila ng Pangulo kamakailan patungkol sa problema sa matinding traffic.,“I was quite candid with the President and I asked him point blank, ‘do you really need the emergency powers?’ He said ‘Well, you know it’s up to you,” ani Poe.,“He didn’t really give me a definitive answer,” dagdag pa ng senadora.,Bilang chairperson ng senate committee on public services, si Poe ang nag-isponsor ng emergency power bill sa Senado.,Binanggit din ng senadora ang kabagalan ng Kamara na aprubahan ang counterpart bill patungkol dito.,Kung hindi maipapasa ng Senado ang e-power bago ang adjournment ng Senado ngayong Hunyo 2, sinabi ni Poe na mawawalan na ng silbi ang panukala.,“I am still hopeful but with barely a month left, I doubt. And with the House not even, I think, in the period of interpellation,” wika ni Poe.,Hinikayat na lamang ni Poe ang administrasyon na ipagpatuloy ang pagpapagawa ng mga imprastraktura na makakatulong sa pagluwag ng daloy ng trapiko kung hindi uubra ang e-powers.",,
Palasyo kay Lopez: ‘There is life after the cabinet’,,"Suportado pa rin ng Palasyo ng Malacañang si Environment Secretary Gina Lopez kahit nireject ito ng Commission on Appointments (CA).,Ito ang pagtitiyak ni Chief Presidential Legal Counsel Salvador Panelo sa sinapit ni Lopez.,Ayon kay Panelo, iginagalang ng Malacañang  ang naging pasya ng CA, subalit mananatili ang suporta sa kalihim na isa sa naging productive na gabinete ni Pangulong Rodrigo Duterte.,“There is life after the cabinet,” ito ang maikling mensahe ni Panel okay Lopez.,Sinabi rin ng Palace official na buo ang suporta ng Duterte administration sa magiging hakbang ni Lopez paglabas nito sa Department of Environment and Natural Resources (DENR).",,
"Renda sa mga mining ops, tuloy pa rin",,"Tuloy pa rin ang paghihigpit sa mga mining companies ayon sa Mining Industry Coordinating Council (MICC) kahit out na sa Department of Environment and Natural Resources (DENR) si Secretary Gina Lopez na ni-reject ng Commission on Appointments (CA).,Ayon kay Undersecretary Bayani Agabin, na siya ring nangangasiwa sa Domestic Finance Group ng kagawaran, responsibilidad ng MICC na busisiin at repasuhin ang naging pasya ng DENR sa panahon ni Lopez na ipasara, ikansela at patawan ng suspensiyon ang nasay 75 na mining firms na lumabas sa mining act.,Sinabi ni Agabi na kahit sino pa ang pumalit sa kalihim, tuloy-tuloy ang trabaho ng MICC na higpitan ang mga minahan upang mapangalagaan ang kalikasan at ang interes ng taumbayan.,Bagama’t malaki ang panghihinayang, maluwag umano nilang tatanggapin ang naging pasya ng CA na sipain sa puwesto si Lopez.,“We respect the judgment of the commission. It is their constitutional mandate so we have to accept it,” wika ni Agabin.",,
"Bayad utang na loob, pinairal sa ‘reject Gina’",,"‘Bayad utang na loob’ ang nakikitang dahilan kung bakit nireject ng mga pulitikong kasapi ng maimpluwensiyang Commission on Appointments (CA) ang ‘green warrior Secretary’ na si Sec. Gina Lopez ng Department of Environment and Natural Resources (DENR).,Isinisi ng Greenpeace Southeast Asia sa mga pulitiko na tumatanggap ng campaign contributions sa mga mining companies kung bakit inilalag ng mga kongresistang kasapi ng CA ang confirmation ni Lopez.,Giit ng grupo, dahil sa campaign contributions, nalulubog sa utang na loob ang mga pulitiko kaya’t inuuna ang pagprotekta sa negosyo at kabuhayan ng mga mayayamang kapitalisya, kaysa sa interes ng bansa.,Naglabas din ng pagkadismaya ang grupo sa pamamagitan ni Yeb Sano, Executive Director ng Greenpeace Southeast Asia.,Ayon kay Sano, nakababahala aniya ito dahil ipinakita ng mga mambabatas na mas malakas ang control sa CA ng mga corporate companies tulad ng mga mining firms, kaysa sa mandatong ibinibigay ng tao sa isang opisyal na naglilingkod ng buo para sa kapakanan ng bansa.,Dahil dito, kinuwestiyon ng grupo kung seryoso ba talaga ang Duterte administration sa pangakong pagbabago at matuwid na pangangalaga sa kalikasan.,Kinalampag din ng Greenpeace ang CA na manindigan at makinig sa pulso ng taumbayan, hindi lamang sa kagustuhan ng mga mining moguls at mga ganid na kapitalista.",,
Duterte biyaheng China,,"Sa body language ni Pangulong Rodrigo Duterte, tila mas feel talaga nitong kumampi sa China kaysa sa Amerika.,Kinumpirma ni Presidential Spokesperson Ernesto Abella na may nakalinyang biyahe  sa ibang bansa ngayong buwan ang Pangulo – at posibleng isingit dito ang biyahe sa China.,“Sometime this month, mayroon pong mga biyahe ang Presidente and, definitely, it will include China,” ani Abella.,Pero sa imbitasyon ni US President Donald Trump, sinabi ni Abella na wala pang kasiguraduhan kung  pagbibigyan ng Pangulo ang imbitasyon.,“…it was an open invitation. It was an open invitation na siyempre the President appreciates. Pero hindi naman po siya nag-indicate na pupunta siya. Definitely, it’s a welcome invitation but he did not … hindi naman po siya nag-ano, hindi siya nag-commit to either go or not go,” giit ng tagapagsalita.,Dumepensa rin ang Palasyo sa balitang hindi lang naman si Duterte ang inimbitahan ni Trump sa White House, kundi ganundin sa iba pang kaalyado ng Amerika sa Asya.,“Pero alam din po ng Presidente ng US iyon na mag-imbita. Apparently that—you know, siyempre mayroon ding pong pinanggagalingan ang President ng US, but definitely, sinabi po ni President Trump na mahalaga ang relationship ng Pilipinas sa kaniya ngayon at this stage bilang isang Presidente,” pagtatapos ni Abella.",, Trump tablado pa
"‘War on drugs’ ng Duterte admin, pahuhubaran sa Geneva",,"Gustong panagutin ng Human Rights Watch group sa United Nations member countries ang Pilipinas dahil sa patuloy na pagdami ng mga napapatay sa “war on drugs” ng Duterte administration.,Giit ni Phelim Kine, deputy Asia director ng Human Rights Watch, dapat atasan o imbitahan ng UN ang Pilipinas sa ikatlong bahagi ng Human Rights Council’s Universal Periodic Review (UPR) sa Mayo 8, 2017, sa Geneva.,Nais din ng grupo na obligahin ang mga bansang miyembro ng UN ang Pilipinas na suportahan ang international investigation sa nangyaring pagpatay sa mahigit sa 7,000 katao simula nang maupo si Pangulong Rodrigo Duterte sa Malacañang noong Hunyo 2016.,“The UN review of the Philippines is critical because of the sheer magnitude of the human rights calamity since President Duterte took office last year. Duterte’s ‘war on drugs’ has been nothing less than a murderous war on the poor,” ani Kine.,Ayon sa grupo, ang nangyayaring extrajudicial killings sa mga aktibista, peasant at indigenous peoples’ leaders, environmentalists, journalists, at mga pinaghihinalaang criminal, pusher o user ay hindi dapat palagpasin ng UN.",,
"Bagong bagon ng MRT, sablay na overweight pa",,"Isa sa posibleng dahilan kung bakit hindi mapakinabangan ng publiko ang mga bagong bagon ng Metro Rail Transit-3 (MRT-3) ay dahil sa napakabigat ito at hindi kakayanin ng mga lumang riles.,Ito ang nakuhang impormasyon ni Sen. Grace Poe habang inihahanda ang pagpapatawag ng imbestigasyon sa biniling 48 bagon mula sa Dalian Locomotive and Rolling Stock Co. ng China sa halagang P 3.8 bilyon.,Sinabi ni Poe na bukod sa depektibong signaling system, nabuking na overweight din ang mga nabiling bagon sa China ng Department of Transportation (DOTr).,“…lately it was discovered by the DOTr that apparently it can only carry a maximum of 48,000 kilograms because of the rail that we have. And apparently, just the train itself is already 49,000 kilograms, wala pang laman. Diba overweight,” pahayag ng senadora.,Sa kabila nito, umaasa si Poe na sana’y magawan pa ng paraan ng DOTr na magamit ang 48 bagong tren dahil masasayang lang ang P3.8 bilyong ibinayad ng nakaraang administrasyon.,Kabilang sa ipapatawag ni Poe na humarap sa imbestigasyon sina dating DOTr Secretary Joseph Emilio Abaya at dating MRT-3 general manager Al Vitangcol.,Tutuhugin din ng komite ang P 3.8 bilyong kontrata ng DOTr sa Busan Universal Rail Inc. (BURI), ang maintenance provider ng MRT-3.,Tumaas ang kilay ni Poe sa kontratang ito dahil bagamat kilala ang kumpanyang Busan sa railway industry, nasa 1 porsyento lang ang equity nito sa BURI na kinokontrol ng apat na kumpanyang walang alam sa industriya ng pagmamantine ng tren.",,
