title,category,content,,
3 patay sa Sta. Rosa shooting,C,"Tatlo ang patay sa insidente ng pamamaril sa Sta. Rosa, Laguna. Sa inisyal na report, isang alyas ""Bakla""  ang pinagbabaril ng dalawang suspek na sakay ng tricycle (9432-RL) habang ito ay nakatayo sa Barangay Sinalhan. Dead on the spot ang biktima samantalang mabilis na tumakas ang mga suspek. Subalit agad na nagsagawa ng dragnet operation ang mga pulis at nasabat ang mga suspek at nagkaroon muli ng barilan na ikinasawi ng mga ito, kung saan ang isa ay kinilala lamang sa alyas ""Bonseng Bunganga"" . Narekober sa katawan ng mga nasawi ang isang kalibre 38 baril, mga bala at 17 plastic sachet na naglalaman ng hinihinalang shabu. Patuloy ang imbestigasyon ng mga awtoridad sa insidente at inaalam ang motibo sa krimen.",,
Tattoo artist inasinta sa ulo,C,"Dead-on-the-spot ang isang tattoo artist matapos asintahin sa ulo at bistayin ng bala ng hindi pa nakikilalang riding-in-tandem kahapon sa Pasay City. Kinilala ng Pasay City Police ang biktimang si Ronald Luce a alyas 'Buto' 34, residente ng 12th Street, Manlumas, Villamor Air Base, Brgy. 183. Sa report ng Pasay City Police, naganap ang insidente alas-otso ng umaga sa harapan ng Villamor Airbase Elementary School sa panulukan ng Poccio Garden, Brgy. 183 ng nabanggit na lungsod. Hinatid umano ng biktima ang anak sa naturang paraalan kasama ang kanyang live-in partner na si Aiza Abanilla sakay ng Yamaha motorcycle. Nang maihatid, ipinarada muna ng biktima sa harapan ng gate ng paaralan ang motorsiklo habang hinihintay ang ka-live-in. Biglang dumating ang dalawang lalaking nakamaskara at isa dito ang bumaril sa ulo ni Luce a na naging dahilan ng agaran nitong kamatayan. Agad namang tumakas ang mga suspek na naglakad lamang. Lumitaw sa record ng pulisya na ang biktima ay isa umano sa 'number 1' sa listahan ng mga 'drug pusher' sa lungsod.",,
"1 patay, 1 missing kay 'Butchoy'",C,"Isa ang patay habang isa pa ang inulat na nawawala sa pananalasa ng habagat na dulot ng Bagyong Butchoy na tumagal ng tatlong araw sa Philippine Area of Responsibility (PAR). Sa report ng National Disaster Risk Reduction and Management Council (NDRRMC), isang 14-anyos na lalaki ang nalunod habang naliligo sa isang creek sa Cainta, Rizal habang isa namang 15-anyos na lalaki ang iniulat na nawawala sa Valenzuela City habang nangangalakal sa Tullahan Bridge. Apektado naman ang 714 pamilya o 2,343 katao sa pagtaas ng tubig-baha sa Zambales, Bataan, Rizal at Batangas. Bukod sa pagbaha, nagkaroon din ng rockslide sa Pasig City, tatlong landslides sa Zambales, Palawan at Rizal. Napag-alaman na pumasok sa PAR ang Bagyong Butchoy noong Martes at nagtagal ito ng tatlong araw.",,
Shooting rampage sa Chicago: 15 nadale,C,"Labinlimang katao ang sugatan sa magkakahiwalay na atake sa Chigaco noong nitong Sabado ng umaga. Nauna rito, dalawang tao ang napatay at 17 ang sugatan sa magkakahiwalay din na atake sa Chigaco mula noong Biyernes ng hapon, ayon sa pulisya. Ang barilan ay sinasabing epekto pa rin ng insidente ng pamamaril at pagpatay kay Michael Brown, isang 18-anyos na black American, ng pulis na si Darren Wilson, 28, sa Ferguson, Missouri, noong Agosto 9, 2014, gayundin sa insidente sa Baton Rouge, Louisiana kamakailan, kung saan napatay ng mga pulis ang inarestong black American na si Alton Sterling na nakunan pa ng video na naging viral at pinagmulan ng malawakang protesta, at sa black American na napatay din ng pulis sa Minnesota. Sa isinagawang prayer rally na isinagawa sa Dallas, Texas noong Huwebes kaugnay ng kalabisan umano ng pulisya sa black American, limang pulis naman ang napatay ng isang sniper. Ang suspek na si Micah Xavier Johnson, 25, ay napatay naman sa bomb squad robot matapos na tumanggi itong sumuko. Nakatanggap naman ng anonymous threat ang Dallas police hinggl sa isang pinaghihinalaang indibiduwal na nakapasok umano sa kanilang parking garage ng kanilang headquarters. Subalit sa isinagawang pagsasaliksik ng mga pulis kasama ang mga aso, wala naman silang nakita sa loob ng parking garage. Sa kabila nito, hinigpitan pa rin ang seguridad sa buong siyudad dahil sa anonymous threat. Samantala, pinutol ni US President Barack Obama ang kanyang 4-day trip sa Europe sa halip ay bumalik sa Washington bunsod nang magkakasunod na insidente ng pamamaril sa Dallas. Sa gitna nang kanyang pakikipagpulong sa mga European leaders, sinabi ni Obama ang ang insidente ay ""vicious, calculated and despicable attack on law enforcement."" ""I believe I speak for every single American when I say we are horrified over these events, and we stand united with the people and the police department in Dallas,""  dagdag pa nito. Hindi na itinuloy ni Obama ang tour at sightseeing sa southern Spain, sa halip ay bumalik na agad sa Washington kagabi.",,
LALAKI PINAGHAPUNAN NG BALA,C,"Isang lalaki ang tila binusog sa bala ng dalawang hindi pa nakikilalang mga salarin matapos na tambangan habang papakain sana ng hapunan sa paborito niyang tambayan sa labas lang ng kanilang bahay sa Caloocan City kamakalawa ng gabi. Sa ulat ni PS/Supt. Ferdinand Del Rosario ng Caloocan City Police ""  North Extension Office, ganap umanong alas-nuwebe ng gabi nang maganap ang insidente sa tapat lang ng bahay ng biktimang nakilalang si Lloyd Santos, 36-anyos, may asawa at limang anak na residente ng Phase IV, Bagong Silang, Brgy. 176 ng nasabing lungsod. Kakaupo pa lamang umano noon ng biktima at inilapag sandali sa pader ang kanyang platong laman ang kanyang hapunan nang dumating ang mga suspek na isinalarawan lamang ng mga residente ng lugar na may mga katamtamang mga pangangatawan at parehong naka-itim na mga kasuotan. Walang anu-anong nilapitan ng mga ito ang biktima at pawang naglabas ng parehong .45 caliber na baril saka salitang pinaulanan ng bala sa ulo, pisngi, leeg at iba pang bahagi ng kanyang katawan ang biktima na naging dahilan ng agaran nitong pagkamatay. Matapos na masiguradong wala nang buhay ay agad na umalis ang mga suspek na ayon din sa mga nakasaksi ay naglakad lamang umano pareho papalayo sa lugar. Hindi naman nila namukhaan ang mga ito dahil sa may kadiliman na umano sa parte ng lugar kung saan naganap ang insidente. Sa pagsisiyasat ng Scene of the Crime Operatives (SOCO) ay nakitaan ng hindi bababa sa sampung tama ng bala ng baril ang biktima, may ilang slug din mula sa nasabing kalibre ng baril ang nakita sa lugar na pinangyarihan ng krimen. Napag-alaman mula sa nakatatandang kapatid ng biktima na nakilalang si Jay-ar Santos na nakulong na umano sa kasong may kinalaman sa paggamit ng ipinagbabawal na gamot ang biktima at nakalaya umano nito lang nakaraang Hunyo matapos na makapagpiyansa. Dati na umanong naugnay sa pagbibenta ng iligal na droga ang biktima at nakatakda na sana itong ipa-rehab. Sa ngayon ay kasalukuyang nagsasagawa pa ng imbestigasyon ang mga awtoridad, inaalam na ang pagkakakilanlan ng mga salarin gayundin ang posibleng motibo ng mga ito sa pamamaslang sa biktima.",,
"Nakaseldang drug lords, i-Calauit na!",C,"Inirekomenda kahapon ni Ako Bicol partylist Rep. Rodel Batocabe na ihiwalay na sa New Bilibid Prisons (NBP) ang mga drug lords sa lalong madaling panahon at itapon na ang mga ito sa Calauit Island. ""Siguro sa Calauit (sila itapon), doon sila mag-alaga ng mga giraffe at iba pang hayop. Mahirap kasi kung sa Bilibid at baka mapadali 'yung reunion nila sa mga naunang natigok na mga small-time pushers,""  ani Batocabe. Sinabi ng mambabatas na siguradong walang komunikasyon ang mga drug lord sa labas kapag nasa Calauit na ang mga ito at mahihirapan ang mga itong makatakas dahil babakuran sila ng Philippine Navy (PN) at Philippine Coast Guard (PCG). Kapag nawala, aniya, sa NPB ang mga malalaking drug lords, malaking kabawasan ito sa supply ng droga sa bansa, lalo na kapag nalansag na rin ang sinasabi ng palasyo na mga local executives na sangkot sa ilegal na droga.",,
Sundalo binaril ng kabaro,C," ""  Naglunsad kahapon ng operasyon ang pulisya upang madakip ang isang sundalo na umano'y bumaril at nakasugat sa kapwa nito sa Zamboanga City. Nakilala ang suspek na si Rene Upo, na miyembro ng Philippine Army, at siyang itinuturong bumaril kay Ricky Bunsalao kamakalawa lamang. Hindi naman ibinigay ng pulisya kung anong unit at ranggo ng mga ito dahil patuloy din umano ang imbestigasyon sa kaso. Nabatid na kadarating lamang ni Bunsalao kasama ang asawa sa kanilang lugar sa Barangay Daap sa Sangali sakay ng kanilang motorsiklo ng biglang sumulpot si Upo at binaril ang biktima. Kahit sugatan ay agad nakatakbo sa loob ng kanyang inuupuhang kuwarto si Bunsalao habang naiwan ang asawa nitong natulala sa naganap. Dito na umano tumakas si Upo sa akalang napurahan ang biktima. Naisugod naman agad si Bunsalao ng kanyang asawa sa pagamutan. Sinabi naman ni Senior Supt. Rogelio Alabata, ang regional police spokesman, na pinaghahanap na ng mga awtoridad si Upo. Personal na alitan umano ang ugat ng away ng dalawa.",,
Away-selos: Lolo't lola parehong  patay,C,"Patay ang mag-asawang lolo at lola dahil sa away-selos na nauwi sa pananaksak sa Brgy. Sucol, Calamba City, Laguna kahapon ng umaga. Dead-on-arrival sa ospital ang biktimang si Luisa Gonzales, 68-anyos makaraang pagsasaksakin ito ng kanyang mister na si Patricio Gonzales Sr. Nadamay naman sa pananaksak ang 13-anyos na apo ng dalawa na kinilala lamang sa pangalang Joross na ngayon ay ginagamot pa sa ospital. Agad namang rumesponde ang mga pulis subalit tumangging sumuko ang suspek na armado ng patalim at sa halip ay sinugod ang mga awtoridad na napilitang barilin ang suspek. Naitakbo pa ito sa ospital subalit ideneklara din itong dead-on-arrival ng doktor.",,
"May drug  link sa  media ""   Palasyo",C,"Kinumpirma ng Malaca ang ang nauna nang pahayag ni PNP Chief Director General Ronald dela Rosa na mayroong ilang miyembro ng media ang gumagamit ng ilegal na droga o nagsisislbing protektor sa mga drug lord. Sa isang panayam sa Radyo ng Bayan kay presidential spokesperson Ernie Abella, inamin nito na mayroong intelligence report na magkukumpirma sa nasabing impormasyon na inihayag ni Dela Rosa. Gayunpaman tumanggi si Abella na sabihin kung mayroong hawak si Dela Rosa na listahan ng mga pangalan ng miyembro ng media na sangkot sa illegal na droga. Una nang siniguro ni Dela Rosa, alinsunod na rin sa direktiba ni Pangulong Rodrigo Duterte, na walang sasantuhin sa kanilang pinaigting na kampanya kontra sa ilegal na droga. Matatandaan na una na nitong pinangalanan ang limang heneral na nagsisilbing protektor ng sindikato ng droga habang nangako itong papangalanan din ang mga alkalde at mga opisyal ng LGUs na sangkot din sa illegal drug trade.",,
5 narco-generals shoot na sa Ombudsman,C,"Pasok na rin ang Office of the Ombudsman sa pag-iimbestiga sa limang heneral na inaakusahang protektor sa operasyon ng iligal na droga sa bansa. Ayon kay Ombudsman Conchita Carpio-Morales, bubuo ng Task Force ang kanyang pinamumunuang tanggapan para imbestigahan ang limang heneral ng Philippine National Police (PNP). Pangunahing hakbanging isasagawa ng Ombudsman ay ang pagsailalim sa lifestyle check sa limang heneral na kinabibilangan nina PNP Deputy Director General Marcelo Garbo Jr.  dating National Capital Region Police Office (NCRPO) chief Director Joel Pagdilao, Western Visayas regional director Chief Superintendent Bernardo Diaz, Quezon City Police District director Chief Superintendent Edgardo Tinio at retired Police General Vicente 'Vic' Loot na alkalde na ngayon ng Daanbantayan, Cebu. Sa kasalukuyan ay nangangalap na ng mga karampatang dokumento ang tanggapan ng Ombudsman para magamit sa ilalargang imbestigasyon. Kaugnay nito, nilinaw ni Pangulong Digong Duterte na, ""I am not condemning them, they deserve an investigation. I have a sworn duty to let you know kung ano ang nangyayari sa ating bayan. These are the things I have to do because I'm the President."" Dagdag pa nito, walang kulay pulitika sa kanyang pagpapangalan sa limang heneral at 'purely based' sa intelligence report na kanyang natanggap. Pero si Commission on Human Rights (CHR) chairperson Etta Rosales, hindi sang-ayon sa naging aksyon ng Pangulo. ""Dapat sana hindi natin ibinubulgar sa publiko kasi lagi nating tatandaan na 'yung kanyang karapatang pantao, he's presumed innocent lahat sila until proven otherwise at dapat lang ginagalang natin kasi paano kung mistaken identity paano kung wrong information e 'di sinira mo na 'yung kanilang pangalan at saka hindi lamang 'yan, 'yung stigma dun sa pamilya, may mga anak 'yan. Kasi nu'ng panahon ng Ampatuan massacre nu'ng kinausap ko 'yung mga biyuda nu'ng mga kapulisan masama ang loob nila dahil mayroon sa kanilang mga nag-Jeddah, inosente e, mistaken identity, hindi sila kabahagi nu'ng masaker pero nagkaroon na ng stigma 'yung mga bata dahil mamamatay tao ang iyong nanay at tatay,""  punto ni Rosales.",,
KOTONG SA 'DRUG WAR',C," ""  Isang grupo ang kumikita ngayon sa pamamagitan ng pangongotong sa kanilang biktima na tinatakot nilang nasa 'drug list' at target ng operasyon ng pulisya kung hindi magbabayad ng P10,000 hanggang P50,000. Ipinarating sa Abante ni P/Supt. Ric Villanueva, commander ng Provincial Public Safety Command, na ilang kilalang tao na sa lalawigan ang humingi ng tulong sa kanya dahil umano sa mga natatanggap na ""extortion thru text"" . Nagpapakilala umano ang grupo na ""Osamis Group""  at sinasabihan sa text ang bibiktimahin na kasama ito sa pinupuntirya o target list ng pulisya sa ilegal na gawain, pero ""huwag mag-alala at sila ang bahala basta't maibigay ang hinihinging pera na mula P10,000 hanggang P50,000"" . Nakalagay umano sa text kung magkano at kanino ipapangalan ang ipadadalang pera. Kabilang sa mga kumonsulta umano kay Villanueva at humingi ng tulong ang isang university president sa lalawigan, isang district engineer ng DPWH, isang barangay captain at ilang kilalang negosyante. Nagsasagawa pa umano ang extortion group ng background check sa kanilang bibiktimahin kaya't pinayuhan ni Villanueva na agarang makipag-ugnayan sa pulisya.",,
Ex-NPA nilikida sa droga,C,"Patay ang isang dating NPA at sinasabing gun man ng isang maimpluwensyang drug personality sa Lucena City na nilikida ng dalawang 'di nakilalang suspek kamakalawa ng tanghali. Sa report ng Lucena PNP, dakong alas-11:30 ng tanghali, natutulog sa loob ng kanyang bahay sa St. Jude Village, Brgy. Cotta, Lucena City ang biktimang si Danilo Enopia Morsiquillo @ Danilo Lusterio/Arman Alcala, 61-anyos, nang pwersahang pasukin ito ng mga suspek sa pamamagitan ng pagwasak ng pinto. Habang nakahiga, binaril na ito ng isa sa mga suspek gamit ang kalibre .45 baril. Ayon sa pulisya, ang biktima ay talamak na pusher at kasama sa top drug watchlist ng Lucena City Police at tauhan ng kapatid ni dating Agriculture Secretary Proceso Alcala na si Athel Alcala na minsan na ring natimbog dahil umano sa ilegal na droga.",,
Kalalayang tulak tigok sa engkuwentro,C,"Isang tulak ng damo na nakalaya nang maglagak ng piyansa dahil sa kaso sa droga ang napatay makaraang salubungin ng tatlong putok ang mga operatiba ng Bocaue PNP na nakatakdang maghain ng search warrant at napilitang gumanti sa Barangay Bambang, Bocaue, Bulacan kamakalawa ng tanghali. Kinilala ni P/Supt. Charlie Cabradilla, OIC ng Bocaue Police Station, ang napatay na suspek na si Aramis Devin Crisostomo y Silvestre, nasa hustong gulang, ng No.16 Barangay Bambang, Bocaue na nagtamo ng mga tama ng bala sa kanyang katawan habang walang iniulat na nasugatan o nasawi sa panig ng awtoridad. Ang napatay na suspek ay pansamantalang nakalaya matapos magpiyansa dahil sa kasong illegal drugs at nakuha ng Bulacan SOCO team sa lugar ng encounter ang isang caliber 38 revolver na may tatlo pang bala, tatlong basyong bala, walong bricks ng marijuana na may timbang na 255 gramo at nagkakahalaga ng P48,000 at iba't ibang drug paraphernalia. Nakumpirmang ang suspek na si Crisostomo ay number 1 sa listahan ng illegal drug personality ng Barangay Bambang dahil sa pagtutulak ng damo o marijuana. Dakong alas-11:30 ng tanghali nang magsilbi ng search warrant ang Bocaue Police laban sa suspek sa kanyang tirahan sa Brgy. Bambang sa nasabing bayan ngunit papalapit pa lamang ang awtoridad ay pinaputukan na nito ang mga pulis na napilitan namang gumanti hanggang sa mapaslang ang suspek.",,
Lalaki napisak sa hit-and-run,C,"Pisak ang ulo at hiwa-hiwalay na ang katawan ng isang hindi pa nakikilalang lalaki na nabiktima ng hit-and-run sa tapat ng Cuneta Astrodome sa Roxas Boulevard, Pasay City kahapon ng madaling-araw. Ayon sa inisyal na imbestigasyon ni SPO2 Marilou Sandrino Intia ng Pasay City Traffic Sector, ang biktima ay tinatayang nasa 30 hanggang 35-anyos, 4'9 ang taas, kayumanggi at nakasuot ng kulay itim na pantalon at t-shirt. Dakong alas-1:47 ng madaling-araw nang makitang hiwa-hiwalay na ang katawan ng biktima sa kahabaan ng Roxas Boulevard sa naturang lugar. Hinala ng mga awtoridad, na makailang beses na nasagasaan ang biktima ng mga sasakyan na dumadaan sa nasabing lugar. ""Unang nasagasaan ng isang sasakyan na hindi nakuhanang ng plaka at posibleng hindi rin ito nakita kaya't ilang beses na itong nasagasaan,""  pahayag pa ng mga awtoridad.",,
9 pa tumimbuwang sa droga sa Cotabato,C,"Pawang itinanghal na bangkay ang siyam katao matapos na makipagbarilan sa mga awtoridad sa dalawang magkahiwalay na isinagawang operasyon sa North Cotabato at South Cotabato, kahapon ng madaling-araw at kamakalawa ng gabi. Sa report na nakarating sa Camp Crame ng Matalam PNP, dakong alas-2:30 ng madaling-araw nang isagawa ng joint operation ng PNP Special Action Force (SAF) Criminal Investigation Detection Group (CIDG) 12 para isilbi ang arrest warrant laban sa mga suspek na pinaghihinalang drug den sa Sitio Quiapo, ng nabanggit na Brgy. Poblacion, subalit agad umanong natunugan ng grupo ang mga awtoridad kung kaya't agad inunahan ng putok ng mga ito na naging dahilan para mapilitang gumanti ng putok ang mga pulis na nagresulta sa pagkasawi ng walong suspek habang isa sa mga ito ang naaresto. Sa kabilang dako, nagtapos na rin ang buhay ng isang umano'y nasa top 3 drug watchlist ng mga awtoridad makaraang man laban ito sa isinagawang anti-illegal drug buy-bust operation sa bayan ng Surallah, South Cotabato kamakalawa ng gabi. Nakilala ang nasawing suspek na si Jess Arauho, tubong Lake Sebu, South Cotabato . Ang mga suspek ay pawang nakuhanan ng iba't ibang uri ng baril at shabu.",,
Shabu chef dinakma sa Cavite,C,"Kasabay ng malakas na buhos ng ulan kamakalawa ng gabi ay niragasa ng magkatuwang na pwersa ng Regional Anti-Illegal Drug Group (Region 4-A) ni C/Insp. Gil Torralba, Cavite SWAT at Noveleta Municipal Police Station, ang bahay ng umano'y tagaluto ng shabu sa Noveleta, Cavite. Hindi na nakaporma ang pangunahing suspek na si Regalado Samartino y Palustre @"" Onjet""  66-anyos, ng Brgy. San Rafael 2 Noveleta, Cavite, nang posasan ng mga operatiba, kasama ang mag-utol na katiwala nito sa bahay na sina Sherrie May Luna, 35 at Ariel Luna, 37. Si Samartino ay nakatala na no.9 sa Philippine Drug Enforcement Agency (PDEA) watchlist ng Calabarzon at nag-iisang Cavite o na umano'y nagluluto ng shabu. Nakumpiska kay Onjet ang walong plastic sachet ng shabu na tumitimbang ng 22 gramo at isang weighing scale. Kamakailan lamang ay nakabili rin ang poseur buyer ng P2,000 halaga ng droga sa suspek, na kilalang ""manufacturer""  ng droga. Makailang ulit na rin itong naaresto sa pagmamantine ng shabu lab at umano'y miyembro ng malaking sindikato ng droga.",,
Holdaper napatay sa sariling boga,C,"Patay ang isang holdaper ng mabaril ng kanyang nabiktima matapos maagaw ang bitbit nabaril ng suspek kahapon ng madaling-araw sa Makati City. Sa pamamagitan ng nakuhang identification card nakilala ang suspek na si John Paul Manahan Hernandez, 29, nakatira sa no. 1972, Tramo St.  Pasay City, at namatay noon din sa pinangyarihan ng insidente matapos magtamo ng isang tama ng bala sa dibdib nito. Samantala, agad naman dumulong sa himpilan ng pulisya ang biktimang si Mark Lester Demin Paces, 27, crew ng Greenwich Pizza na siyang nakabaril sa suspek na si Hernandez. Lumalabas sa pagsisiyasat nina SPO2s Nilo Sadsad at Jason David, ng Station Investigation and Detective Management Branch (SIDMB) ng Makati City Police, naganap ang insidente dakong alas-4:05 ng madaling-araw sa harapan ng isang gusali sa no.6750 Ayala Avenue ng naturang lungsod. Sa imbestigasyon kasalukuyan naglalakad ang biktima kasama ang dalawang kababaihang na kasamahan nito sa trabaho na hindi na ito binanggit ang mga pangalan. Biglang sumulpot ang isang Mio motorcycle na walang plaka na minamaneho ng suspek at hinarang sila sabay na nagpahayag ng hold-up na kung saan agad na kinuha ang bag ng dalawang kasamang babae ni Paces. Habang nakikipag-agawan ang dalawang babae , sinamantala ni Paces upang agawain ang baril ng suspek. Nagpambuno ang suspek at biktima hanggang pumutok ang baril at duguang bumulagta ang una.",,
"2 ikinahong bangkay, 1 pa ikinalat",C,"Tatlong bangkay ng lalaki na kapwa biktima ng summary execution base na rin sa naging paraan ng pagpatay sa mga ito ang natagpuan sa magkahiwalay na lugar sa Maynila. Alas-9:45 kamakalawa ng gabi nang matagpuan ang unang biktima sa ilalim ng McArthur Bridge malapit sa Gilio Street sa Sta. Cruz. Ayon sa Manila Police District (MPD) nakabalot ng packaging tape ang mukha ng biktima, nakatali ang mga kamay sa likod at may nakapatong na cardboard sa katawan na nagsasabing 'Pusher ako'. Kahapon ay dalawa pang bangkay ang magkasunod na natagpuan, ang unang bangkay ng hindi pa nakikilalang lalaki ay natagpuan sa Bonifacio Drive sa Port Area Manila alas-otso ng umaga, nakasilid ito sa kahon na binalutan ng packaging tape. Ang ikalawang bangkay ay natagpuan naman sa gilid ng Metropolitan Theater natagpuan, tulad ng naunang biktima ay nakasilid din ang bangkay nito sa kahon na binalutan ng packaging tape, nakagapos ang mga kamay nito at binalutan ang buong mukha ng packaging tape, nakasulat sa kahon ang ""Pusher-holdaper ako, huwag tularan""  nakasuot ng pulang t-shirt at checkered na shorts ang walang pagkakakilanlan na lalaki. Hinala ng mga awtoridad na magkasama at sabay sabay na pinatay ang mga biktima sa iisang lugar at magkahiwalay lamang na lugar itinapon para iligaw ang imbestigasyon.",,
BANGKAY SA KARTON  ITINAPON SA BASURAHAN,C,"Isang bangkay ng hindi pa nakikilalang lalaki na tadtad ng tattoo sa katawan na hinihinalang biktima ng summary execution ang nakita ng tatlong batang mangangalakal sa tambak ng basura sa lungsod ng Caloocan kahapon ng madaling-araw. Sa ulat ni PC/Insp. Ilustre Mendoza ng Station Investigation Division (SID) ng Caloocan City Police, ganap na ala-una pasado ng madaling-araw habang abala sa pangungulekta ng mga mapapakinabangan pang mga kalakal ang tatlong batang hindi na pinangalanan sa kahabaan ng A. Mabini Avenue corner Dimasalang Street, Barangay 29 ng nasabing lungsod nang makita nila ang isang karton na karaniwang pinaglalagyan ng mga binibiling chichirya. Nakabalot nang husto gamit ang packaging tape ang karton dahilan upang ma-curious ang mga bata na alamin ang laman nito at nang pilitin nilang sirain ang packaging tape na nakabalot dito ay nagulat na lamang sila sa kanilang nakita at biglang nagtakbuhan. Agad namang napansin ng kasabayan nilang nangangalakal din na si Reynaldo Giliw ang naging reaksyon ng mga paslit nang makita ang laman ng karton dahilan upang lapitan niya ito at usisasin. Doon na niya nakita na bangkay pala ng isang lalaki ang nasa loob ng karton na nakabungad agad ang tuhod nito. Agad siyang humingi ng saklolo sa mga rumorondang mga barangay tanod na sila na ring nag-report sa pulisya. Sa pagsisiyasat ng Scene Of the Crime Operatives (SOCO) ay na-recover sa loob kasama ng bangkay ng biktima ang hindi pa nalalamang halaga ng mga sachet ng hinihinalang methamphetamine hydrochloride o shabu. Nakitaan din ng maraming tama ng saksak sa iba't ibang bahagi ng kanyang katawan ang biktima na nakasuot ng itim na t-shirt at itim ding shorts. May mga tribal tattoo sa iba't ibang bahagi ng kanyang katawan ang biktima at may nakapalupot na nylon cord sa leeg nito. Sa ngayon ay patuloy pa rin ang pagsasagawa ng imbestigasyon hinggil sa nasabing insidente. Inaalam na rin ang pagkakakilanlan ng biktima at kung itinapon lang ba ito sa nasabing lugar at sa ibang lupalop pinatay.",,
Tanod bulagta sa 4 riders,C,"Isang barangay tanod ang walang-awang pinagbabaril ng mga hindi pa nakikilalang suspek kahapon sa lungsod ng Maynila. Nakilala ang biktima na si Cristopher Granada, alyas Dagul, barangay tanod ng Barangay 199 Zone 18. Base sa kuha ng CCTV, may ka-kuwentuhan umanong isang lalaki si Granada habang nagpapahinga sa nakaparadang tricycle nang dumating ang isang motorsiklo kung saan sakay ang dalawang lalaki at tinarget ito sa kanyang ulo. Maliban sa naunang motorsiklo na may dalawang rider, may sumunod pang isang motorsiklo na may dalawang sakay, bumaba at pinagbabaril din ang biktima. Ayon sa mga saksi, walang plaka ang dalawang motorsiklo at nakatakip naman ang bibig ng mga suspek kaya hindi sila namukhaan. Mabilis na tumakas ang apat matapos ang pamamaslang. Napag-alaman na dating nakulong si Granda dahil sa kasong snatching at iba pang mga krimen na posibleng dahilan sa pamamaslang.",,
6 drug pusher tumimbuwang,C,"Patay ang anim na tulak ng ilegal na droga matapos na manlaban umano ang mga ito sa awtoridad sa magkakahiwalay na anti-illegal drug operation ng pulisya sa Bicol region sa loob lamang ng 24-oras. Ayon sa ulat ng Police Regional Office (PRO) 5 sa Camp Simeon Ola, kabilang sa mga napatay sina Jayvee Neil Navea at Andy Villegas, number 2 sa drug watchlist ng bayan ng Goa, na nakipagbarilan sa mga pulis sa isinagawang buy-bust operation. Sa Polangui, Albay naman ay napatay rin si Rodney Pecundo matapos na makipagbarilan umano sa mga pulis na nagsagawa ng buy bust operation sa Barangay Matacon. Napatay rin si Julbert Recarte, isa sa most wanted drug personality sa Barangay Jose Baybayon sa bayan ng Buhi matapos na manlaban din umano at makipagbarilan sa awtoridad. Sa Sorsogon City, nasawi rin sina alyas Jepoy, isa sa top drug personality watchlist at 'di pa nakilalang kasama nito sa katulad ding insidente.",,
"Drug deaths 'ordinaryo' na sa QC, Maynila",C,"Wala pa rin tigil ang pagbulagta ng mga lalaking isinasangkot sa droga kung saan kahapon 6 na katao ang umano'y nanlaban sa pulis ang napatay sa Quezon City at Maynila. Sa loob lang ng halos tatlong-oras ay apat na mga kalalakihan ang napatay. Nakilala ang unang nasawi sa alyas lang na Ver, nakasuot ng kulay brown na t-shirt, maong pants, may taas na 5'7, at nasa pagitan ng edad na 35-40. Naka-engkwentro ng nasawing suspek dakong alas-2:20 ng madaling-araw ang mga elemento ng Station Anti-Illegal Drugs (SAID) ng QCPD Station 6 sa pamumuno P/Senior Insp. Paterno Domondon, habang nagsasagawa ng drug-operation sa San Miguel St.  Brgy. Payatas. Kasunod nito ang bumulagta sa Brgy. Bagong Buhay, QC at isang nakilala sa alyas na Jong, may taas na 5'7, nasa pagitan ng edad na 20-25. Isang pang 47-anyos na binata ay bumulagta sa Brgy. Bagumbayan, Quezon City, habang dalawang lalaki ang napatay sa Tondo at Sampaloc Maynila.",,
"Bulagtaan ng 'tulak' sa Bulacan, NE patuloy",C,"Patuloy na nadadagdagan araw-araw ang bilang ng napapatay na mga tulak sa iba't ibang bahagi ng Luzon bunsod na rin sa kampanya ng administrasyon ni Pangulong Rodrigo Duterte laban sa illegal drugs. Sa Cabanatuan City, limang katao, kabilang ang dalawang babae, ang nadagdag sa humahabang talaan ng mga itinutumba dahil umano sa pagkakasangkot sa usapin ukol sa droga. Ang limang pinaslang ay kinilalang sina Manuel Ce a Andres @ ""Ogie""  47, residente ng Brgy. Sampaloc; Imelda Valdez Trapalgal, 46, residente ng Brgy. Bakal 3; Alma Panahon Santos, 47, residente ng Brgy. Marcos, pawang sa bayan ng Talavera; Macario Mamangon Ignacio, 45, ng Purok Pag-asa Brgy. Daang Sarile at Jonathan Erna Atacador, 31, ng Purok 1, Brgy. Valle Cruz. Sa Bulacan, dalawa ring pinaghihinalaang drug pusher ang tumimbuwang na kinilalang sina Nicky Villanueva y Santos alias Nicky/Noel, 40-anyos, taga-0325 Sitio Gulod, Brgy. Pinaod at Marvin Gomez, ng Brgy. Malipampang kapwa sa San Ildefonso, Bulacan.",,
