title,category,content,,
Solon kay PDU30: Kahirapan ang patayin mo!,,"Sa halip na puro adik at may banta pang isasama ang mga human rights defenders, kahirapan ang dapat umanong unang patayin ni Pangulong Rod­rigo Duterte sa bansa.,“The government should address poverty which leaves the Filipinos vulnerable to the ills of illegal drugs,” ani CT Teachers partylist Rep. France Castro dahil hanggang hindi umano naibabaon sa hukay ang kahirapan ay maraming mamamayan ang kakapit sa patalim.,Pinaalala ng mambabatas na isa sa mga inaasahan ng sambayanang Filipino kay Duterte noong manalo ito bilang pangulo ng bansa ay magdala ng pagbabago (change) sa buhay ng mga Filipino.,Samantala, lubhang ikinabahala rin ni Rep. Antonio Tinio ang banta ni Duterte.,“What he said was a clear threat to those who raise concerns about the extrajudicial killings occurring in the course of his anti-drug war. What he committed is extremely unbecoming of a President whose influence greatly impacts the lives of millions of Filipinos,” ani Tinio.,Kinalampag din ng Network Against Killings in the Philippines (NAKPh) si Pangulong Duterte sa pagbabanta nito sa mga human rights advocates kung saan pinababawi ng grupo ang binitiwang mga pahayag ng Chief Executive.,“We appeal to President Duterte to revoke this statement so as not to give police officers and the death squads out there the wrong impression that, in the war on drugs, human rights are also targeted. Human rights activists are not the enemy,” giit ng grupo.,Pinagtanggol naman nina Foreign Affairs Sec. Perfecto Yasay at Communications Sec. Martin Andanar ang diumano’y “hindi seryosong salita” ng Pangulo.,“The President knows that he cannot do that. The President as a lawyer knows that it is wrong to do that,” sabi ni Yasay sa panayam sa TV.,“It was just a figure of speech… Kilala naman natin ang Pangulo na ganoon talaga siya magsalita,” depensa naman ni Andanar.",,
Bangkay sa harap ng iskul,,"May tama ng apat na saksak sa leeg, nababalutan ng plastic at packa­ging tape ang ulo at kamay ang bangkay ng isang hindi nakikilalang lalaki na hinihinalang biktima ng salvage na itinapon sa harap ng isang pampublikong paaralan kahapon ng madaling-araw sa Sampaloc, Maynila.,Nabatid kay P/Supt. Aquino Olivar, station commander ng Manila Police District (MPD)-Police Station 4, na dakong alas-2:34 ng mada­ling-araw nang madiskubre ng messenger na si Marco Buensuceso, 35, ang bangkay sa harapan ng Graciano Jaena Lopez Elementary School sa Matimyas St., Sampaloc, Maynila.,Inilarawan naman ni PO1 Joel Endozo, ang biktima na nasa edad 35-40, may taas na 5’5”, katamtaman ang pangangatawan, nakaasul at dilaw na shorts at may tattoo na ‘Bugoy’ sa kaliwang braso.,May apat na tama ng saksak sa leeg ang biktima, na siya umanong sanhi ng kamatayan nito, nakatali ng packaging tape ang mga kamay habang ang ulo nito ay binalutan ng plastic bag at packaging tape.",,
"Sige, magpapapugot ako! — Bato",,"“I’m willing for my head to be cut off.”,Ito ang paninindigan ni Philippine National Police chief Director General Ronald dela Rosa matapos iulat ng isang himpilan ng telebisyon na binawi na ni confessed drug lord Kerwin Espinosa ang kanyang pagsasangkot kay Albuera Police chief Jovie Espenido sa illegal drug trade.,Sa lumabas na ulat, sinasabing wala umanong katotohanan ang paglinis ni Kerwin sa pangalan ni Espenido at sinabi rin ni Atty. Leilani Villarino, abogado ni Kerwin, na wala namang pagbabago sa testimonya ng kanyang kliyente.,Ito’y bilang pagpapasinungaling sa naunang pahayag ni Dela Rosa na nilinis na ni Kerwin ang pangalan ng hepe ng Albuera Police.,“Wala naman akong mapapala kung nagsisinungaling lang ako at masisira lamang ang aking kredibilidad dito,” wika ni Dela Rosa.,Kasabay nito, halos sinermunan pa ng chief PNP ang media dahil tila pilit umano silang pinagbabangga ni Kerwin at gumagawa lamang ng istorya.",,
Libong OFWs aarestuhin sa Qatar,,"Pinangangambahang maraming overseas Filipino workers (OFWs) ang maaaresto ng Qatari government dahil sa pagiging ilegal na pananatili at pagtatrabaho ng mga ito sa nasabing bansa sa kabila na inilabas na amnestiya ng nasabing bansa na nagtapos ngayong Disyembre 1.,Ayon kay Department of Foreign Affairs (DFA) spokesman Charles Jose, base sa ipinadalang impormasyon ng Philippine Embassy ng Qatar, aabot pa lamang sa 240 OFWs ang nakikipag-ugnayan sa mga ito.,“Per our embassy in Doha in their last report, they issued around 240 travel documents to OFWs who wanted to avail of amnesty,” sa text message sa Abante ni Jose, na incoming Philippine Ambassador to Malaysia.,“But more of the estimate, 2,000 undocumented OFWs may have gone directly to Qatar government to avail of amnesty,” dagdag pa nito.,Sinabi pa ng DFA na hindi nagkulang ang mga opisyales ng Philippine embassy sa Qatar sa mga illegal OFWs sa karapatan at pananagutan ng mga ito sakaling tumangging tanggapin ang amnesty na ipinagkaloob ng pamahalaan ng Qatar.",,
NBI off’l sinibak sa shabu lab,,"Iniimbestigahan na ng National Bureau of Investigation-Internal A­ffairs Division (NBI-IAD) at inalis na rin sa puwesto si NBI Region 12 Director Atty. Eric Isidoro matapos masangkot ang kanyang pangalan sa natagpuang shabu laboratory sa Virac, Catanduanes.,Sinabi ni NBI Director Dante Gierran, pinagreport na niya si Isidoro sa kanyang opisina para magpaliwanag.,Ayon pa kay Gierran, nagpadala na rin siya ng mga intelligence agent sa Catanduanes para magsagawa ng imbestigasyon.,Nalaman na ang pro­perty sa Virac, Catanduanes kung saan natagpuan ang shabu laboratory na sinalakay ng mga tauhan ng Philippine National Police (PNP) ay sinasabing pag-aari ni Isidoro na nanungkulan pa bilang hepe ng Anti Illegal Drugs Division ng NBI nuong panahon na si Senador Leila de Lima ay kalihim pa ng DOJ.",,
2 Pinoy fishers ni-rescue ng Chinese Coast Guard,,"Nasa kamay umano ng Chinese Coast Guard (CCG) ang dalawang Filipino na mangingisda na unang napaulat na nawawala matapos na masagip malapit sa P­anatag Shoal.,Ito ang kinumpirma kahapon ni Philippine Coast Guard (PCG) Spokesman Commander Armand Balilo.,Ayon kay Balilo, susunduin nila sina Mori Sierra at Loyd Akot kaya lamang ay posibleng matagalan nang kaunti dahil sa malalakas na alon sa karagatan sakop ng Panatag Shoal.,Nagpapatrolya umano ang CCG nang makita ang dalawang mangingisda kaya sinagip ang mga ito.,Una nang ini-report umano sa PCG ang pagkawala ng dalawang ma­ngingisda nang mabigo silang makabalik sa P­alauig, Zambales matapos ang limang araw na pangingisda sa Bajo de Masinloc.,Nasa maayos naman na kondisyon ang mangi­ngisda.",,
"Walang arbor sa nahuling 1,316 arestadong Intsik",,"Tiniyak ng liderato ng Bureau of Immigration (BI) na walang nangyayaring pang-a-arbor sa kaso laban sa nahuling mahigit sa 1,300 Chinese nationals isang illegal online gambling sa Clark, Pampanga.,Ayon kay BI ­Commissioner Jaime Morente,­ ipinangako nitong walang mahahaluang iregularidad sa deportation proceedings sa mga nasabing dayuhan.,Tugon ito ng opisyal sa mga naglabasang ulat na nagkaroon ng panu­nuhol sa mga tauhan at opisyales ng BI kapalit ng pagpapalaya sa mga Chinese nationals na ­nahuli noong nakalipas na Nobyembre 24 sa loob ng Fontana Leisure Park and Casino Hotel.,Sinasabing ang pagkakahuli sa 1,316 ­Chinese nationals ay pinakamalaking bilang sa kasaysayan ng BI laban sa mga illegal aliens.,“They will undergo deportation proceedings and their cases will be decided on the merits and the evidence to be presented,” sabi pa ni Morente.,Nangako pa si ­Morente na bibilisan ang pagpapalabas ng resolusyon sa kaso ng mga nasabing illegal aliens upang maiwasan ang agam-agam na may nangyayaring iregularidad sa kaso.,Sinabi pa nito na sinumang mapapatuna­yang lumabag sa immigration laws partikular ang mga overstaying at lumabag sa isinasaad na visa ng mga ito ay awtomatikong itatapon pabalik sa China.",,
Fish kill sa Buhi Lake,,"Isinailalim na sa state of calamity ang Lake Buhi sa Camarines Sur dahil sa paglawak ng nahahagip ng fish kill o pangamatay ng mga isda sa lawa.,Kumilos na rin ang Bureau of Fisheries and Aquatic Resources (BFAR) para ayudahan ang mga mangingisda at magsagawa ng precautionary measure kung papaano maapula ang krisis.,Sa datos ng mga lokal na pamahalaan ng Camarines Sur, umabot na sa 1,000 fish cage owners ang apektado ng fish kill.,Ayon sa BFAR, ang fish kill ay resulta ng ilang araw na pag-ulan dahil sa pag-iba ng temperatura ng lawa na hindi kayang i-absorb ng mga isda.,Pinag-aaralan na rin ng BFAR kung mayroong kaso ng chemical contamination sa lawa kaya nangamatay ang mga alagaing isda sa mga fish cages.,Sa pagtaya ng ahensya, aabot na sa kalaha­ting milyong piso ang halaga ng napipinsala ng krisis.",,
"“Ikulong ninyo ako, huwag lang patayin” — De Lima",,"“Ikulong niyo ako, pero huwag naman sana akong patayin para naman meron pa akong kaunting laban”.,Pakiusap ito ni Senador Leila de Lima matapos ang patung-patong na kasong isinampa laban sa kanya na bunga ng kanyang pagkakadawit sa illegal drug trade sa loob ng New Bilibid Prisons (NBP).,Ayon kay De lima, pinaghahandaan na niya ang ‘worst scenario’ na maaring gagawin sa kanya ng administrasyong Duterte at ito ay ang ikulong siya.,“Naisip ko na lahat ‘yung worst scenario na yan, if they bury me, they will bury the truth,” dagdag pa nito.,Paulit-ulit nang itinanggi ng senadora na sangkot siya sa illegal drug trade.,Samantala, nanindigan si House Speaker Pantaleon ‘Bebot’ Alvarez na gagawin nila ang nararapat na hakbang laban kay De Lima bilang parusa sa kanyang pambabastos sa Kamara.,Hands-off naman ang Senado sa show cause order na isinilbi ng Kamara kay De Lima.",,
“Mabuhay ang diwa ng kabayanihan ni Bonifacio”,,"Nanawagan si Pangulong Rodrigo Duterte na palaguin ang kapasidad ng mga Filipino para magkaisa sa pagnanais na makamtan na kapayapaan, kaunlaran at kalayaan ng bansa ngayong ginugunita ang Bonifacio Day.,Binanggit pa ng Pangulo na si Bonifacio ang buong tapang na nanguna sa malawakang pagkilos na kumontra sa colonial rule at nagsulong ng adhikain ng mamamayang Filipino na makamtan ang pagbabago.,Libu-libong obrero, estudyante, maralitang tagalungsod, kababaihan at iba pang sektor ang nagbigay-pugay kahapon sa ika-153 kaarawan ng Dakilang Anakpawis na si Gat Andres Bonifacio.,Maagang nagmartsa ang mga militante patungo sa makasaysayang Don Chino Roces Bridge o Mendiola Bridge sa Lungsod ng Maynila para duon magdaos ng programa.,Alas-otso ng umaga nang magkita-kita sa Welcome Rotonda ang mga miyembro ng labor groups na kinabibilangan ng Partido ng mga Manggagawa (PM), Bukluran ng mga Manggagawang Pilipino (BMP) at Trade Union Congress of the Philippines (TUCP).,Pinangunahan naman ng grupong Kilusang Mayo Uno (KMU), Bagong Alyansang Makabayan (Bayan), Kilusan para sa Pambansang Demokrasya (KPD), Campaign Against the Return of the Marcoses to Malacañang (CARMMA) at iba pang maka-kaliwang grupo, ang pagtitipon sa Mendiola hanggang alas-kuwatro ng hapon.,Nagpang-abot din ng kanya-kanyang programa sa Mendiola ang mga pro-Duterte groups sa pangunguna ng grupong Kilusang Pagbabago at ang anti-Marcos coalition na binubuo ng mga kaliwang grupo.,Pagkatapos ng programa sa Mendiola, tumulak ang nasa 3,000 raliyista sa People Power Monument sa EDSA sa pangunguna ng anti-Marcos coalition.,Sa LNMB nagpalipas ng magdamag ang mahigit 50 grupo ng `Block Marcos’ protesters upang ipakita at ihayag ang kanilang pagtuligsa sa paglibing kay Marcos sa heroes cemetery., Para sa kanila, ang pagkakalibing kay Marcos ay simbolo nang paglimot sa tunay na kasaysakay ng bansa.,Nanawagan naman si Manila Archbishop Luis Antonio Cardinal Tagle na ialay para sa pambansang kapayapaan ang lahat ng misa at novena sa paggunita ng Andres Bonifacio day., Ang panawagan ay ginawa ni Tagle sa lahat ng parokya sa Archdiocese of Manila at sa mamamayang Filipino.,Maging ang ‘angelus ringing of bells’ ganap na alas-sais ng gabi ay ialay din para sa kapayapaan.,Sa pangkalahatan, sinabi nama ng Manila Police District (MPD) na naging mapayapa ang mga kilos protesta.,Maximum tolerance umano ang iniutos ng Palasyo ng Malacañang na ipatupad ng Philippine National Police (PNP) sa mga grupong nagsagawa ng serye ng kilos protesta bilang pagkondena sa paglilibing kay ­dating Pangulong Ferdinand Marcos sa Libingan ng mga ­Bayani (LNMB) na isinabay sa paggunita sa Andres Bonifacio day.",,
KABATAAN LALABAN SA DIKTADOR,,"Ipinatikim ng libu-libong kabataan kay Pangulong Rodrigo Duterte ang lakas ng kanilang pagkakaisa at puwersa kasabay nang pagsigaw na sila ang magiging instrumento ng taumbayan upang maituwid ang maling kasaysayan dahil sa pagturing kay dating Pangulong Ferdinand Marcos na isang bayani.,“Kami ay handang lumaban muli at handang magbuwis ng aming mga pawis at buhay kung kinakailangan. Wala nang puwang sa bansa natin ang isa pang diktador na Pangulo at hindi natin hahayaang maulit muli ang malagim na Martial Law,” giit ni Vence Crisostomo, national chairperson ng Anakbayan.,Malagim na anim na taon ang nakikitang senaryo ng grupong Anakbayan sa ilalim ng liderato ni Pangulong Rodrigo Duterte na binansagang ‘Marcosian slip’ dahil ginagaya umano ng Duterte administration ang estilo ng liderato noon ni dating Pangulong Ferdinand Marcos.,Sumama kahapon ang libu-libong kabataan na miyembro ng Anakbayan sa malaking kilos protesta ng Kilusang Mayo Uno (KMU) sa Mendiola, Manila upang ipagdiwang ang ika-153 kapanganakan ng Bayani ng Uri na si Gat Andres Bonifacio.,Paliwanag ng grupo, ang ‘Marcosian slip’ ay halaw sa salitang ‘Freudian slip’ na ang ibig sabihin ay pahayag na nagpapakita nang ‘unconscious intention’ ng isang tao.,Ayon kay ­Crisostomo, katulad ng maraming statement ni Duterte na tila umano pagpapakita ng Marcosian na intensyon katulad ng pagpatay sa mga human rights defenders, pagsuspinde sa writ of habeas corpus at marami pang iba na tila hindi napag-iisipan ng mabuti ng Pangulo bago ito bigkasin sa publiko.,“By threatening to kill human rights advocates, revive mandatory ROTC, and suspend the writ of habeas corpus, it would seem Duterte sees Marcos as a role model. Like Bonifacio who fought Spanish colonial rule, the youth vows to resist if ever Duterte follows the footsteps of the late dictator,” ani pa ng Anakbayan leader.,Aniya, obligadong magising sa pananahimik ang mga kabataang estudyante at obligadong makilahok sa mga pambansang usapin dahil tila bumabalik na naman ang ‘kamandag’ ng diktadurya sa pamahalaan.,Hindi titigil ang mga vigilantes sa pagpatay sa mga pinaghihinalaang drug addict at pushers hanggang 2022 matapos sabihin ni Pangulong Rodrigo Duterte na tuloy ang kampanya laban sa iligal na droga hanggang matapos ang kanyang termino.,Ganito binabasa ni Magdalo party-list Rep. Gary Alejano ang pahayag ni Duterte sa inagurasyon sa rehabilitation center sa Nueva Ecija at kawalang interes ng mga pulis na hanapin at arestuhin ang mga vigilantes.,“Namamanhid na tayo. Ang mga pulis ang trabaho lang ngayon naghahanap ng adik pero ang mga pumapatay sa mga adik (vigilantes) ay hindi hinahanap,” ayon kay Alejano.,Lalong magpapatuloy aniya ang pag-atake ng mga vigilantes dahil kinukunsinte sila ng mga pulis lalo na’t mula noong Hulyo 2016 ay walang naresolba ang Philippine National Police (PNP) na kahit isang kaso ng Death Under Investigation (DUI) na pawang kagagawan umano ng mga maskaradong tao.,“Magkakaroon tayo ng pulis ngayon na trigger-happy. We don’t want that kind of police,” ani Alejano subalit dahil sa policy statement umano ng Pangulo ay hindi malayong mangyari ito.",,
2 mangingisda nawawala sa Bajo de Masinloc,,"Nagsasagawa ng search and rescue ope­ration ang Philippine Coast Guard (PCG) para mahanap ang dalawang mangingisdang iniulat na nawawala sa bisinidad ng Bajo de Masinloc, kamakalawa.,Ayon kay PCG Spokesman Commander Armand Balilo, pinagla­yag na ang BRP Tubbataha para hanapin ang mga mangingisda na sina Mori Sierra at Loyd Akot.,Sa report na natanggap ng PCG nabigo umano ang dalawang mangi­ngisda na makabalik sa Palauig, Zambales matapos ang limang-araw na pangingisda sa bisinidad ng Bajo de Masinloc.,Bukod sa BRP Tubbataha na i-deploy na rin ang Islander plane at nakipag-koordinasyon na rin ang PCG sa China Coast Guard para tumulong sa paghahanap sa dalawang mangingisda.,Nagpalabas na rin ang PCG ng ‘Notice to Mariner’ sa lahat ng barkong dumadaan sa lugar na tumulong sa paghahanap sa dalawang nawawalang mangingisda.",,
PASAY RAPE: 14-ANYOS PINILAHAN NG 5,,"Nilasing muna bago umano halinhinang ginahasa ng limang kalalakihan ang isang 14-anyos na dalagita sa bahay ng kanyang kaibigan sa Pasay City kamakalawa ng gabi.,Dalawa sa limang suspek ay naaresto na kinilala ni Senior Supt. Laurence Coop, hepe ng Pasay City Police na sina Alan Kevin Muyco, 24-anyos, seaman at naninirahan sa No. 160-A Progreso St. Barangay 20 nang nasabing lungsod at isang menor-de-edad na nakilala lamang sa pangalang Arnold.,Maging ang kasintahan ni Muyco ay naaresto rin ng mga awtoridad na si Rossel Veron, 20, isang salesgirl at naninirahan sa No. 744 M. Pateneo St. Barangay 30 Pasay City na umanoy sinasabing ‘nagbugaw’ sa biktima sa mga suspek.,Batay sa isinumiteng report ni Chief Inspector Rolando Baula, hepe ng Station Investigation and Detective Management Branch ng Pasay City Police dakong alas-10:00 ng gabi nang maganap ang insidente sa bahay ni Muyco sa No. 160-A Progreso St. Barangay 20 nang nasabing lungsod.,Niyaya umano ni Rossel ang biktima na itinago sa pangalang ‘Liza’ sa bahay ng kanyang nobyo sa nasabing lugar.,Pagdating ng biktima at ni Rossel sa bahay ni Muyco ay naabutan nila itong nag-iinuman kasama si Arnold at tatlong pang lalaki.,Nang malasing ay dito na umano halinghinang ginahasa ang biktima. Nagsasagawa na rin ng manhunt operation ang mga awtoridad upang madakip pa ang tatlong suspek.",,
BONG GO BINUKO NI DE LIMA,,"Si Christopher ‘Bong’ Go!.,Ito ang ibinuking ni Senador Leila de Lima na mataas na opisyal na sinasabi ni Philippine National Police (PNP) chief Director General Ronald ‘Bato’ dela Rosa na nag-utos o nakiusap umano sa kanya para i-reinstate si Supt. Marvin Marcos bilang pinuno ng PNP-Criminal Investigation and Detection Group Region 8.,Ito’y matapos na sibakin si Marcos dulot ng pagdawit sa kanya ni suspected Eastern Visayas drug lord Kerwin Espinosa na sangkot sa drug operations sa rehiyon na tumatanggap umano ng payola sa kanya.,Kalaunan ay nasangkot din si Marcos sa pagkamatay ng ama ni Kerwin na si Albuera Mayor Rolando Espinosa.,Ayon kay De Lima, batay sa kanyang sources, si Christopher ‘Bong’ Go, na siyang trusted man ni Pangulong Rodrigo Duterte ang umano’y nag-utos kay Bato para i-reinstate si Marcos.,“I have an idea who he is, I have my own sources, tao ni Duterte, I’m just quoting a source, Bong Go” pagbubunyag ni De Lima.,Ayon pa sa Senadora, sa kanyang pagkakaalam maraming PNP officials ang hindi nagustuhan ang ginawang pag-re-instate kay Marcos.,Una nang kinumpirma ni Dela Rosa na isang mataas na opisyal ang nag-utos sa kanya na ibalik si Marcos sa CIDG region 8 matapos na sibakin dulot ng pagkakasangkot sa drug operations.,Hindi pinangalanan ni De la Rosa ang naturang mataas na opisyal.,Mabilis na itinanggi ni Special Assistant to the President Christopher ‘Bong’ Go ang alegasyon ni Senadora Leila de Lima na siya ang nagpa-reinstate kay Supt., Marcos sa Region 8.,Iginiit ni Go na walang katotohanan na nakipag-ugnayan siya kay PNP Chief Director General Ronald dela Rosa para ihirit na huwag sibakin at huwag ilipat ng puwesto si Marcos.,“The allegations are pure hearsay and unsubs­tantiated,” pagdidiin ni Go.,Dinagdag pa ni Go na hindi umano nito personal na kakilala si Marcos.,“I cannot recall having met former CIDG Region 8 Head supt. Marcos… I did not ask General ‘Bato’ to reinstate him. I also do not interfere with the affairs and functions of the PNP,” paliwanag ni Go.,Matatandaan na si Marcos ay naging kontrobersyal nang nadawit sa pagkamatay ni Albuera Mayor Rolando Espinosa Sr., kung saan pinangunahan nito ang paghahain ng search warrant laban sa alkalde habang nakakulong sa Baybay sub-provincial jail.,Natodas si Mayor Espinosa matapos diumano itong manlaban sa grupo ng CIDG na naghain ng search warrant.",,
"Kyusi, mapapasigaw ng tubigggg!!!",,"Siguradong mayayamot ang mga taga-Quezon City dahil mawawalan ng supply ng tubig ang 300,000 consumer ng Maynilad sa loob ng halos dalawang araw.,Sa abiso ng Maynilad, 15 barangay ng QC ang maaapektuhan ng water interruption na tatagal mula alas-otso ng gabi ng Disyembre 5, araw ng Lunes hanggang sa alas-kuwatro ng hapon ng Disyembre 7, araw ng Miyerkules.,Kabilang sa mga barangay na mawawalan ng tubig ang sumusunod:,Apolonio Samson, Baesa, Bahay Toro, Bungad, Damayan, Del Monte, Katipunan, Mariblo, Paltok, Paraiso, San Antonio, Sangandaan, Talipapa, Tandang Sora at Veterans Village.,Ayon sa Maynilad, kailangan nilang palitan ang depektibong balbula sa kanilang 4-foot-diameter primary line sa Tandang Sora Avenue upang matiyak na hindi magkakaproblema sa kanilang distribution system.,Kailangang kumpunihin ang nasabing tubo matapos makumpirmang depektibo ang balbula nito.,Pero paglilinaw ng Maynilad, hindi tatagal ng lagpas sa dalawang araw ang pagkumpuni sa water line at magpapadala rin ng water tankers ang kumpanya para suplayan ng tubig ang mga apektadong residente.",,
Babala sa OFWs: Bogus na negosyo,,"Nagbabala si Labor and Employment Secretary Silvestre H. Bello III sa publiko laban sa mga tiwali at abusadong indibidwal na gumagamit ng social media para mag-solicit ng pera mula sa mga overseas Filipino workers (OFWs).,“I am advising the public, especially our OFWs, to be vigilant so as not to be victimized by these individuals,” sabi ni Bello.,Sinabi ng kalihim na ilang personalidad ang gumagamit ng pangalan nito sa pekeng Facebook account na kumukumbinsi sa mga bibiktimahin ng mga ito partikular ang mga OFWs para magnegosyo.,“I urge you not to give any information, especially financial in nature, to unidentified persons,” aniya.,Payo ni Bello sa publiko na makipagtransaksyon lamang sa mga lehitimong negosyante upang hindi mabiktima ng nasabing sindikato.",,
"Abogado kuno, kalaboso",,"Isang kontrobersyal na abogado ang naaresto sa wakas ng pulisya matapos na magtungo at dumalo sa hearing sa regional trial court at itimbre mismo ng judge na peke umano ito, sa Caloocan kahapon ng umaga.,Kinilala ni PC/Insp. Illustre Mendoza na siyang hepe ng Station Investigation Division (SID) ang suspek na si Joaquin V. Misa Jr., 56, ng Quezon City na umano’y tumatayong abogado ng isang suspek na nahaharap sa kaso ng rape sa nasabi ring lungsod.,Nag-ugat ang pagkakadakip kay Misa matapos kasuhan ng isang lehitimong abogado na si Atty. Roderick Manzano sa pagkakalat umano nito ng malisyosong impormasyon laban sa kanya.,Dahil dito, nagsampa ng disbarment case si Manzano sa Supreme Court laban kay Misa ngunit sa naging aksyon ng SC ay sinabing wala umanong “Joaquin V. Misa Jr.” sa mga ­listahan ng mga lehitimong ­abogado.,Nang magsagawa ng imbestigasyon ay dito natumbok na ang gamit na license number ni Misa ay license number ng isang abogado sa Mindoro na si Atty. Theresita Abaca. Nagpapanggap lamang pala ito at nang dumalo nga sa hearing ng kanyang hinahawakang kaso ay doon na siya pinadakip ng mismong judge.,Sa ngayon ay kasalukuyan nang nasa kustodiya na ng Caloocan City detention cell ang suspek.",,
Paghuhukay sa Aklan River tinutulan,,"Isang Chinese vessel na nakadaong sa bayba­ying dagat sa bahagi ng Barangay Bakhaw Norte sa Kalibo, Aklan, ang inalis na dahil sa pagsisimula ng dredging project sa Aklan River.,Ang nasabing barko ng MV Zhong Hai 18, ay inalis simula pa noong November 22 dahil sa sisimulang paghuhukay sa nasabing ilog.,Ayon kay Engr. Roger Esto ng Provincial Planning and Development Office (PPDO), ang nasabing barko ang siyang gagamitin sa paghuhukay sa nasabing ilog na kinontrata ng STL Panay Resources Co. Ltd.,Ang nasabing kumpan­ya ang nag-alok ng paghuhukay sa ilog kapalit ng pagbili ng materyales para maialis ito.,Dahil sa nasabing paghuhukay, maraming residente ng Kalibo ang nagpahayag ng takot sa nasabing dredging pro­ject, sa kadahilanang naranasan na nila ang pagguho ng riverbanks.,Dahil marami na ang hindi umaayon, humaha­nap ng paraan si Kalibo Mayor William Lachica para hindi maituloy ang nasabing proyekto.,Samantala, may teor­ya naman si Provincial Administrator Atty. Selwyn Ibarreta na posibleng ilang taon na ang nakalipas nang binigyan ng Kalibo government ng endorsement para sa nasabing paghuhukay na ngayon ay pilit nang isasakatuparan.,Ang paghuhukay ng Aklan River ay nag-ugat mula sa flashflood bunsod ng pananalasa ng bagyong Frank.",,
9 rider na walang helmet dinampot,,"Sanhi ng mahigpit na pagpapatupad ng hindi pagsuot ng helmet o pag­labag sa RA 4136 at RA 10054 o anti-helmet law, siyam na mga rider ang pawang naaresto sa inilatag na checkpoint sa Quezon City kamakalawa ng gabi.,Ayon kay Quezon City Police District (QCPD) Director P/Senior Supt. Guillermo Eleazar, nakilala ang mga naarestong sina Jester Allan Macabagdal y Fernandez, 33; Mark Dominic Baetong y Rosario, 27; Nelson Jay Pascua y Ramos, 33; Maximo Brazas y Locano, 27; Karl Leo Beltran y Dayego, 2; Anthony Salud y Calimpo, 19; Michael Vinluan y Calimpo, 19; Michael Vinluan y Bravo, 30; Frede­rick Ramirez y Limpin, 24; at Rommel Perez y Aguncillo, 46, pawang mga residente sa iba’t ibang barangay sa lungsod.,Sa imbestigasyon, dakong­ alas-10:20 ng gabi nagsagawa ang pamunuan ng QCPD Police Station 3 ng checkpoint sa kahabaan ng Road 20 Avenue, Short Horn St., Brgy. Bahay Toro, Quezon City.,Ang pagpapaigting sa checkpoint ay sanhi na rin ng serye ng mga robbery holdup at ibang kriminalidad na kagagawan ng mga naka-motorsiklo na nangyayari sa nasabing lugar.,Bukod dito ay wala rin umanong maipakitang mga dokumento ang mga naares­tong mga suspek bilang patunay na lehitimong pag-aari nila ang dala nilang motorsiklo.",,
"Hindi natanggap sa trabaho, nagbigti",,"Nagpakamatay sa pamamagitan ng pagbibigti sa puno ang isang lalaki matapos na damdamin ang hindi pagkakatanggap sa kanya sa inaplayang trabaho kahapon sa bayan ng Casiguran, Sorsogon.,Patay na ng matagpuang nakabigti sa puno ng langka gamit ang isang lubid ang biktimang nakilalang si Rey Gutlay, 25, residente ng Barangay Daganas, ­Bulang, Sorsogon.,Ayon kay Sr. Insp. Reymar Hermida, Officer­ in Charge (OIC) ng Casiguaran PNP, pasado alas-otso ng umaga nang makita ang biktima na nakabigti sa isang puno ng langka.,Ayon sa report, nagtalo ang biktima at asawa nitong si Angelica Gutlay, 23, ng nakaraang araw matapos na sisihin umano ng una ang asawa dahil sa hindi nito pagkakatanggap sa kanya sa trabahong inaplayan.",,
HUWAG N’YO AKONG PILITIN! — PDU30,,"Nagbabala kahapon si Pangulong Rodrigo Duterte sa Maute group na tigilan na ang paghahasik ng gulo at huwag siyang pilitin na pumasok sa pakikidigma laban sa naturang grupo.,Sa panayam ng mga mamamahayag kay Duterte sa kanyang pagbisita sa ilang mga sugatan sa Presidential Camp Evangelista Station Hospital sa Cagayan De Oro City, sinabi ng chief executive na hindi umano nito gusto na tuluyang humantong sa giyera ang operasyon ng tropa ng gobyerno laban sa Maute group.,“I told them they had to stop. Sana huwag na lang tayong umabot ng giyera. So, I am doing everything to prevent a war,” paghahayag ni Pa­ngulong Duterte sa pana­yam ng media kahapon ng hapon.,“Sinabi ko, wala, wala, hindi ko naman sila tinatakot. Sabi ko lang na ayaw ko, ayaw kong makipag-giyera. But do not force my hand into it,” tugon naman ng Pa­ngulo nang tanungin kung ano ang mensahe nito sa Maute group.,Hindi naman napigil ng atake ang pagdating ni Duterte, at ito ay nakipag-pulong sa mga opisyal ng militar ukol sa kasalukuyang operasyon kontra jihadist group ni Abdullah Maute na lumusob sa bayan ng Butig.,Iginiit naman ng mga military propagandists na umabot na sa 61 ang mga napapatay na jihadist at 12 iba ang sugatan sa labanan at kinumpirmang 35 sundalo ang sugatan rin.,Naunang sinabi ni Duterte na gusto nitong makipag-usap ng kapaya­paan sa Maute group at Abu Sayyaf rebels upang matigil na ang ransom kidnappings, terorismo at sagupaan sa magulong rehiyon.,Positibong inihayag kahapon ng Armed Forces of the Philippines (AFP) na umaabot na sa 60 porsyento ang nababawi ng militar sa tinatayang nasa 10 ektaryang lawak na kinubkob ng Maute Group sa Butig, Lanao del Sur.",,
