title,category,content,,
PERLAS PILIPINAS KONTRA PINOY-MENTORED VIETNAM,S,"Haharapin ng Perlas Pilipinas si Filipino coach Jojo Castillo at tinitimunan nitong Vietnam squad mamayang 6:00 p.m. sa pagpapatuloy ng SEABA Women’s Championship sa Bukit Serindit Indoor Stadium sa Malacca, ­Malaysia.,Sa pangalawang laro sa torneo kahapon, walang awang dinemolis ng Filipinas ang Laos 179-32. Una nilang sinagasaan ang Singapore 69-43 noong Martes.,Dating star player ng University of Manila si Castillo, giniyahan ang Hawks sa ilang kampeonato nang simulan ang kanyang coaching career.,Ang Filipino coach din ang nasa likod ng matikas nang laro ng Ho Chi Minch Under – 19 team na bumisita sa Manila at tinalo ang Chiang Kai Shek College sa isang tuneup game kamakailan.,Kaya lang, aminado si Castillo na marami pang kakaining bigas ang hawak niyang squad ngayon, marami pang exposure ang kailangan bago maging competitive.,“Ang gusto lang mag-improve ‘yung team from last year’s SEA Games kasi walang ipinanalong laro ito,” anang coach.,Siniguro naman ni Blackwater Women-backed Perlas Pilipinas coach Patrick Aquino na hindi nila pagbibigyan ang Vietnamese.,Kailangan ng Filipinas ng maraming panalo bago sumagupa sa mga astigin na teams.,“We need to win and improve every game. We want to be in our tip-top condition once we play teams like Malaysia, Indonesia­ and Thailand,” giit ni Aquino.",,
NO. 4 ANG BOLTS,S,"Nabangunan pa ng Meralco ang third quarter 16-point deficit para mu­ling makuryente ang Mahindra 104-99, at umupo sa fourth spot na twice-to-beat sa quarterfinals sa una sa dalawang playoff games kagabi ng PBA Governors Cup sa Smart Araneta Coliseum.,Inakala ng nakararaming magba-brownout sa bakuran ng Meralco nang isalpak ni Mark Yee ang jumper na nagbigay sa Enforcer ng 57-41 biggest lead sa game, 10:29 sa third.,Pero sa mga maangas at astig na nilaro nina Allen Durham, Jared Dil­linger, Baser Amer, at Chris Newsome, napag­liwanag pa ang buhay ng Meralco para makadikit sa rolyo ng nabanggit na yugto, 69-71. Split free throw ni Newsome ang kumpleto sa nakangingi­long 28-14 blitz.,Pinagpatuloy ng apat ang kayod-marinong trabaho sa final frame hanggang mahablot ng Meralco ang manibela sa 2-pointer ni Newsome 87-86, may 5:17 sa game clock at mula roon ay hindi na lumi­ngon. Na­kabentahe pa ang Bolts ng pito sa 3-pointer ni Dillinger 101-94 sa final minute.,“I thought it was a story of two halves. First half we’re a step slow, we came out flat, we didn’t have energy. Next half we came out with much more energy,” usal ni Bolts coach Norman Black na sinalya ang ka­laban sa playoffs sa No. 5 sa kabiguan sa pang-apat na dikit na masakote ang insentibo.,Sa Sabado ay muling magkikita ang dalawa sa umpisa ng serye sa quarters sa Ynares Center sa Antipolo.,“We expect another tough game from them, we expect nothing less,” hirit ni Black, na tinablahan si Baby Dalupan na winningest coach sa liga sa 601 total, binuntutan sina Yeng Guiao ng Rain or Shine at Tim Cone ng Ginebra.,Tumapos si Durham ng 34 points, may 22 si Dillinger, 16 si Amer at 12 si Newsome.,Humaba pa ang ba­ngungot ng Mahindra sa apat at may twice-to-win disadvantage laban sa Bolts sa quarters.,Nawalan ng saysay ang double-double job na 22 points at 13 rebounds ni James White sa Mahindra, gayundin ang double digits ng limang locals sa pangunguna ng 20 ni Aldrech Ramos.",,
AMBUSHED!,S,"Hinamig ng University of the Philippines ang unang panalo sa Season LXXIX ng UAAP season men’s basketball tournament matapos patahimikin ang University of the East 75-71 kahapon sa Mall of Asia Arena.,Nagsabwatan sa opensa sina Jett Manuel at Paul Desiderio na pumitik ng tig-17 points at pininturahan ng Fighting Maroons ang unang panalo sa apat na subok.,Naiwan ang Red Warriors sa ilalim ng team standings bitbit ang 0-4 card.,Bumanat si Manuel ng dalawang clutch free throws at hinablot ng UP ang 73-69 lead 26.9 na lang sa fourth quarter.,May 10 laro pa ang Maroons at nais ni head coach Bo Perasol na magtuloy ang kanilang panalo.,“I hope we could capitalize on this. There are 10 more games.” ani Perasol.,Hinawakan ng Red Warriors ang unang tatlong quarters ng laro na nagkaroon din ng ilang deadlocks at lead changes.,Pero kumayod si Manuel sa kinanang clutch baskets para itakas ang panalo ng UP.,Ilang tsansa ang pinakawalan ng Red Warriors kasama ang mintis na panablang tres ni Bonbon Batiller.,“Mahirap pag 0-4, mabuti at nakuha namin itong panalo,” dagdag ni Perasol.,Kumana sina Mark Olayon at Batiller ng 15 at 14 markers para sa UE.",,
ALAB: Kontrata at droga,S,"Una ay kontrata sa pagitan ng Philippine Sports Commission (PSC) at mga coaches at atleta.,Ito’y para siguraduhin ang tunay at walang hawsiyaw na treyning ng mga atleta.,Idagdag diyan ang dibdibang pagmanman ng coaches sa ensayo ng mga atletang nasa ilalim nila.,Pati kutsabahan ng coach at atleta ay tuluyan nang mabubura.,Sinumang lumabag sa mga alituntunin ay awtomatikong basehan na itigil ang pagbibigay ng alawans—sa coaches man o atleta.,Kung mapatunayang seryoso ang nalabag na reg­lamento, puwedeng maging basehan ito para tanggalin sa national training pool ang coach o atleta.,Sumunod ay ang pagpapatulad ng drug test sa parehong coach at atleta.,Okey din iyan.,Dapat nga ay noon pa ipinatupad iyan.,Kamakailan, may isang sepak takraw athlete na nagpositibo sa droga. Agad tinanggal ang atleta, na miyembro pa ng Philippine Navy.,Kontrata at droga.  Iyan ngayon ang tututukan ni Butch Ramirez, ang nanumbalik na PSC chairman.,Kung bakit hindi agad ipinatupad ang dalawang panuntunan na iyan ng mga nakaraang administrasyon ay isang palaisipan.,Pakiramdam ko’y bibigyang-diin ni Ramirez ang marubdob na pagpapatupad ng isyung kontrata  at droga.,Panahon na para magkaroon ng saysay ang liderato sa PSC para sa kapakanan ng Philippine sports.,Sabi nga natin:  Huli man daw at magaling, naihahabol din.",,
"UAAP 79 badminton: NU, UP ayaw paawat",S,"Wala pa ring makapigil sa defending champion National U at UP sa UAAP Season 79 men’s badminton tournament.,Nilista ng Bulldogs at Fighting Maroons ang pa­ngatlong sunod na panalo para manatili sa unahan.,Sa Rizal Memorial Badminton Hall kahapon, hindi pinaporma ng NU ang De La Salle 4-1 sa rematch ng Finals ng nakaraang season. Gayunding dominasyon ang ginawa ng UP sa University of Santo Tomas, 4-1.,Sinagpang ng Bulldogs ang pang-21 sunod na panalo sapul pa noong 2014.,Binokya naman ng Ateneo ang University of the East 5-0 para dagitin ang solo third place sa 2-1 win-loss card.,Sa isa pang tie, ginawang tuntungan ng Far Eastern University ang 4-1 victory laban sa Adamson para sumampa sa win-column.,Inakbayan ng Tamaraws ang Green Archers, Growling Tigers at Red Warriors sa 1-2, wala pang naipapanalo ang Soaring Falcons sa tatlong salang.",,
NSA elections tututukan ng PSC,S,"Gaya ng Philippine Olympic Committee, magsasadya at magmamasid na rin ang Philippine Sports Commission sa eleksiyon ng 54 national sports associations (NSAs) para ma-monitor kung lehitimo o hindi.,Binanggit ni PSC chairman William Ramirez ito kahapon matapos ang PSC-NSAs Intersection Meeting sa Century Hotel kamakalawa nang magkaroon ng mainitang pagtatalo ang ilang NSAs na may kanya-kanyang grupo.,“We have visitorial and monitoring authority to all the NSAs so we might as well observe the proceedings and see what ever happens in their election,” bulalas ni Ramirez.,Ilang NSAs ang walang lehitimong eleksiyon sa nakalipas na panahon, gaya ng Philippine Amateur Sepak Takraw Association na ang panguluhan ay pinamana ni Mario Tanchanco sa anak na si Karen Tanchanco-Caballero.,Tinukoy din ni Ramirez ang ilang NSAs na ilang beses nagpalit ng pangalan gaya ng National Archery Association of the Philippines na naging Philippine Archers National Network Alliance (PANNA) at sa kasalukuyan ay World Archery Philippines na.,Napakaraming beses na ring nagpalit-tawag ang Philippine Amateur Swimming Association (PASA) na sa ngayon ay Philippine Swimming, Inc. na, at presidente pa rin ang kontrobersyal na si Mark Joseph.,“We want to see their election procedure. We just want to observe, hindi naman kami puwedeng makialam how they conduct and elect their officers,” paliwanag ni Ramirez.",,
Birthday pasabog ng Eyeball,S,"Nagdiwang kami ng kaara­wan a few days ago at ibinibigay namin ang espasyong ito para magpa­salamat sa ilang nagbigay sa amin ng oras para makisaya sa akin sa naturang pa-dinner.,Marami pang iba na dumating pero hindi naman kakasya sa espasyo namin. Kaya narito lang ang ilan sa mga dumating na kaibigan namin,Maraming slamat po….,    ",,
Beda malinis pa,S,"Sinakmal ng San Beda-A ang Letran-A, 83-66 para ilista ang malinis na limang panalo sa 14th Fr. Martin Division 2 Cup basketball tournament sa San Beda gym.,Umiskor si Eugene Toba ng 32 points at nanatili sa tuktok ng team standings ang Red Lions sa Group B.,Tangan naman ng Far Eastern University Tamaraws ang second spot sa 4-1 karta matapos suwagin ang Perpetual Help-Molino 86-74.,Nagtulong sa opensa sina Rendell Senining, Hubert Cani at Arvin Tolentino para sa FEU na nanuwag ng 8-0 run para hawakan ang 64-52 bentahe sa third period.,Sa iba pang laro, bumanat si Rich Guinitaran ng 27 points para itulak ang Centro Escolar University-A sa 96-57 panalo laban sa Perpetual Help-Molino.",,
EYE-BALL: Best 4 sa NCAA,S,"Sa Arellano gym nagpa-practice ang ating RP national volleyball team na punangungunahan ni Mika Reyes.Tulong daw ‘yan ng Arellano para sa ating national team.,Bongga ang Arellano­ U!,***,Arellano, San Beda, Mapua at Perpetual Help.,The Best 4 sa NCAA.,Tiyak na umaatikabong labanan yan sa Final 4 na gaganapin sa MOA Arena.,***,Sa junior division naman — San Beda, Arellano, CSB Greenhills at Mapua.,Siguradong patayan din ‘yan dahil lahat gustong matapos na ang 7-peat ng san Beda.,***,Karatating lang ni Kiefer Ravena galing sa US pero naka-connecting flight agad siya sa Singapore.,Kaya halos wala rin siyang oras dito sa ­Manila kasi parang stopover lang ang nangyari.,Grabe ang passion ni Kiefer sa kanyang paglalaro.,Maglalaro si Kiefer para sa Mighty sports team sa Singapore.,***,Isang kapatid ng isang sikat na PBA player ang mukhang nililigawan ng isang NCAA college team para sa kampanya nito next year.,Tanggapin na kaya niya ang offer?",,
NBA players na kumita ng limpak sa endorsement,S,"Kalimitan ang mga top pro athletes ay kumikita ng limpak mula sa kani-kanilang sports arena.,Pero, hindi ganito ang senaryo sa National Basketball Association (NBA) players, na kumikita ng milyon hindi lang sa kani-kanilang kontrata sa koponan.,Dahil base sa inilabas ng Forbes, may top 5 NBA players na kumita rin ng mil­yon buhat sa kanilang endorsement.,Nasa ikalimang puwesto si Derrick Rose, na mula sa Chicago Bulls at mapapanood na sa koponan ng New York simula sa magsisimulang NBA Season, na kumita ng $14 million mula sa Adidas, Powerade at Giordano.,Pang-apat si James Harden ng Houston Rockets,na may kinitang ekstrang $17 million mula naman sa Adidas, BBVA, Beats By Dre, Foot Locker, KT Tape at NBA 2K.,Nasa top 3 si Kobe Bryant, na nagbulsa ng $25 million, galing sa endorsement niya ng Nike, Hublot, Alibaba at Panini.,Si Bryant ay nagretiro na noong Abril matapos ang 20 NBA seasons.,Nasa pangalawang puwesto si Kevin Durant na mula sa Oklahoma City Thunders at ngayo’y lalaro sa Golden State Warriors, kumita ng $36 million ang player mula sa Nike, Beats By Dre, BBVA, American Family Insurance, Panini at Sonic.,At nasa unahan ng listahan si LeBron James ng NBA champion Cleveland Cavaliers, ay kumita ng $48 million, mula sa Samsung Electronics, Tencent, Coca-Cola, Kia Motors at Beats By Dre.",,
PERLAS PILIPINAS MASUSUBOK VS INDONS,S,"Makaraan ang mga pagpulbos sa Singapore 69-43 at Laos 147-43 nung Martes at Miyerkules, ang malamang na madali ring­ pagdemolis kagabi sa Vietnam, nakaamba na ang matinik na daan­ para sa Perlas Pilipinas simula ngayon sa 9th SEABA Women’s Championship 2016 sa Bukit Serindit Indoor Stadium sa Malacca, Malaysia.,Nasa landas sa alas-otso ng gabi ng mga Pilipina ang Indonesia sa Day 3 eliminations ng se­ven-nation, 7-day cagefest na aabutin hanggang Set­yembre 26.,Tinalo ang mga Pinay ng Indonesians ­sa 2015 Singapore Southeast Asian Games kung saan pu­mang-apat lang ang bansa. Dapat bantayan ng ‘Pinas si 6-foot-5 Gabriel Sofia na naging tinik sa lalamunan ng bansa roon.,Dadalhin ng Pinay quintet ang mga momentum na mula sa Singaporeans at Laotians, at maa­ring sa Vietnamese rin laban sa Indons. Isang Pinoy sa katauhan ni Jojo Castillo ang coach ng Vietnam.,Ayon kahapon k­ay Perlas coach Patrick Aquino, malaking bagay para sa team ang dalawang kumbinsidong pa-nalo sakaling magkaroon ng triple-tie para sa lead na pagpapasyahan nang uupo sa trono.,“We have to be wary of the quotient, b­ut more than anything else, it’s a way to preserve our starting unit for the bigger games to come and allow the other players to build their confidence, especially the­ newcomers,” aniya.",,
Stags wagi sa final game,S,"Masayang lilisanin ng San Sebastian College Stags ang 92nd NCAA seniors men’s basketball tournament, ito’y matapos manalo laban sa Jose Rizal University Heavy Bombers, 85-58 kahapon sa The Arena, San Juan City.,Nangupete sa first round ng eliminations matapos manalo ng isa sa siyam na laro, pero nagpakitang-gilas sa se­cond round at nakapagtala ng 7-2 card para tapusin ang kanilang kampanya sa 8-10 panalo-talo karta.,“Bago kasi ‘yung team kaya medyo nangangapa sa una, sa second round ayaw na nilang matalo,” pahayag ni San Sebastian coach Egay­­ Macaraya.,­Parehong laglag sa Final Four ang SBC at Jose Rizal.,Hinawakan ng Stags ang 21-11 bentahe, umalagwa pa ito sa second period matapos itarak ang 13-point lead sa halftime, 42-29.,Nagtala si Allyn Bulunadi 14 points at seven rebounds habang tig 13 puntos ang inambag nina Ryan Costelo at Michael Calisaan para sa Stags na hinablot ang pangatlong sunod na panalo.,Si Paolo Pontejos ang bumanat para sa opensa ng JRU na may 14 points habang nalimitahan si Teytey Teodoro sa walong puntos.,May barahang 9-9 ang Heavy Bombers.,Pangatlong sunod na taon ng hindi sumasampa sa semi­finals ang San Sebastian habang una ng JRU simula noong season 89., – Bulanadi 14, Calisaan 13, Costelo 13, Capobres 12, Fabian 7, Mercado 6, Gayosa 5, David 4, Serajosef 4, Ilagan 3, Baetiong 2, Valdez 1, Calma 1, Quipse 0., – Pontejos 14, Poutouochi 10, Cruz 9, Teodoro 8, Lasquety 6, Dela Paz 5, Grospe 4, Caballero 1, Dela Virgen 1, Astilla 0, Dada 0, Mendoza 0, Safaveria 0., Quarterscores: 21-17, 42-29, 63-45, 85-58.",,
‘DI PAHIHIRITIN,S,"Pipilitin ng third seed Ginebra at second seed San Miguel na tapusin sa isang boldyakan lang at hindi na pahiritin pa ang mga karibal upang pumalaot agad sa Final Four sa pagsiklab ngayon ng PBA Governors’ Cup quarterfinals sa Smart Araneta Coliseum.,Tatanggapin ng crowd favorite ang challenge sa seven nightcap game ng sixth seed Alaska, samantalang nasa landas ng defending champion ang NLEX sa 4:15 p.m. appetizer.,Kinandado ng Ginebra at San Miguel Beer ang 11-game eliminations sa identical 8-3 win-loss records, pero lumagak sa No. 3 ang una dahil sa inferior quotient kaya may twice-to-beat bonus sa playoffs ang sister teams. Lumagay ang Alaska sa No. 6 sa 6-5 gaya ng Mahindra pero talo rin sa quotient samantalang No. 7 ang NLEX  sa 5-6 gaya ng Phoenix at Rain or Shine at wagi sa quotient.,Taob ang Ginebra sa Alaska sa elims match nung Hulyo 24 109-100. Ungos ang San Miguel sa NLEX nung Hulyo 22, 94-93.,Pero may solusyon na ang Ginebra para maresbakan ang Aces maski wala ang injured na si Greg Slaughter.,“We just have to make sure  we don’t allow them disrupt too much what we like to do,” deklara ni Tim Cone na ang kampo’y bubuelo rin sa 102-92 defeat sa TNT para sa top seeding nung Linggo sa kalaban na dinuduyan sa four-game winning streak at latest victim ang NLEX 100-85.,“No doubt, we have the toughest road to the semis, but we like challenge in front of us,” hirit ng Gin Kings coach. “Of all teams in the lower four, Alaska is the last team we would choose to play. After a tough start, they have righted themselves nicely and are playing their dynamic game again.”,Gaya ni Cone, aminado rin si Boyet Fernandez sa kalagayan kontra Beermen na nasa back-to-back wins habang sila’y galing nga sa hu­ling semplang.,“We are in a tough situation coz we are facing SMB in a quarterfinal match up with a twice to win disadvantage but as always, we are prepa­ring really hard for SMB,” salaysay naman ng Road Warriors coach.,“We just have to limit (June Mar) Fajardo, (Eli­jah) Millsap, (Arwind) Santos, (Alex) Cabagnot and (Marcio) Lassi­ter on their points by playing solid individual and team defense if we want to upset SMB,” dagdag pa niya.",,
Blazers tumikim din ng panalo,S,"Nakaisa rin ang College of Saint Benilde Blazers sa pagtatapos ng kanilang kampanya sa 92nd NCAA senior men’s basketball tournament sa The Arena sa San Juan City kahapon.,Hinabol ng Blazers ang 13-point fourth quarter deficit upang hablutin ang kauna-unahang panalo ngayong season matapos kaldagin ang L­yceum of the Philippines Pirates, 65-61.,“This is an emotio­nal win not just for me but also the players and the team,” ani St. Benilde coach Gabby Velasco. “We’ve been waiting for this day to come, but at least, we’re able to salvage one.”,Kumana si Shaq A­lanes ng back-to-back treys para sa 55-42 abante ng Pirates may 7:38 minuto pa sa fourth period, pero hinabol ito ng Taft-based squad Saint Benilde upang maiwasan ang 0-18 record.,May kartang 1-17 ang CSB habang 6-12 ang tinapos ng Pirates.,Sa battle for the third seed, nakuha ng Mapua Cardinals ang No. 3 matapos payukuin ang Perpe­tual Help Altas, 67-63, sa pangalawang laro.,Nilista ng Cardinals ang 12-6 mark habang laglag sa fourth ang Altas pasan ang 11-7.",, Mapua 3rd seed
‘AWAY’ SA FOURTH SPOT,S,"Pagpapasyahan ng Meralco at Mahindra ang fourth spot na may twice to beat sa quarterfinals, samantalang tulakan sa hukay para sa last quarters ticket ang Rain or Shine at Phoenix sa double playoffs ngayon ng PBA Governors’ Cup sa Smart Araneta Coliseum.,Alas-4:15 ng hapon ang ‘away’ ng Meralco at Mahindra na parehong may 6-5 win-loss matapos ang elimination round,  aktwal na kahanay ang Alaska pero umupo na sa No. 6 ang huli dahil sa mababang quotient.,“We are expecting a tough match up with Mahindra. They have played well this conference and they are well coached,” wika ni Bolts coach Norman Black, na paborito sa girian dahil sa pagbundol sa Mahindra nung Set­yembre 11, 86-83, para sa third straight defeats nito.,“Our biggest concern is (James) White who has been a force on both ends of the court this confe­rence. Defending the pene­trations of (LA) Revilla while also challenging the outside shooting of KG (Canaleta) and (Aldrech) Ramos will also be key,” hirit pa niya.,Pero may napulot ng aral ang Mahindra sa nakalipas na tatlong dikit na talo para mapagtagumpayan ang isang ito at mapabuti ang tsansa pa-semifinals.,“Our last three losses provided valuable lessons for our very first playoff appearance. We learned we have to maintain our level of consis­tency with our transition games as well as making sure we maximize each possession and staying mentally tough especially in the endgame,” salaysay ni Enforcer lead assistant coach Chris Gavina. “I feel we have prepared harder and smarter than we have all conference and looking forward to tomorrow.”,Ala-siete ng gabi ang patayan ng RoS at Phoenix na may parehas na 5-6 records kaya natokang paglabu-labuhan ang last berth sa next round.,“Phoenix is a complete team with aguably the most prolific import. It’s capable of beating any team in this league. But we are determined to salvage at least a quarterfinals appearance for the last of the conference this season,” usal ni Elasto Painters coach Yeng Guiao, na buhat sa 108-97 panalo sa Star nung Biyernes.,“I don’t think we are ready to take a vacation this early. We are just getting our rhythm lately so the longer we stay alive the better we will play,” dagdag ni Guiao na patok din laban sa Fuel Masters na buhat sa 87-96 loss vs Ginebra.",,
Alvarez umiskor ng KO,S,"ARLINGTON, Texas — Dinemolis ni Canelo­ Alvarez ng Mexico si Liam Smith ng Britain sa ninth round knockout upang maiuwi ang World Boxing Organization light middleweight championship sa harap ng record crowd na 51,240 sa AT&T Stadium nu’ng Sabado.,Pinahalik sa lona ni Alvarez si Smith sa mala-kidlat na kaliwang upak sa katawan  at manatili sa kontensyon sa inaabangang pakikipag-umbagan kay undefeated, unified middleweight champion Gennady Golovkin ng Kazakhstan sa Setyembre 2017.,Ang malaking bilang ng mga manonood para sa 26-year-old na si Alvarez (48-1-1) na kasabay ng Mexico’s Independence weekend ang nagpanatili rin sa tahanan ng Dallas Cowboys para maging venue ng nasabing title match.,Niyanig nang mabibilis na kanang uppercuts ni Alvarez si Smith na bumagsak sa 23-1-1 win-loss-draw sa eight round bago tinapos ng Mexican ang Briton sa next round.,Tumilapon na rin si Smith makaraang masapol ng uppercut sa seventh.,Inalug-alog niya ang kanyang ulunan at nagbalik sa tamang porma pagkatanggap ng bilang na lima bago ang sumunod na dalawa pang bagsak na pumuwersa para pigilan siya ng Mexican star.",,
Challenge crown hinablot ng Iran,S,"Dinemolis ng host Iran ang South Korea, 77-44 upang ituloy ang perpektong kampanya sa FIBA Asia Challenge title sa Tehran.,Ang batikang player­ na si Hamed Haddadi ay umiskor ng 20 points at may 23 rebounds para pangunahan ang Iran, na wagi sa walong laro nito na may average margin na 33.5 points.,Kung ang ibang koponan ay isinalang ang kanilang mga batang manlalaro, ang Iran ay sumandal sa kanilang top national players gaya ni Haddadi, Oshin Sahakian, Mohammad Jamshidi at Arsalan Kazemi.,Tinalo naman ng Jordan ang Iraq, 94-72 at tumapos na third placer.,Ang perennial contender sa Asian basketball circuit na China ay nakuntento sa fifth place, matapos talu­nin ang Japan, 75-67 sa classification phase.,Natalo ang defending champion noong Biyernes sa kamay ng Iraq, 85-79 sa malaking upset ng quarterfinals.,Tinapos ng China ang torneo na may 6-2 record.,Pawang mga batang manlalaro din ang isinalang ng China sa torneo, na ang senior squad ay kagagaling lang mula sa paglahok sa Rio Olympics noong nakaraang buwan sa Brazil.,Dahil sa resulta, ang Iran, Jordan at Iraq ay binigyan ang West Asia sub-zone ng karagdagang tatlong slots para sa 2017 FIBA Asia Cup.,Habang ang runner-up Korea at fifth-placer­ China ay nagkaloob naman ng da­lawang tiket pa sa East Asia sub-xone.,Ang 2017 FIBA Asia Cup ay dedetermina sa 14 teams na lalaro sa Division A ng FIBA’s new competition system.,Ang Australia at New Zealand ay nag-qualified na sa torneo.",,
LA SALLE 4TH VICTIM ANG NU,S,"Nakaligtas ang De La Salle University Green Archers sa matatalim na pangil ng National University Bulldogs matapos panain ang 75-66 panalo kahapon sa LXXIX season ng UAAP seniors men’s basketball tournament sa Smart Araneta Coliseum.,Sumandal ang Green Archers sa kanilang mahigpit na depensa upang saklutin ang malinis na apat na panalo at manati­ling nasa unahan ng team standings.,Naghahabol ng siyam na puntos ang La Salle sa third period, pero unti-unting humabol ang Green Archers matapos pairalin ang kanilang pamatay na trapping defense.,Papasok ng fourth frame hawak pa ng Bulldogs ang dalawang puntos na abante, 54-42.,Bumira si Jeron Teng ng 23 points, kasama ang eight krusyal points sa fourth quarter, nagtala ng back-to-back baskets para ilagay ang La Salle sa unahan, 60-57.,“We were physically and mentally ready for the grind of the game,” ani DLSU coach Aldin Ayo.,Patuloy na pinapasan ni Matt Salem ang NU, pero kumalas ang Archers sa payoff period matapos tuhugin ang 13-5 run at ipalasap sa Bulldogs ang unang kabiguan sa tatlong laro.,Bumanat si Green Archers big man Ben Mbala­ ng 16 points at 15 rebounds.,Ang dating La Salle cager na si Salem ang namuno sa opensa para sa NU matapos lumapa ng 15 points at siyam na rebounds habang tumapos ng 14 puntos si J-Jay Alejandro.,Samantala, balik-panalo ang Far Eastern U matapos ihatag sa University of the East ang ikatlong sunod nitong talo, 67-59.,Ito ang ikalawang panalo ng Tamaraws sa apat na salang at tablahan ang Ateneo Blue Eagles at University of Santo Tomas­ Tigers sa ikaapat na puwesto.,Iskor:,DLSU 75 – Teng 23, Mbala 16, Tratter 6, Rivero R 6, Montalbo 5, Torres 4, Melecio 4, Caracut 3, Go 3, Baltazar 3, Rivero P 2, Sargent 0,NU 66 – Salem 15, Alejandro 14, Diputado R 10, Morido 7, Sinclair 6, Abatayo 4, Aquino 3, Aroga 2, Salim 2, Diputado C 2, Mosqueda 1, Rangel 0, Yu 0, Gallego 0,Quarterscores: 17-16, 37-37, 52-54, 75-66.",,
Perlas Pilipinas vs Singapore ngayon,S,"Haharapin ng Perlas Pilipinas ang Singapore sa pagsisimula ng kanilang kampanya sa SEABA Women’s Championship sa Malacca, Malaysia.,Umpisa ang bakbakan sa alas-tres ng hapon, unang tournament ng Pinay cagebelles matapos ang kanilang run para makasampa sa level 1 competition ng FIBA Asia Women’s Championship nakaraang taon.,Subalit kinailangan magpalit ng line up ang Pilipinas.,Pinalitan ang matagal ng naglalaro sa national team na si Ewon Arayi ni Andrea Pontejos.,Dinala ang veteran cagebelle sa V. Luna Hospital nakaraan matapos ma-diagnosed ng dengue.,Maayos na ang kanyang kalagayan pero hindi siya binigyan ng clearance ng doctor para maglaro.,Si Arayi ay personnel sa Philippine Navy.,“Kaya ko na nga maglaro, kaso lang ‘yung doctor namin sa Navy ayaw ako bigyan ng clearance. Gusto niyang magpahinga pa ako,” saad ni Arayi.,Dumating nakaraan sa Malaysia sina head coach Patrick Aquino, players Afril Bernardino at Jack Animam mula sa National­ U Lady Bulldogs.,Dating UAAP Most Valuable Player si Bernardino habang si Animam ay kasalukuyang starting center ng NU.,Maglalaro rin nga­yong araw ang host ­Malaysia laban sa Indonesia sa alas-singko ng hapon.",,
Cignal HD ibabandera ni Olympian Morales,S,"Palaban na Cignal HD Spikers ang masisilayan sa pagbubukas ng 2016 ­Philippine Superliga (PSL) Grand Prix women’s volleyball tournament sa susunod na buwan.,Ito’y dahil sasaklolohan sila nina Olympian Lynda Morales ng Puerto Rico at 6-foot-5 open hitter Laura Schaudt mula sa Oregon State University.,Nagpalakas ang HD Spikers sa mid-season matapos nilang isama sa kanilang line up sina Paneng Mercado na galing sa F2 Logistics at Janine Marciano mula sa BaliPure kasama si league’s first Most Valuable Player Venus Bernal.,“I like the composition of my team,” saad ni Cignal coach Sammy Acaylar na kukuha rin ng lakas kina Michelle Laborte, Jheck Dionela at Cherry Vivas.,Pero hindi magiging madali para sa Cignal ang basta sungkitin ang korona.,“I know this is still early, but I think I can say that this is really a fighting team. Everybody is capable of bringing in big numbers from all categories.” ani Acaylar.,Inaasahan na magiging mahigpit na karibal ng HD Spikers ang Foton at ­Petron na nagharap sa finals noong nakaraang taon.,Ibabalik ng Foton ang kanilang reinforcements na sina Lindsay Stalzer at Ariel Usher, isinama rin sa line up si Dindin Manabat upang makipagtulungan kina Jaja Santiago, EJ Laure, Cherry Rondina, Angeli Araneta at Patty Orendain.,Ibabandera rin ng Tornadoes ang Italian mentor na si Fabio Menta.,Si Menta ang humawak sa Foton ng makuha nila ang seventh-place finish sa katatapos na AVC Asian Women’s Club Championship sa Alonte Sports Arena sa Biñan City.",,
