title,category,content
May pinapaboran ba ang MMFF?,E,"May pinapaboran ba ang MMFF exe­cutive committee? ‘Yan lang naman ang tanong ng netizens, kaya kontro­bersiyal ngayon ang MMFF.,Nag-issue na sila ng statement, pero pakiramdam pa rin ng netizens, o kahit ng ibang producers, ang pabagu-bago bang ‘date’ ng pagsa-submit ng ‘finished’ na produkto ay dahil may mga kailangang hintayin?,Anyway, sa interview ni Nelson Canlas kay Sen. Tito Sotto, sinabi niya na kung hindi ­magiging maayos ang sitwasyon ng MMFF, ­posibleng idaan ito sa Senate Hearing.,“The film industry should not be abused or taken advantage of by anyone or in favor of some producers,” sabi pa ni Sen. Sotto.,Pakiramdam nga ng ibang producers na sumunod sa unang patakaran ng MMFF, unfair `yon sa kanila. Tulad daw ng Mang Kepweng, na Oct. 28 ay tapos na tapos na ang movie nila, at ready na nga for screening. Ang movie nina Vice Ganda at Coco Martin, nung Oct. 30 raw natapos, base na rin sa post sa Twitter ni Vice.,Hiling tuloy ng mga producers na sumunod, sana ay mas bigyan sila ng ‘edge’ o gawin ­silang priority, dahil nga nag-comply sila sa tamang araw, na unang itinakda.,Anyway, 27 movies nga raw ang gusto na sumali sa MMFF ngayon. Sa Nov. 18 na ia-­announce ang mapipili na 8 movies na ipalalabas sa December 25.,Makapasok kaya ang mga movies na Mighty Yaya ni Ai Ai delas Alas, Mano Po 7 ni Ri­chard Yap, Ang Babae Sa Septic Tank 2 ni Eugene Domingo, o Die Beautiful ni Paolo Ballesteros?,Abangan!!!"
"Madlang People, wagi sa ‘haPITOgether’",E,"Madlang people ang naging tunay na panalo sa sunod-sunod na sorpresa ng It’s Showtime nitong Oktubre kaya naman “haPITOgether” sila sa kakatapos lang na isang buwang selebrasyon ng seventh anniversary nito.,Dahil sa mabusising paghahanda at mahigpit na kumpetisyon sa pagitan ng hosts, higit na nag-level up ang kanilang performances sa taunang ‘Magpasikat Week’ para lamang maaliw at mapasaya ang solid viewers ng programa.,Kaya naman para sa kanilang tapang at buwis-buhay performance, nagwagi ang team nina Anne Curtis, Amy Perez at Joey Marquez. Bukod sa a­erial stunts nina Tsang Amy at tsong Joey, higit na pinabilib nina Anne, kasama ang GirlTrends na sina Dawn at Krissha sa kanilang rappelling na may kasamang choreography sa isang mataas na buil­ding. Dahil sa kanilang winning performance nagwagi ng P300,000 ang team, kung saan kasama rin sina GirlTrends Miho at Maika at Hashtags Paulo at Ryle, para sa kanilang napiling charity.,Pinakaba rin ng kambal at dating ‘PBB’ housemates na sina Joj at Jai Agpangan para sa kanilang makapigil-hiningang aerial stunts performance na nagwagi sa ‘Clash of Celebrities.’ Nagwagi sila ng P100,000 at tinalo ang kapwa finalists, ang actor-rapper na si Young JV, beauty queen na si Bea Rose Santiago, ‘The Voice Kids’ contestant Kyle Echarri, at dating ‘PBB’ housemate na si Shey Bustamante.,Maging ang mga dating kampeon ng programa ay nagpakitang gilas din sa ‘Clash of Champions,’ kung saan muling pinabilib ng iba’t ibang grupo mula sa iba’t ibang kumpetisyon ang madlang people. Dito, itinanghal na winner at nag-uwi ng P100,000 ang Names Going Wild, ang 2015 Halo-Haloween grand champion.,Binuksan naman ang ‘haPITOgether’ celebration noong Oktubre ng Quarter 3 semi-finals ng ‘Tawag ng Tanghalan,’ kung saan idineklara bilang panalo sina Noven Belleza at Eumee Capile. Pasok na sila sa grand finals ng naturang kumpetisyon.,Bukod pa sa mga pasabog na ito, talaga namang pinasaya ng ‘It’s Showtime’ ang madlang people sa araw-araw nitong pamimigay ng premyo, kabilang na ang iba’t ibang appliances at trip papuntang Hong Kong.,Samantala, patuloy namang subaybayan ang mas umiinit na bakbakan ng bosesan sa ‘Tawag ng Tanghalan.’ Sa Quarter 4 ng kumpetisyon, pasok na sa semi-finals ang pambato ng Mindanao na si Jeramie Sanico at pambato naman ng Metro Manila na si Hazelyn Cascano.,Huwag palampasin ang ‘It’s Showtime’ tuwing tanghali mula Lunes hanggang Sabado sa ABS-CBN. Maging updated din sa good vibes na dala ng ‘It’s Showtime.’ I-follow lamang ang programa sa Twitter (@ItsShowtimena) at i-like ang facebook.com/ItsShowtimeNa."
"Push Mo Toh!: ‘Puwet’ ni Ellen, sarap ulamin!",E,"Muli na namang ginulat ni Ellen Adarna ang netizens dahil sa nakakael­ya niyang IG posts.,Hubad kung hubad ang drama ng sexy a­ctress at kebs niya sa mga sasabihin ng mga moralista kuning-kuning, basta para sa kanya, ‘nudity is an art.’,Bahala nang mamatay sa inggit ang mga echoserang frogs na ‘diring-diri’ sa kanyang pinaggagawa sa layf.,Noong August ay nag-post na rin s­iya ng kanyang ‘almost nude’ IG pic, pero ang kaibahan nga lang nito sa  ngayon, aba, mas vongacious ang nga­yon. Ayon sa mga Adan, ‘puwet nga raw ni Ibon, ulam na!’ Ha! Ha! Ha! At m­asarap daw ulamin, ha!,Madrama naman ang ‘nudity is art’ ek-ek ni Ellen dahil nasa beach nga naman ito habang sinasalubong ang papalubog na araw kaya aninag lang ang makikita sa kanyang kurbadang katawan­. Si Mark Nicdao pa ang photographer kaya beautifully p­hotographed ito.,Sa totoo lang, hot na hot si Ellen kaya maraming kalalakihan ang nag-iinit dahil dito.,‘Baket nga ba kasi ayaw pang umamin?’ Ito ang reaksiyon ng mga netizen matapos mag-post si Jessy Mendiola ng photo nila ni Luis M­anzano kung saan nakaakbay sa kanya ang TV host na sa sobrang ka-sweetan ay parang ayaw na siyang pakawalan.,Isang simpleng ‘Hi’ lang ang message ni Jessy pero wala pang sagot dun si Luis na isang active user ng social media. Pero ‘yun nga lang, masyadong pribado ang anak ni Ate Vi sa kanyang lovelife kaya ewan namin kung sasagutin niya ito, pero sa tingin namin, idadaan niya ito sa biro na siyang madalas niyang gawin sa kanyang posts sa kanyang social media account.,Sa totoo lang, ang publiko na rin ang nag­-a-assume na kahit sinasabi nilang nag­de-date pa lang sila, pero feeling nila ay silang dalawa na talaga.,Anyway, may nakapagtsika sa amin na ganun nga raw kadesidido si Luis kay Jessy dahil noong ang Kapamilya actress daw ay nakatira pa sa isang condo along E. Rodriguez, ordinaryong tanawin na sa kanila ang makita si Luis na dumadalaw kay Jessy sa unit nito.,Pero, wala na raw doon si Jessy kaya maging si Luis ay na-miss na rin nila. ‘Yon, o!"
"Paulo, love na love ng ‘mom’ ni Natasha!",E,"Kumalat na agad ang pictures nina Paulo Avelino at ang diumano’y rumored girlfriend nito na si Natasha Villaroman, ang anak ng dating Vice-Governor ng Dinagat Islands sa Mindanao.,Nagbakasyon sa napaka-exclusive and pricey island beach na Amanpulo sina Paulo at Natasha at ang mismong ina ni Natasha ang nag-post ng mga pictures nila, pero dinilete din agad. ‘Yun nga lang, mabilis ang ilang netizens at na-grab na ito.,Hindi pa rin umaamin si Paulo sa kung ano nga ba sa buhay niya si Natasha, pero base na lang sa mga pictures at kahit sa mga post ng Nanay nito at maging sa naging comment ni Natasha sa post ng ina, kailangan pa nga ba ang direktang pag-amin sa kung ano ang espesyal na relasyon ng dalawa?,Nag-thank you si Natasha sa ina dahil sinunod nito ang pakiusap ng anak na i-delete na lang ang post nito sa Facebook account, ‘yung mga pictures nga nila ni Paulo sa Amanpulo.,Sey niya, “Thank you mom Jade for everything, I know everyone’s intention was good and I appreciate that so much. But Pau and I would rather keep things private from now on to protect whatever we have. Thank you for the warm support.”,Mukhang love na love si Paulo ng pamilya ni Natasha, especially ng Nanay nito na kung ilarawan ang ex nina LJ Reyes at KC Concepcion ay very humble, ordinary, but with a pure heart, a good soul, and a good guy.”,At kung pagbabasehan din ang pagpatol ng Mommy ni Natasha sa mga bashers ng anak, walang-duda na matapang ito at hindi ang tipong mananahimik lang o uurong sa mga haters and bashers."
"Eula, muntik nang ‘itapon’ ang dyowang si Rocky!",E,"Inamin ni Eula Valdez na muntik mauwi sa tuluyang paghihiwalay ang relasyon nila ng boyfriend, ang model-actor na si Rocky Salumbides. Pero dahil sa nagkaroon sila ng maayos na pag-uusap, naging maayos na ulit ang relasyon nila.,“Nagkaproblema talaga kami. Pero I won’t go into details pa. Pero first time kong ipinaglaban ang relasyon kong ito.,“Masaya lang ako kasi maraming nagbigay ng payo sa akin. From my friends in and out of showbiz, parang concern sila sa relasyon ko.,“Medyo napraning kasi sila sa isang post ko sa Facebook. Parang nahulaan nila agad na may something wrong sa amin ni Rocky,” tsika ni Eula.,Pati nga raw mga anak ni Eula na sina Miguel at Juliana ay kasama rin sa kumausap sa kanya para maayos ang problema nila ni Rocky.,“My kids are close to Rocky. Kaya nandoon ang concern nila para sa amin.,“Kung ako lang siguro, dinedma ko na lang ang lahat. Gano’n ako, eh. But my kids, sila ang nagpu-push sa akin to do something about it.,“Sabi nga ng eldest ko na si Miguel, ‘Iyon ba talaga ang gusto mo, pabayaan? So, itatapon mo na lang ba ‘yung 8 years?’,“That made me think. Oo nga naman, eight years is eight years. Bakit ko siya basta na lang itatapon, ‘di ba?,“Sobrang bait na tao ni Rocky, wala akong maisip na rason para magalit sa kanya.,“So first time in my life, ipinaglaban ko ‘yung love sa buong buhay ko,” diin pa ni Eula.,Pagkatapos  ng isang buwan na nagkahiwalay sila, okey na ulit ang relasyon nina Eula at Rocky. Mas stronger pa raw sila ngayon.,“Walang kuwestiyon na mahal ako ni Rocky, meron lang akong mga pagkukulang na nakapag-push sa kanya doon sa hindi magandang nangyari.,“Now, we are stronger than ever. Kailangan lang ng maayos na communication,” pagtapos pa ni Eula na kasama sa cast ng GMA teleserye na Hahamakin Ang Lahat."
"PAISTARAN: Jennylyn and Angel, ‘friends’ na ulit!",E,"Friends na nga sina Angel Locsin at Jennylyn M­ercado. Well, knows naman nating lahat kung ano ang na­ging eksena sa pagitan nina Angel at Jen, at `yon ay si L­uis Manzano.,‘Di ba nga, nag-break sina Jen at Luis, and after a few weeks, naging sina Angel at L­uis na. At nga­yon, break na rin sina A­ngel at L­uis, at si Jessy M­endiola na ang girlfriend ni L­uis ngayon.,Anyway, although wala namang ‘away’ tala­ga na namagitan sa kanila, at hindi naman sila nagtalakan talaga, pero in-assume ng marami, na may ‘gap’ talaga sila.,Na normal lang naman, dahil si Jen ay nasaktan nung maghiwalay sila ni Luis. At painful sa kanya na makita noon na happy si Luis sa piling ni Angel.,Pero `yun na nga, water under the bridge na nga `yon, at ngayon ay friends na sila.,Try mo na i-check ang followings ni Jen, at makikita mo na si Angel ang ika-350 na tao na finollow niya, ha! At recently lang `yon nangyari.,Sa account naman ni Angel, matagal na niyang pina-follow si Jen. Hindi ko na sure kung kailan eksakto, pero makikita naman na natabunan na nga ang IG account ni Jen, sa mga pina-follow ni Angel.,Well, at least, may ‘friendship’ sa social media ng dalawang tao na nabubuo, na dati-rati ay iwas na iwas sa isa’t isa.,Sa Alyas R­o­bin Hood nga­yong gabi, pilit na ngang aala­min ni Sarri (Megan Young) kung sino talaga si Robin Hood. Kaya kinontak niya si Robin Hood, at nagulat si Pepe (Dingdong Dantes) sa request ni Sarri.,Dahil na rin sa a­dvice ni Judy (Jaclyn Jose) sa anak na maki­pagkita na kay Sarri, tinupad ni Pepe ang wish ni Sarri. Pepe tells her to go to the rooftop at du’n sila magkikita. Habang magkausap sa phone sina Pepe at Sarri, she goes to the rooftop, and beneath the shadows, a figure of a man stands behind her… si Robin Hood.,Hindi mapakali si Sarri. She feels na nasa likod na niya si R­­­­o­bin Hood, pero pilit n­iyang kino-confirm sa kanyang kausap kung totoo nga’ng nasa iisa silang lugar. Hahaplusin na s­ana ni Pepe ang mukha ni Sarri, pero bigla silang aabutan ni C­hino. Umakyat na rin pala si Chino sa rooftop na may dalang baril. Agad na kukunin ni Pepe si Sarri at dadal­hin sa isang madilim na corner. Takot na takot si Sarri, but Pepe tells her to calm down.,Patatakasin ni Pepe si Sarri. Maiiwan tuloy sa rooftop sina Pepe at Chino. Dalawang Robin Hood na naman ang maglalaban. Sa una’y hindi agad makakagalaw si Pepe dahil wala na siyang pana. Magmamayabang si Chino. Pero lalaban pa rin si Pepe.,Nang nasa rooftop floor ulit sila, saka sasapakin ni Pepe si C­hino, hanggang sa hindi na makalaban ang goon ni Wilson."
"I KNOW BETTER!: MMFF ExeComm, pumalag sa  KONTROBERSYA!",E,"Naglabas ng ­official statement ang ­Metro Manila Film Festival (MMFF) ­Executive Committee kaugnay ang ba­gong re­gulasyong inilabas nila na sa halip na screenplays ang isumite ng producers this year ay finished mo­vies na.,Bahagi ng statement, “Our decision to accept films submitted and finished at picture lock stage is merely a clarification of the rules and NOT a revision.”,Nakasaad pa sa statement kung ano ang ibig sabihin ng “picture lock.”,“A picture lock is defined as a stage in film editing prior to on line editing when all changes to the film cut have been done and approved. It is then sent to subsequent ­stages in the process, such as online ­editing  and audio mixing. (Ascher, Steven and Pincus, Edward: The Filmmaker’s Handbook:  A Comprehensive Guide for the Digital Age 2007.”,Hiningan din ng opinyon ang dalawang veteran film editors sa kahulugan ng picture lock.,“Isang buong pelikula na walang music, fx, grading, etc. Hindi na pwedeng magalaw ang pelikula dahil naka-lock na nga, ibig sabihin wala ng ­puwedeng madagdag o mabawas na eksena. Kung ang isa-submit ng producer ay picture lock at isang criteria sa pagpili ay ­technicality, na sa MMFF eh 40%, ibig sabihin mababa ang score na ­makukuha nila sa technicalities, mahihirapan silang makapasok sa top 8.” – ­Edgardo “Boy” Vinarao.,“Picture lock means Final ­Approved Offline edit of the ­movie, puwedeng may music o wala pero wala pang visual effects, color ­grading or any enhancement ng picture or ng video. Ang ‘Picture Lock’ o ­Final ­Approved Offline ang magi­ging basehan sa ‘online’, meaning pwedeng gawin lahat ng enhancement sa ­video at audio para mapaganda ang quality ng buong pelikula pero HINDI DAPAT GALAWIN ANG EDIT DAHIL ITO AY PICTURE LOCK NA.” – Danny Anonuevo (all-caps his).,Dahil sa pabagu-bago ng deadlines, nagsimula nang maging kontrobersyal ang 2016 MMFF, huh!,Malaya nang nakaka­pag-post si Aljur Abre­nica ng nilalang­gam na pictures nila ng binali­kang girlfriend na si Kylie ­Padilla. Ma­damdamin din ang captions niya gaya ng nakita namin sa Instagram account ng ­Kapuso hunk.,“My light at very end of all tunnels.,“The HOT to my cold.,“Bigger half of my whole.,“A Yin to my Yang.,“The H to my O2.”,Ngayon lang naging bukas si Aljur sa babaeng minamahal, huh!"
"OH LABAN KA?!: ELLEN ADARNA, NAGHUBO’T HUBAD SA SOCIAL MEDIA!",E,"Pagdating talaga sa pagiging pala­ban at mapangahas, wala na talagang tata­lo pa kay Ellen A­darna. Shocked ang mga follo­wers, fans ni Ellen sa Instagram nung mag-post ang sexy actress ng ilang mga hubad niyang photos.,As in wala talaga s­iyang saplot na suot, ha!,Nung una hindi maa­ninag ng mga followers ni Ellen kung sino ang babaeng mistulang naka-silhouette shot sa tabi ng dagat. Ang caption lang kasi, ‘Be Free AF’.,Sa ikalawa naman ay nakatayo ito na naka-pose paharap ng dagat, o nakatalikod sa kamera.,At sa ikatlong photo niya ay mas malapitan na, pero nakatalikod at kumakaway, at may katabi siyang lalake na hubo’t hubad din.,Kitang-kita sa photo ang puwet ng babae, pati ng kasama nitong lalake.,“Just keep your mind open and suck in the e­xperience. #skinnydipping with my fave @marknicdao, peace out!” caption lang ni Ellen sa photo na `yon.,Nakatalikod ang lalake, kaya inisip ko na lang na ang sikat na photographer na si Mark Nicdao nga `yon.,At siyempre, naloka ang mga followers ni Ellen na halos lahat ay bumibilib sa lakas ng loob at free-spirited ng aktres.,Hindi lang namin maintindihan ang naging conversation ni Ellen sa isang follower niya na si @maregicruz sa tanong nito, “@maria.ellen.adarna @marknicdao tinapos niyo na lahat ng laban!”,Sagot naman ni Ellen, “@maregicruz heat stroke 1st layout pero tinuloy after recovery. Tapos 8 layout ma, ahahaham, saya! Push!!”,Posibleng isang photo shot ang paghuhubad ni Ellen sa nasabing lugar na ang photographer ay si Mark Nicdao.,At ‘yun na nga, trending na naman ang mga photos na ‘yon ni Ellen dahil siya ang kauna-unahang Kapamilya star na naghubo nang bonggang-bongga sa social media.,Ibinuko mismo ni Vina Morales ang ipinakatagu-tagong pinagkakaabalahan ng nakakabata niyang kapatid na si Shaina Magdayao sa Instagram post niya ng birthday message niya para sa huli.,Nag-post si Vina sa kanyang IG ng flipgram photos ni Shaina na nagpapakita ng mga charity works nito sa iba’t ibang institution. Makikita sa mga larawan ang pagbisita ni Shaina sa mga batang may karamdaman at mga abandoned kids.,Sa mensahe ni Vina, alam niyang ayaw ni Shaina na malaman ng publiko ang kanyang charity events pero gusto niyang i-post ito dahil ipinagmamalaki niya ang kabutihan ng kanyang kapatid.,Nakuha raw niya ang mga larawan mula sa fans club nito na kumuha ng mga shots ng charity works ng idol nila.,Saad pa ni Vina sa kanyang mensahe, “#magdayaosisters To one of the k­indest person I know and I’m proud that I’m her sister… Advance happiest b-day to you my sister @shainamagdayao.,“Uunahan ko na sila hehe. These photos were sent to me by the shainantics and got it from our family chat room.,“She never posts her charity work so, si Ate na lang and these are just a few.  I’m proud ate here.  I love you inapotpot.”"
"PAISTARAN: Kris A., nasa TV 5 na!",E,"Matapos ang goodbye ABS-CBN, at hindi pa man siya tuluyang nakakapasok sa bakuran ng GMA 7, goodbye Kapuso na rin agad si Kris A­quino, ha!,Eh, saan pa nga ba siya pupunta, kundi sa TV5, ‘di ba? Heto ang post ni Kris:,“@kriscaquino: 7 months of not hosting on TV. I pro­mised myself, babalik ako for a once in a lifetime, one on one interview. #Davao #11112016,” sey ni Kris sa photo na pinost niya ‘ad’ ng Kris at Duterte, Aba-ngan!,Sa November 11 na nga mapapanood ang interview na `yon nina Kris at Duterte. Na mukhang ipalalabas din sa TV station ng gobyerno, ang PTV4, ha!,Parang kinabog ni Jasmine C­urtis Smith ang Ate Anne Curtis niya, pagdating sa pag-i-express ng pagmamahal sa dyowa, ha! Feeling tuloy ng iba, mas mauuna pang pakasal si Jasmine sa boyfriend niyang si Jeff Ortega, kesa kay Anne, sa boyfriend naman nitong si Erwan Heussaff., Well, mas madalas ngang magkasama sa mga ‘bakasyon’ sina Jasmine at Jeff, at kitang-kita nga ang lambingan at pagmamahal nila sa isa’t isa, lalo na si Jasmine kay Jeff.,“@jascurtissmith: Aloha @eighthmermaid: my patient and forever lover @jeffortega.”,“@jascurtissmith: I want to tell the world how hard working this guy right here is. He spent the last 2-3 months organi­zing the recently successful @launionsurfingbreak with just a couple of help from friends, and co org.,“But really, the extra effort that @jeffortega gave into making this a most memorable experience of La Union was above, over and beyond generous. People may have thought he was in Manila slacking off with me but what people didn’t see was that he was working every single day, with his eyes and ears glued to the phone and laptop always ensuring he can produce the best of the best.,“Congrats my bb, you did so well for your event! Everyone loved the entire experience, especially that magical. ❤ Now that the #LaUnionSurfingBreak is over, he still hasn’t stopped working and playing around with ideas on something that’ll make you all want to go to La Union/if not come back again for the nth time!!! Anyway, we’ll p­robably see you around there. Have a great morning everyone and always find a reason to smile. He’s my reason. What or who’s yours?” tsika pa ni Jasmine, na ramdam na ramdam mo ang nag-uumapaw na pagmamahal kay Jeff."
"THE SOURCE: Mayweather, ‘binatikos’ sa panonood ng Pacquiao-Vargas fight!­",E,"Kahit sinabi ni Top Rank ­promoter Bob Arum na retired na si Floyd Mayweather, Jr., umaasa pa rin ang boxing fans na magkakaroon ng rematch ang American boxer at si ­Senator Manny Pacquiao.,Umingay ang ­balita tungkol sa possible rematch ng dalawang boxing superstars dahil pinanood ni Mayweather Jr. ang laban nina Pacquiao at Jessie Vargas noong Sabado sa Thomas & Mack Center sa Las Vegas, Nevada.,Ayon sa mga eyewitness, late na nang duma­ting si Mayweather, Jr. at umalis agad ito pagka­tapos ng boxing match nina ­Pacquiao at Vargas.,Sa isang interbyu, sinabi ni Mayweather, Jr. na sinamahan lamang niya ang anak na babae sa pano­nood ng Pacquiao-Vargas fight pero iba ang pahayag ng kampo ng Pambansang Kamao., Ikinuwento ni Arum na humingi ng tickets ang team ni Mayweather para sa laban nina Pacquiao at Vargas. Iba rin ang version ni Pacquiao na nagsabi na personal ang imbitasyon niya kay Mayweather, Jr. na panoorin ang kanyang comeback fight.,Kasama ni May­weather, Jr. sa Thomas & Mack Center ang Filipina-American na empleyado niya na sinuportahan si Pacquiao.,Umani si Mayweather, Jr. ng mga batikos at pang-iinsulto dahil pinanood niya ang sagupaan nina Pacquiao at Vargas. Tinawag siya na loser, mas magaling si Vargas na boxer at natalo lamang si Pacquiao sa laban nila noong nakaraang taon dahil sa shoulder injury ng Pinoy boxing champ.,Project ng award-winning director na si Maryo J. delos Reyes ang The Unmarried Wife. Isa ­lamang ang The Unmarried Wife sa mga peli­kula na ginawa ni Maryo na tumatalakay tungkol sa mga relasyon pero may panawagan siya sa mga mambabatas, ang panoorin ang Star Cinema movie na pinagbibidahan nina Dingdong Dantes, Paulo Avelino at Angelica ­Panganiban para makita nila ang problema sa ating mga batas, particularly sa Family Code.,“The movie doesn’t only talk about relationships. For me it’s a very important film kasi marami siyang topics na sinusundot o pinag-uusapan tulad ng unang-una, kasal, tapos ‘yung mga problema tungkol sa marriage, family, magkaanak. It talks about annulment, separation, it talks about being a solo parent, relationship with children,” ang paliwanag ni Maryo tungkol sa plot ng The ­Unmarried Wife.,“As a matter of fact, I want to invoke the ­senate and the congress, the members of the house, to watch the film because ‘yan ‘yung problema tungkol sa laws natin.,“Beholden ang mga pamilya, like the Family Code, bakit kailangan magkaroon ng divorce, what’s legal separation all about kasi meron mga pinagdaraanan itong mga character na nakikita mo kung bakit nila ginagawa ‘yon at saka bakit nagkakaroon ng ­ganoong problema.,“It’s very important na i-discuss ito openly, hindi lang ‘yung just look at it as a movie, just look at it as an entertainment fare kasi  it ­involves the families, it involves the children, it involves the parents so it tackles a lot of very important matters that involves  all of us as people, as citizens and as ­human beings who go into relationship.,“Maaari tayong magkamali, maaari tayong humingi ng dispensa, ng forgiveness pero anong kahihinatnan no’n? Kaya ba natin ‘yon? Meron tayong mga actuation na minsan, hindi natin naiisip.,“Minsan, meron tayong mga ginagawa, dahil emotional tayo, pero ano ‘yung mga  repercussion? I think this is a good film to become a benchmark or parang ­topic for discussion so  I want to invite not only ‘yung regular viewers natin, kundi lahat ng mga tao na concerned sa family,” ang pahayag ni Maryo tungkol sa bagong pelikula niya na sasagutin ang maraming ­katanungan tungkol sa relasyon ng mga mag-asawa at ­pamilya na dumaraan sa mga pagsubok."
"TALBOG!!!: Pinoy sa US, matamlay sa panalo ni Pacman!",E,"Kung noon ay laging excited at sabik na sabik ang mga Pinoy sa Amerika sa tuwing darating ang laban ni Manny Pacquiao, kakaiba na nga ngayon. Ito ang nakuha naming impormasyon mula sa ilang kababayan natin doon sa Amerika.,Hindi na raw ganu’n ka-excited ang mga ­Pinoy doon na para lang ­ordinaryo na sa kanila ang araw ng laban. Sanay na raw sila, at hindi rin daw kasi gaanong kilala ang kalaban ni Manny kahapon.,Ramdam daw nila na hindi ganoon kasabik ang mga kababayan natin, kumpara sa mga nagdaang laban ni Manny. Sa katunayan ay mahina ang bentahan ng mga tickets sa laban.,Gayu’n pa man ay buo ang suporta ng mga kababayan natin sa Pambansang Kamao.,*** ,Nalulungkot ang producers sa kinahinatnan ng show nila. Flop as in flop daw ang show kahit kilala at magagaling ang mga singers.,Walang nagka-interest na panoorin sila. Na-realized ng mga producers na mas tinatao pa ang mga sikat na artista kumpara sa mga singers. Mga artista na kahit sintunado at hindi marunong kumanta ay dinadagsa ng mga fans. Nakakalungkot at malaki ang lugi ng mga pobreng producers.,I love how Kapuso actor Gabby Concepcion fills his Instagram feed. As of writing kasi nasa Bangkok siya on a vacation. For me, his posts are refreshing at nakaka-inspire mag-travel.,Well, deserve naman niya ito para bago umere ang Kapuso comedy series niya with Derrick Monasterio na TsuperHero this November 13, relaxed na relaxed na talaga si Boss Yummy.,Nalungkot ako na pinatay agad si Sunshine Dizon sa Encantadia na gabi-gabi namin tinututukan. ‘Yun pala ay may mas magandang project na gagawin si Sunshine.,Kaya nagulat kami sa pasabog ng GMA  as they are set to combine Sunshine Dizon, Ryza Cenon at Gabby Concepcion agad in one drama serye. Although wala pang title ang naturang programa, excited na kami para rito dahil ito ang first time na makikita sa telebisyon ang tatlo sa pinakamagagaling na aktor ng Kapuso Network.,Napahanga kami ni Sunshine sa natatangi niyang pagganap sa Encantadia as Adhara dahil na-outlive niya ang role niya noon bilang orihinal na Pirena. Si Gabby naman, muling pinatutunayan ang kanyang versatility dahil ngayon nasa comedy series siya na TsuperHero. Hindi rin pahuhuli si Ryza Cenon dahil nanggulat ito sa kanyang extraordinary acting sa kanyang indie film."
"TALBOG!!!: Rodjun at Dianne, kasal at baby na lang ang kulang!",E,"Hindi na ako magugulat kung big­lang magpakasal sina Rodjun Cruz at Dianne Medina. Napapansin kasi namin na madalas na makipag-bonding ang Kapuso hunk na si Rodjun sa relatives ng kanyang longtime girlfriend na si Dianne.,Tulad na lamang ng post ng aktor kamakailan kung saan may caption siya na: Chill night w/ Medina girls @dianne_medina @maxine_medina @katmed28 @fericamedina.”,Hindi naman kami nagtataka if this will happen na rin dahil bukod sa patatag nang patatag ang kanilang relationship, bagay na bagay naman talaga ang Encantadia star sa dalaga. Para na ngang mag-asawa ang dalawa at kulang na lang kasal at baby.,Balik trabaho na nga ang mga artistang nagbakasyon na sinamantala ang mahabang  holiday sa araw ng mga patay. Marami nga sa kanila ang nagpunta ng Japan.,Meanwhile, balik GMA 7 ulit si Cogie Domingo na dalawang araw na ngang nagti-taping ng Someone To Watch Over Me, na maganda ang ra­ting, at nakikipagpukpukan talaga sa Encantadia at Alyas Robin Hood, pagdating sa mataas na viewerships.,Bale ka-love triangle nina Lovi Poe at Tom Rodriguez si Cogie na super-excited nga sa bagong show niya. Naram­daman namin kay Cogie ang galak nung iparating namin sa kanya na hinahanap siya ng production staff ng Someone To Watch Over Me.,Kung noon ay nadadala ang mga kumukuha kay Cogie dahil sa kapabayaan at hindi seryoso sa kanyang propesyon ay kabaligtaran ngayon. Ipinakita niya sa mga production staff ang pagbabago at pagiging seryoso sa kanyang propesyon.,Magaling na artista si Cogie at kaya naman siya ang napili sa role na ginagampanan niya ngayon. Habang sinusulat namin ito ay malamang napapanood na si Cogie sa STWOM na napapanood gabi-gabi sa GMA 7.,Hindi raw pwede kay Derrick Monasterio ang “okay na yan” dahil for him, the audience deserves the best. Sa nalalapit na pag-ere kasi ng kanyang comedy series na TsuperHero ay walang patid pa rin ang preparasyong ginagawa ng Kapuso hunk. Nakita namin sa kanyang Instagram post na patuloy pa rin sa pagpunta sa gym ang binata para mas humubog ang kanyang katawan as a superhero.,“Who says #tsuperhero doesn’t go to the gym? Last minute prep cause we’re about to air soon…” sabi niya."
